variableMetadata	chromato	namecustom	mz	rt	isotopes	adduct	pcgroup	spi_formula	spi_monoisotopic	spi_name	spi_KEGGpathwaysfamily	spi_KEGGpathways	spi_subpathways	supp_spi_annot	inchi	inchikey	pubchem	chebi	hmdb	kegg	limma2ways_WT.LAT_diff	limma2ways_WT.LAT_BH	limma2ways_WT.LAT_signif	limma2ways_M.F_diff_LAT	limma2ways_M.F_BH_LAT	limma2ways_M.F_signif_LAT	PCA_xload-p1_LAT	PCA_xload-p2_LAT	OPLSDA_xload-p1_LAT	OPLSDA_xload-o1_LAT	OPLSDA_VIP-pred_LAT	OPLSDA_VIP-ortho_LAT	OPLSDA_coef_LAT	biosign_plsda_LAT	biosign_forest_LAT	biosign_svm_LAT	limma2ways_WT.MX2_diff	limma2ways_WT.MX2_BH	limma2ways_WT.MX2_signif	limma2ways_M.F_diff_MX2	limma2ways_M.F_BH_MX2	limma2ways_M.F_signif_MX2	PCA_xload-p1_MX2	PCA_xload-p2_MX2	OPLSDA_xload-p1_MX2	OPLSDA_xload-o1_MX2	OPLSDA_VIP-pred_MX2	OPLSDA_VIP-ortho_MX2	OPLSDA_coef_MX2	biosign_plsda_MX2	biosign_forest_MX2	biosign_svm_MX2	supp_spi_annot.2	supp_mzmin	supp_mzmax	supp_rtmin	supp_rtmax	supp_npeaks	supp_QC	supp_Blanc	supp_Bio	supp_spi_annot.1	supp_blankMean_over_sampleMean	supp_pool_CV	supp_poolCV_over_sampleCV	supp_poolDil_cor	supp_poolDil_pval
M632.1745T1209	hilic_neg	M632.1745T1209	632.1744922	1209.095516			33														0.439461597	0.520349661	0	0.125850455	0.877739686	0	-0.008635033	-0.001952807	-0.01430141	0.031271579	0.823355357	1.491615564	-0.000456101	E	E	E	0.877200472	0.301529775	0	-0.095037387	0.862007974	0	0.002526171	-0.012107916	-0.033061036	0.000541638	1.879244406	0.028576924	-0.001767553	E	E	E		632.1733554	632.175618	1207.178176	1210.067119	57	20	0	37		0.028355626	0.086080505	0.164953968	0.990150478	7.18E-10
M632.1738T102	hilic_neg	M632.1738T102	632.1738484	102.2300744			152														1.038899353	0.270941846	0	-0.075136752	0.999158373	0	-0.002246942	-0.007242948	-0.021124509	0.023274671	1.216172224	1.110172997	-0.000749421	E	E	E	1.429594466	0.230110351	0	-0.49330374	0.561236371	0	0.000474087	-0.017180722	-0.035043037	-0.003920956	1.991904694	0.206870384	-0.001909174	E	E	E		632.172888	632.1748976	99.85248468	105.9719197	35	17	0	18		3.52E-06	0.077892932	0.099437104	0.971832875	1.33E-07
M634.9359T603	hilic_neg	M634.9359T603	634.9358875	603.1578464			10														0.315534898	0.15836255	0	-0.118469866	0.750880249	0	0.020197124	-0.015724223	-0.020276246	-0.02038963	1.167336332	0.972560096	-0.000966775	E	E	E	0.198763875	0.444329317	0	-0.112362175	0.506613431	0	-0.004950603	-0.017314819	-0.024828758	-0.011511979	1.411308008	0.607374224	-0.001516361	E	E	E		634.9347905	634.93686	602.3383599	603.8418608	66	24	0	42		2.55E-05	0.061319292	0.214478365	0.983695619	8.83E-09
M636.6874T1030	hilic_neg	M636.6874T1030	636.6873924	1030.122889		[3M-2H+K]- 199.911	24														0.224153289	0.281230662	0	-0.345270698	0.070159683	0	-0.005902372	-0.026924618	-0.022738503	0.024743868	1.309092504	1.180251843	-0.000760902	E	E	E	0.101001852	0.755091056	0	-0.472485413	0.039621266	1	0.001778634	-0.032664167	-0.011949784	-0.016312705	0.679245667	0.860661448	-0.000460281	E	E	E		636.6861139	636.6885292	1029.383543	1031.148503	63	21	0	42		0.002260067	0.079732734	0.242158707	0.980992182	1.89E-08
M637.2113T618	hilic_neg	M637.2113T618	637.2113448	618.0336273		[2M+Cl]- 301.107	26														0.223245492	0.146554697	0	0.026394548	0.859615701	0	0.013331594	-0.001120521	-0.018440807	-0.002702644	1.061667178	0.128912768	-0.00099685	E	E	E	-0.077310689	0.80121987	0	0.097019941	0.686155801	0	-0.016810321	-0.001777719	0.016456348	-0.019848374	0.935406251	1.047204027	0.000487178	E	E	E		637.2097344	637.2125487	616.2030076	621.7501322	62	20	0	42		4.92E-05	0.084147415	0.412796899	0.992088295	2.41E-10
M637.2926T583	hilic_neg	M637.2926T583	637.2926165	583.0202009		[2M-2H+Na]- 308.16	282														-0.918147965	0.058552035	0	0.825513284	0.077400267	0	-0.008610216	0.028642584	0.027495431	-0.002963996	1.582956546	0.14137894	0.001186506	E	E	E	-0.834680192	0.223038685	0	1.73888602	0.000408469	1	-0.016408392	0.031361855	0.030143545	-0.0031592	1.713409371	0.16667998	0.001407385	E	E	E		637.2915397	637.294411	581.5323271	584.7252065	58	22	0	36		0.000119571	0.181297635	0.302996349	0.937915504	6.54E-06
M638.3326T82	hilic_neg	M638.3326T82	638.3325835	82.25340436		[M-H]- 639.34	2														-0.252695367	0.714108715	0	0.111873147	0.924409585	0	-0.011033683	0.017026183	0.00389517	0.019912852	0.224251232	0.949818357	0.00029958	E	E	E	-0.820921445	0.375408798	0	0.615868246	0.300265494	0	-0.010624557	0.022255854	0.029838938	-0.001843896	1.696095002	0.097284315	0.001527924	E	E	E		638.3306852	638.3336949	81.26450043	83.42015988	31	17	0	14		2.58E-05	0.288674142	0.438626052	0.967575502	2.67E-07
M638.6855T1030	hilic_neg	M638.6855T1030	638.6855249	1030.184547			24														0.36614364	0.190899883	0	-0.409506486	0.142158936	0	-0.004743283	-0.026058937	-0.024445203	0.025591075	1.407349982	1.220662602	-0.000882681	E	E	E	0.12273473	0.781319471	0	-0.558425083	0.068363738	0	0.009018013	-0.027708586	-0.012407644	-0.006113192	0.705271167	0.322533175	-0.000428053	E	E	E		638.6844653	638.6868626	1028.963025	1033.744021	61	21	0	40		0.000137562	0.119457355	0.307023628	0.962360191	5.59E-07
M639.251T584	hilic_neg	M639.251T584	639.250984	584.2374315			282														-0.979479051	0.027982223	1	0.385817837	0.496077087	0	-0.014025711	0.02232527	0.032175942	0.000777489	1.852421122	0.037085241	0.001420509	E	E	E	-1.361144513	0.436617889	0	1.999127902	0.055180893	0	-0.001995108	0.030336017	0.026137455	0.011402861	1.48569653	0.601617158	0.001286205	E	E	E		639.249628	639.2527196	582.9025816	585.2861766	43	17	0	26		0.000272945	0.290644658	0.533229345	0.958939618	8.58E-07
M641.1191T616	hilic_neg	M641.1191T616	641.1190948	616.4703788			365														0.25376453	0.462673783	0	-0.456017283	0.136711089	0	0.003892396	-0.026734074	-0.011823862	-0.001451486	0.680718919	0.069234091	-0.00056096	E	E	E	0.206979211	0.606703732	0	-0.315332406	0.214878762	0	0.003871184	-0.018806825	-0.011064025	-0.004855657	0.628897647	0.256185377	-0.000941365	E	E	E		641.1170604	641.1204941	614.9873669	619.189138	52	16	0	36		0.000116367	0.172623645	0.542447229	0.977027988	4.85E-08
M641.2782T626	hilic_neg	M641.2782T626	641.2781702	625.9406151			356														-0.352430065	0.339312666	0	-0.282095587	0.49802669	0	0.003699332	-0.012348915	0.014697486	-0.026530929	0.846158074	1.265492434	0.000613771	E	E	E	-0.133057281	0.789426826	0	-0.14630888	0.703760359	0	0.00114081	-0.001969526	0.014257038	-0.001705701	0.810393796	0.089993137	0.000551087	E	E	E		641.2764435	641.2796576	623.2841418	628.4487735	51	19	0	32		0.000144207	0.220113085	0.590243769	0.812269938	0.0013273
M642.6955T1028	hilic_neg	M642.6955T1028	642.6955016	1028.081419			24														0.159090434	0.488607682	0	0.016443357	0.937390647	0	0.023865897	0.001469117	-0.013324304	-0.032588999	0.767101806	1.554454895	-0.000509799	E	E	E	0.15924306	0.626513199	0	-0.107277814	0.635525281	0	-0.024447192	-0.03028122	-0.018493864	-0.039872838	1.051222065	2.103698574	-0.000986185	E	E	E		642.6942055	642.6970116	1027.008632	1031.476183	60	19	0	41		0.007286162	0.117703744	0.432835219	0.985383443	5.13E-09
M643.7975T996	hilic_neg	M643.7975T996	643.7975122	995.618541		[M+Cl]- 608.828	13														-0.64942858	0.12700517	0	0.217552573	0.766678325	0	-0.019219464	0.005304437	0.020945201	0.013328108	1.205849182	0.635734238	0.001011937	E	E	E	-0.139495124	0.671047766	0	-0.173999931	0.429768832	0	0.005672548	-0.004302623	0.012041581	0.000327525	0.684463544	0.017280266	0.000877828	E	E	E		643.796324	643.7989469	986.5896352	1003.526123	57	22	0	27		0.001278186	0.180459052	0.586601171	0.798871263	0.001828966
M648.2001T548	hilic_neg	M648.2001T548	648.2001291	547.7311846			672														0.240577552	0.264136926	0	-0.257921454	0.247401155	0	0.009916029	-0.010383472	-0.017381994	-0.006730832	1.000709575	0.321052347	-0.000799275	E	E	E	0.367598363	0.402340831	0	-0.052420255	0.852845537	0	-0.022824081	-0.017103635	-0.01982381	-0.029357391	1.126818448	1.548901585	-0.001581355	E	E	E		648.1989146	648.2013495	546.5341188	548.6698522	64	23	0	41		8.33E-05	0.057558839	0.194869498	0.980000883	2.44E-08
M649.8642T993	hilic_neg	M649.8642T993	649.8641652	993.4114977		[M-H+CF3COOH]- 516.882	13														0.74990726	0.052682346	0	-0.015403828	0.947740222	0	0.038084484	-0.00348626	-0.024451859	-0.048963917	1.407733145	2.335518211	-0.001263427	E	E	E	0.346143084	0.663645224	0	0.285358831	0.635525281	0	-0.031901218	-0.017324203	-0.01151768	-0.040904077	0.654684146	2.158106947	-0.000864228	E	E	E		649.8627853	649.8655296	992.4879205	995.4500738	55	15	0	40		4.23E-05	0.258069338	0.599954589	0.911623311	3.65E-05
M650.1397T393	hilic_neg	M650.1397T393	650.1397106	393.2034615			6														0.405716219	0.69155429	0	0.249382175	0.847155847	0	-0.011230821	-0.001102754	-0.010802449	0.032614189	0.621914513	1.555656438	-0.00029811	E	E	E	0.96683541	0.486644435	0	-0.077562078	0.916950651	0	0.005434073	-0.008832152	-0.025383309	0.003911818	1.442829611	0.206388289	-0.001364223	E	E	E		650.1386381	650.140713	391.4108357	394.8759267	57	23	0	34		3.62E-05	0.131486835	0.225249711	0.936475735	7.32E-06
M653.2669T583	hilic_neg	M653.2669T583	653.2668672	582.9829439		[2M-2H+K]- 308.16	282														-0.823725648	0.054342654	0	0.935954616	0.016920785	1	-0.009831186	0.030528948	0.026349089	0.001883634	1.516959766	0.089847002	0.001159852	E	E	E	-0.912354456	0.157269671	0	1.885676828	0.000126841	1	-0.014917694	0.031958798	0.02961475	-0.001469319	1.683351786	0.077521572	0.001483397	E	E	E		653.2656577	653.2685075	581.6339072	584.6194311	56	23	0	33		0.000140653	0.24927751	0.404462375	0.892396568	9.46E-05
M654.7886T995	hilic_neg	M654.7886T995	654.7885914	995.437554			13														-0.540806778	0.149176633	0	0.242923254	0.661801504	0	-0.018571148	0.009209331	0.018240238	0.019283883	1.050120061	0.919817331	0.000966659	E	E	E	-0.29993471	0.474775921	0	0.096448327	0.74050075	0	0.01061104	0.012692717	0.025120036	0.013315438	1.427864722	0.702525084	0.001402303	E	E	E		654.78744	654.7899259	986.5896352	1002.471872	72	24	0	39		0.002151084	0.226379605	0.71992974	0.960903611	6.74E-07
M658.6695T1030	hilic_neg	M658.6695T1030	658.6695059	1029.525408		[M+Cl]- 623.713	24														0.242778567	0.140501881	0	-0.307884461	0.051349508	0	0.007396947	-0.029219583	-0.0281049	0.003588587	1.618044677	0.171171158	-0.000980321	E	E	E	0.165302206	0.60707875	0	-0.36047966	0.069867843	0	-0.005510963	-0.035282705	-0.019192543	-0.023805693	1.090936144	1.255992926	-0.000886478	E	E	E		658.6681194	658.6707015	1028.925629	1031.542173	62	20	0	42		0.003090725	0.106804596	0.391039319	0.993457332	9.34E-11
M658.7114T674_1	hilic_neg	M658.7114T674_1	658.7114204	673.5709144			508														1.351762653	0.164473175	0	-0.121761129	0.985197994	0	-0.005248992	-0.007361415	-0.023461335	0.03173025	1.350707075	1.513493601	-0.00091565	E	E	E	1.744553831	0.129395584	0	-0.293057988	0.737983386	0	0.000257703	-0.013927404	-0.040245538	-0.00127872	2.287623498	0.06746551	-0.00220556	E	E	E		658.7093697	658.7128986	671.8062938	675.0912757	64	24	0	40		3.16E-05	0.060904997	0.10235889	0.998050632	2.21E-13
M659.213T674_2	hilic_neg	M659.213T674_2	659.2129595	673.7191781			510														1.594628637	0.112655015	0	-0.273115741	0.923175706	0	-0.002778551	-0.010163304	-0.026287889	0.029466102	1.513436364	1.405496545	-0.001032731	E	E	E	1.928724897	0.113233118	0	-0.335226661	0.720880321	0	0.000908079	-0.014799303	-0.040659301	-0.001064983	2.311142473	0.056188733	-0.002255182	E	E	E		659.2117797	659.2145398	672.218504	674.8879807	59	21	0	38		5.44E-05	0.088727351	0.144159878	0.985918068	4.26E-09
M659.7137T673	hilic_neg	M659.7137T673	659.7137195	673.462896			531														2.805451449	0.196513751	0	-0.884566444	0.829994903	0	-0.005905725	-0.012458195	-0.022827943	0.030930002	1.314241688	1.47532279	-0.000868474	E	E	B	3.552978535	0.194740134	0	-0.823307246	0.6841689	0	0.003513493	-0.012598921	-0.03669404	0.002262278	2.085750431	0.119358234	-0.002019645	E	E	B		659.7128628	659.715234	671.6639357	674.8879807	46	15	0	31		0.000147035	0.104239617	0.14851931	0.994934391	2.60E-11
M660.6677T1029	hilic_neg	M660.6677T1029	660.6677202	1029.236265		[M-2H+K]- 623.713	24														0.421245796	0.068376288	0	-0.31281311	0.196193706	0	0.006606374	-0.024945509	-0.03126759	0.011276605	1.800125822	0.537880074	-0.001197179	E	E	E	0.207615126	0.59900259	0	-0.54443272	0.025341668	1	-5.90E-05	-0.034751749	-0.019788044	-0.017857099	1.124785439	0.942143978	-0.000852998	E	E	E		660.6663566	660.6687847	1027.80927	1031.694439	45	11	0	34		0.000185673	0.152329267	0.406155494	0.983006801	1.08E-08
M662.3322T81	hilic_neg	M662.3322T81	662.3321788	81.0740254		[M-H]- 663.339	2														0.01276319	0.971046247	0	0.209174787	0.798283632	0	-0.005012408	0.014219011	-0.000585116	0.013093919	0.033686062	0.62456373	-1.57E-05	E	E	E	-0.314786865	0.710638183	0	0.920992914	0.12125308	0	-0.009208366	0.024764042	0.013244643	0.003451552	0.75284762	0.18210456	0.000580684	E	E	E		662.3310775	662.3334762	80.51099271	83.93566521	48	20	0	28		1.27E-05	0.192415522	0.335407461	0.932191787	1.01E-05
M665.2157T619	hilic_neg	M665.2157T619	665.2156673	618.7352384	[610][M]-	[2M-2H+Na]- 322.116	26	C24H42O21	666.2219	Stachyose	Carbohydrate metabolism	Galactose metabolism	Sucrose	68_Stachyose_M-H_Mono_665.2146_619.5_TRUE	InChI=1S/C24H42O21/c25-1-6-10(28)14(32)17(35)21(41-6)39-3-8-11(29)15(33)18(36)22(42-8)40-4-9-12(30)16(34)19(37)23(43-9)45-24(5-27)20(38)13(31)7(2-26)44-24/h6-23,25-38H,1-5H2/t6-,7-,8-,9-,10+,11+,12-,13-,14+,15+,16+,17-,18-,19-,20+,21+,22+,23-,24+/m1/s1	UQZIYBXSHAGNOE-XNSRJBNMSA-N	CID439531	CHEBI:17164	HMDB03553	C01613	0.37310775	0.326229699	0	-0.068261954	0.943374236	0	0.00812316	-0.005886505	-0.013350411	-0.003415706	0.768604813	0.162924964	-0.000684846	E	E	E	0.262791719	0.578253731	0	-0.033937496	0.910621825	0	-0.017958335	-0.012704843	-0.014394948	-0.022762101	0.818232832	1.200932804	-0.001120924	E	E	E	68_Stachyose_M-H_Mono_665.2146_619.5_TRUE	665.2148969	665.2171601	616.1302591	622.073615	63	23	0	40	68_Stachyose_M-H_Mono_665.2146_619.5_TRUE	0.010485941	0.117639463	0.187029138	0.987910372	1.99E-09
M665.7797T995	hilic_neg	M665.7797T995	665.7797211	995.1122055		[M+Cl]- 630.825	13														-0.16922449	0.472691165	0	-0.167674135	0.536547096	0	-0.007210627	-0.006776621	0.00825146	0.001797844	0.475049919	0.085754956	0.000483741	E	E	E	-0.199239449	0.596306193	0	-0.231617504	0.32108014	0	0.012023289	-0.002597385	0.017027601	0.00763636	0.967877266	0.402895829	0.001102864	E	E	E		665.778805	665.7809347	986.8785438	1001.357875	69	24	0	42		7.02E-06	0.257278926	0.922605975	0.95446662	1.43E-06
M666.2191T620	hilic_neg	M666.2191T620	666.219065	620.4340678	[610][M+1]-		366														0.611012031	0.353458199	0	-0.286350308	0.785980994	0	0.008015077	-0.005616304	-0.014221813	-0.002618476	0.8187728	0.124898039	-0.000655602	E	E	E	0.613422981	0.490977434	0	-0.140928285	0.812161798	0	-0.014129019	-0.008228464	-0.019698303	-0.015103229	1.119684377	0.796849246	-0.001346015	E	E	E		666.217593	666.2211159	615.8764631	625.6032755	49	17	0	32		0.004453968	0.107833686	0.1456907	0.973296987	1.02E-07
M668.3249T102	hilic_neg	M668.3249T102	668.3248756	101.7640445			5														0.147307396	0.905685818	0	-0.880868513	0.134230788	0	-0.006341986	-0.020416483	-0.003453597	0.008040151	0.198829156	0.383505244	-0.000166269	E	E	E	0.451842028	0.645031409	0	0.001743018	0.981089918	0	-0.006359823	-0.009299982	-0.014774584	-0.008922061	0.839811992	0.470729639	-0.00092491	E	E	E		668.3239468	668.326746	100.9297225	104.099044	44	18	0	26		9.32E-05	0.147798515	0.231895027	0.989520449	9.78E-10
M672.0757T152	hilic_neg	M672.0757T152	672.075698	152.3033484		[M+Cl+HCOOH]- 591.1 [M-H-C4H8]- 729.146	15														0.621288453	0.14010328	0	2.468771519	1.55E-05	1	0.010902175	0.033041749	-0.006981158	-0.000495041	0.401916562	0.023612851	-0.000484716	E	E	E	-0.687737114	0.671604419	0	3.998346398	0.000907566	1	-0.018392823	0.020965069	0.012063568	-0.008077229	0.685713341	0.426156158	0.000509772	E	E	E		672.0746337	672.0776417	151.7180776	153.481762	59	21	0	38		3.53E-05	0.083145207	0.092854966	0.994219729	5.03E-11
M672.8281T993	hilic_neg	M672.8281T993	672.8281364	993.4734378		[2M+Cl]- 318.919	13														0.271426709	0.135744207	0	0.01393436	0.910130553	0	0.031825978	0.00064416	-0.017165601	-0.042430043	0.988251497	2.023860487	-0.001007152	E	E	E	0.219937853	0.547646645	0	0.093987214	0.758923988	0	-0.026470763	-0.016192588	-0.017770741	-0.03381692	1.010118567	1.784187212	-0.001247535	E	E	E		672.8242703	672.8299046	991.1513301	998.2707311	56	21	0	35		1.49E-05	0.23231228	0.930318821	0.988475403	1.57E-09
M674.6432T1030	hilic_neg	M674.6432T1030	674.6432388	1029.992793		[2M-H]- 337.824	24														0.339328455	0.360232495	0	-0.549757937	0.106019034	0	-0.007833029	-0.024840012	-0.020534936	0.027152491	1.18222958	1.295140203	-0.000654968	E	E	E	0.268463224	0.638727846	0	-0.637115887	0.072712163	0	0.003049238	-0.028620283	-0.01774264	-0.011460353	1.008521247	0.604650431	-0.000792938	E	E	E		674.6417022	674.6450858	1028.791811	1030.907239	50	16	0	34		0.00783981	0.141780369	0.303600117	0.98549445	4.94E-09
M682.7139T1029	hilic_neg	M682.7139T1029	682.7138674	1029.479129			24														0.497431953	0.024537844	1	-0.29999291	0.172291018	0	0.014788372	-0.025055896	-0.034992656	0.000255504	2.014583934	0.012187232	-0.001465111	E	E	E	0.320241865	0.373325252	0	-0.414372328	0.061138909	0	-0.003402782	-0.033510042	-0.027259851	-0.018884795	1.549495397	0.996365419	-0.001452945	E	E	E		682.7126405	682.7148371	1028.226033	1031.19537	41	8	0	33		0.000169761	0.292828667	0.841372333	0.962475807	5.50E-07
M683.074T601	hilic_neg	M683.074T601	683.0739736	601.1477603			10														-0.003723129	0.908345288	0	0.351423912	0.017658505	1	0.011830187	0.024671537	-0.000569743	-0.013889127	0.032801027	0.662494175	1.53E-05	E	E	E	0.122627245	0.714920514	0	0.477390135	0.007520201	1	-0.028024214	0.011548458	-0.009823556	-0.02042647	0.558387328	1.07770448	-0.000686131	E	E	E		683.073042	683.0752884	599.1143896	602.3817582	66	24	0	42		2.40E-05	0.06646906	0.245130034	0.881193628	0.000152215
M686.3323T81	hilic_neg	M686.3323T81	686.3322624	80.61847911		[M-H]- 687.339	2														-0.47755488	0.488624275	0	0.341000943	0.720067783	0	-0.0114945	0.019464454	0.010166669	0.014049655	0.585311598	0.670151124	0.000520069	E	E	E	-0.333784104	0.654102898	0	1.036746227	0.031765973	1	-0.014291883	0.027360765	0.01552037	-0.00082971	0.882203701	0.04377564	0.000694242	E	E	E		686.3306708	686.3338458	79.24916959	81.72578709	37	18	0	19		1.72E-05	0.225769353	0.348723302	0.958796008	8.73E-07
M694.3503T89	hilic_neg	M694.3503T89	694.3502838	88.55476058	[612][M]-		11														-0.052480885	0.809047538	0	-0.046126244	0.872028442	0	0.003093953	-0.000560933	0.001463504	-0.013361522	0.084256277	0.637328045	0.000193763	E	E	E	0.095961196	0.788715902	0	0.142755524	0.566336924	0	-0.032109698	-0.012567875	-0.005830593	-0.039250984	0.331420632	2.070889451	-0.00057005	E	E	E		694.3493599	694.3516703	87.90457272	89.10172485	65	23	0	42		6.69E-06	0.050781909	0.206756682	0.995793769	1.03E-11
M694.8071T996	hilic_neg	M694.8071T996	694.8071057	995.6177476			13														-0.544594337	0.028525488	1	-0.077437475	0.704948155	0	-0.01220853	0.003899541	0.027048898	-0.004618338	1.557248892	0.220289026	0.001413772	E	E	E	-0.366631257	0.139785854	0	0.007444617	0.926792928	0	0.016330083	0.017391919	0.037263427	0.019600929	2.118115326	1.034148758	0.002284862	E	E	E		694.8057962	694.8083085	986.3691111	1002.808249	64	21	0	32		0.001415025	0.235427414	0.819760113	0.952600136	1.74E-06
M695.3537T89	hilic_neg	M695.3537T89	695.35372	88.66963555	[612][M+1]-		11														-0.20739907	0.384360638	0	-0.029634222	0.907489084	0	-0.004607874	-0.00029843	0.009142101	-0.006727631	0.526325592	0.32089966	0.000611841	E	E	E	0.018574712	0.976094439	0	0.138547114	0.656616646	0	-0.029554665	-0.012144614	0.001932989	-0.037930308	0.109874321	2.00121036	-9.09E-05	E	E	E		695.352243	695.3552165	87.91976504	89.48550022	56	19	0	37		2.10E-05	0.062911181	0.225279966	0.993480467	9.18E-11
M695.4407T627	hilic_neg	M695.4407T627	695.4406722	626.5791853	[613][M]-		26														-0.265319023	0.425048075	0	0.781188012	0.002628595	1	-0.000858996	0.034220177	0.012542774	-0.001273915	0.72210782	0.060764184	0.000554442	E	E	E	-0.155977998	0.708071058	0	1.177472536	0.000572532	1	-0.030024829	0.016494634	0.014036513	-0.022981345	0.797858794	1.21250016	0.000406979	E	E	E		695.439466	695.442265	625.4029876	628.0284098	66	24	0	42		1.55E-05	0.069423609	0.173930156	0.978821207	3.24E-08
M696.3467T89	hilic_neg	M696.3467T89	696.3466538	88.63145449	[612][M+2]-		11														-0.272884323	0.349578769	0	-0.190422858	0.568948649	0	-0.006675413	-0.003026664	0.008916939	-0.003600369	0.513362614	0.17173316	0.000613743	E	E	E	0.082732053	0.870955627	0	0.163752542	0.643331375	0	-0.029487164	-0.010039507	-0.003890019	-0.035353357	0.221115164	1.865249886	-0.00035415	E	E	E		696.3454055	696.3483429	88.10102404	89.36661669	51	17	0	34		2.68E-05	0.117954547	0.356916556	0.986692465	3.21E-09
M696.4439T627	hilic_neg	M696.4439T627	696.4439269	626.6445078	[613][M+1]-		26														-0.381436512	0.251822035	0	0.87380733	0.002059373	1	-0.001901933	0.035254469	0.015745589	-0.002358594	0.906499093	0.112501989	0.000715187	E	E	E	-0.261476615	0.654102898	0	1.304966944	0.001521355	1	-0.029618535	0.014611228	0.015957493	-0.024097156	0.907050535	1.271370556	0.000576337	E	E	E		696.4423054	696.4456918	625.4029876	627.694323	61	21	0	40		6.02E-05	0.063806642	0.147923241	0.987960104	1.95E-09
M698.6879T1030	hilic_neg	M698.6879T1030	698.6879016	1030.38432			24														0.287896143	0.337622938	0	-0.545384852	0.038919694	1	-0.008824482	-0.027388619	-0.020027394	0.027470202	1.15300952	1.310294596	-0.000672161	E	E	E	0.16391991	0.715124003	0	-0.732885019	0.023213732	1	0.003651554	-0.031255142	-0.013615434	-0.013355262	0.773924	0.704626214	-0.000510332	E	E	E		698.6868382	698.6891635	1028.942344	1031.494544	44	9	0	35		0.006104359	0.228002036	0.52199132	0.92198472	1.99E-05
M700.1068T152	hilic_neg	M700.1068T152	700.1068491	152.4633406		[M-H-C2H4]- 729.146	15														0.525561015	0.227348853	0	2.246141198	0.000110818	1	0.008101625	0.03253271	-0.006050775	0.00388626	0.348352948	0.185369802	-0.000427751	E	E	E	-0.722343828	0.664948474	0	3.802132585	0.001541133	1	-0.016986434	0.021185581	0.013341602	-0.006625637	0.758358886	0.349569899	0.000543634	E	E	E		700.1057336	700.1086917	151.7891091	153.3818934	60	21	0	39		4.09E-05	0.097342333	0.130860811	0.997418373	8.99E-13
