variableMetadata	chromato	MT	mz	rt	isotopes	adduct	pcgroup	redund_group	redund_iso_add_frag	name	formula	monoisotopic_mass	kegg_id	kegg_pathway_family	kegg_pathways	kegg_subpathways	chebi_id	hmdb_id	pubchem_id	inchikey	inchi
M308.0624T230.12	hilic	M308T230	308.062394708268	230.120495321788	[463][M+2]-		8	NA													
M308.0826T443.97_1	hilic	M308T444_1	308.082612825811	443.970068197157	[457][M+3]-		206	NA													
M308.0992T474.08	hilic	M308T474	308.09916888578	474.084031600169		[M-H]- 309.104	2	NA		N-Acetylneuraminic acid;N-acetyl-β-neuraminic acid	C11H19NO9	309.10598	C19910	Carbohydrate metabolism	Amino sugar and nucleotide sugar matabolism	UDP sugar	CHEBI:45744	HMDB00230	CID445063	SQVRNKJHWKZAKO-PFQGKNLYSA-N	InChI=1S/C11H19NO9/c1-4(14)12-7-5(15)2-11(20,10(18)19)21-9(7)8(17)6(16)3-13/h5-9,13,15-17,20H,2-3H2,1H3,(H,12,14)(H,18,19)/t5-,6+,7+,8+,9+,11-/m0/s1
M308.1549T583.39	hilic	M308T583	308.154891887798	583.386001143796	[467][M+1]-		17	NA													
M308.5399T539.62	hilic	M309T540	308.539893434977	539.624525621284		[M-H+Cl]2- 583.115 [M-2H]2- 619.093	10	NA													
M309.1131T209.43	hilic	M309T209	309.113092472666	209.431651342955		[M+Cl]- 274.15	8	NA													
M309.1321T429.93	hilic	M309T430	309.132105749054	429.929866668518			3	NA													
M310.097T302.36	hilic	M310T302	310.097049105384	302.356732642039	[475][M]-	[M-H+NaCOOH]- 243.116	12	NA													
M310.1148T482.05	hilic	M310T482	310.114821484956	482.047705396065		[M+Cl]- 275.153	2	NA													
M310.1151T322.81	hilic	M310T323	310.115104930993	322.813636990234			9	NA													
M311.0623T293.98	hilic	M311T294	311.062321836226	293.984588728086		[2M+Cl]- 138.049	12	NA													
M311.2229T86.3	hilic	M311T86	311.222933826093	86.2987585518544	[481][M]-	[M-H]- 312.231	11	NA													
M311.2963T76.68	hilic	M311T77	311.296293525782	76.6764575647236		[M-H]- 312.304	5	NA													
M312.0941T524.21	hilic	M312T524	312.094096979808	524.206207567029			1372	NA													
M312.2268T87.55	hilic	M312T88	312.226841493975	87.5495894062032	[481][M+1]-		11	NA													
M313.0238T421.87	hilic	M313T422	313.02378376127	421.869292366817	[482][M+1]-		3	NA													
M313.0604T628.53	hilic	M313T629	313.060376468539	628.529203999133			1857	NA													
M313.2393T82.68	hilic	M313T83	313.239254239805	82.6830136997773	[485][M]-	[M-H]- 314.246	29	NA													
M314.1098T431.55	hilic	M314T432	314.109754495574	431.547544579622		[M-H+HCOOH]- 269.107	3	NA													
M314.1363T174.47	hilic	M314T174	314.13632575202	174.473276366085			22	NA													
M314.1436T91.01	hilic	M314T91	314.143571846248	91.0096737647343		[3M+2Cl]2- 186.123	11	NA													
M315.1202T335.75	hilic	M315T336	315.12021903089	335.750361121529		[2M+Cl]- 140.068 [M-H]- 316.121	4	NA													
M315.182T89.63	hilic	M315T90	315.181995136666	89.6293588655775			11	NA													
M315.2551T82.5	hilic	M315T82	315.255094170396	82.4983193340247		[M-H-C5H8O4]- 448.309	5	NA													
M316.0346T583.07	hilic	M316T583	316.034608606765	583.067994383119			1436	NA													
M316.0347T409.32	hilic	M316T409	316.034731064587	409.321477528156			1544	NA													
M316.0552T359.8	hilic	M316T360	316.055203721373	359.804812077927		[M-H-CH4]- 333.105 [M-H-H20]- 335.087	4	NA													
M316.0727T369.22	hilic	M316T369	316.072652014164	369.217057065228		[M+Cl]- 281.106	309	NA													
M316.1054T325.73	hilic	M316T326	316.105370099105	325.730595179481			12	NA													
M316.1055T199.04	hilic	M316T199	316.105473973028	199.03797765475		[M-H-C6H10O4]- 463.179	8	NA													
M316.1153T477.37	hilic	M316T477	316.115252122508	477.366385795633		[M-H+NaCOOH]- 249.131	2	NA													
M316.1518T153.32	hilic	M316T153	316.151817247769	153.317933782795			1842	NA													
M317.0978T420.28	hilic	M317T420	317.097785969546	420.283090221811	[488][M+2]-		1504	NA													
M317.0994T573.61	hilic	M317T574	317.099398898375	573.612206904904			17	NA													
M317.1093T439.6	hilic	M317T440	317.10931708494	439.603440656561		[M-2H+K]- 280.16	3	NA													
M317.1124T494.22	hilic	M317T494	317.112353072265	494.224732875212		[M-H-CH3]- 333.146	15	NA													
M317.1146T324.44	hilic	M317T324	317.114635109591	324.44320936826	[490][M]-		916	NA													
M317.1763T89.14	hilic	M317T89	317.176263072636	89.1435925047856		[M-H-CH2]- 332.199	11	NA													
M317.1979T90.88	hilic	M317T91	317.197944992064	90.8826588825741		[3M-2H]2- 212.141	11	NA													
M318.0599T524.88	hilic	M318T525	318.059910106751	524.882619858579	[491][M]-	[M-2H+K]- 281.12 [M-H]- 319.067	16	NA													
M318.0615T380.97	hilic	M318T381	318.061451511975	380.968654846302			7	NA													
M318.1134T152.65	hilic	M318T153	318.113437381427	152.65065113388			25	NA													
M318.118T325.14	hilic	M318T325	318.117973951541	325.140115263181	[490][M+1]-		932	NA													
M318.9273T1000.62	hilic	M319T1001	318.927341292143	1000.61691084313		[M-H+HCOOH]- 273.929	31	NA													
M319.0374T543.85	hilic	M319T544	319.037384544685	543.852703160906		[M-H]- 320.049	748	NA													
M319.0441T528.26	hilic	M319T528	319.044072328294	528.263759455573		[M-H]- 320.049	748	NA													
M319.0786T651.7	hilic	M319T652	319.07860567934	651.69582835754			2082	NA													
M319.5201T605.46	hilic	M320T605	319.52008700423	605.461630928221			23	NA													
M320.066T457.94	hilic	M320T458	320.065950256153	457.941324164558		[M-H-CH2]- 335.09	3	NA													
M320.0926T466	hilic	M320T466	320.092574152925	465.995587534978			137	NA													
M320.0994T497.57	hilic	M320T498	320.099364486176	497.567734011941	[492][M+2]-		15	NA													
M320.1117T336.41	hilic	M320T336	320.11170168342	336.412886385037			339	NA													
M320.6388T253.34	hilic	M321T253	320.638812872545	253.340114118103			1	NA													
M320.6391T598.9	hilic	M321T599	320.639134382716	598.900021017904			27	NA													
M320.6391T78.26_1	hilic	M321T78_1	320.639142865713	78.2640686348041			5	NA													
M321.0554T590.92	hilic	M321T591	321.05536698041	590.915543409947		[M-H]- 322.061 [M-H-NH3]- 339.077	35	NA													
M322.0777T175.71	hilic	M322T176	322.077693857922	175.707240259153	[495][M+2]-		22	NA													
M323.0291T518.57	hilic	M323T519	323.02908742654	518.571332169664			1316	NA													
M323.0988T537.17	hilic	M323T537	323.098813398114	537.165664968996	[497][M]-		10	NA													
M323.11T505.8	hilic	M323T506	323.110033420178	505.796165918459		[M-H]- 324.112	15	NA													
M323.1467T607.73	hilic	M323T608	323.146744380826	607.731879381585			1690	NA													
M324.1022T536.89	hilic	M324T537	324.102192780653	536.894803494178	[497][M+1]-		814	NA													
M325.0906T360.09	hilic	M325T360	325.090641956564	360.088253261262	[499][M]-	[M-H]- 326.095	4	NA													
M325.1258T173.01	hilic	M325T173	325.12577515751	173.011770423995		[2M-2H+K]- 144.082	22	NA													
M325.2024T89.4	hilic	M325T89	325.20242935227	89.403042793877			11	NA													
M325.2391T78.41	hilic	M325T78	325.239062852245	78.4117558556329		[M-H+HCOOH]- 280.241	5	NA													
M326.0746T612.99	hilic	M326T613	326.074570488525	612.993841734286	[505][M]2-		1715	NA													
M326.0985T507.67	hilic	M326T508	326.098479796856	507.669640432408	[498][M+2]-		15	NA													
M326.1098T521.62	hilic	M326T522	326.109836889832	521.622884089918	[506][M]-		1302	NA													
M326.125T209.5	hilic	M326T210	326.125015748136	209.5001542667	[507][M]-		724	NA													
M326.5763T613.02	hilic	M327T613	326.576331147182	613.016232227343	[505][M+1]2-		1708	NA													
M327.0574T406.67	hilic	M327T407	327.057350334863	406.670872838036		[2M-H]- 164.032	43	NA													
M327.07T363.07	hilic	M327T363	327.069962045745	363.073900649102			4	NA													
M327.0718T588.58_2	hilic	M327T589_2	327.071826486906	588.578114863265			35	NA													
M327.1283T210.13	hilic	M327T210	327.128330881101	210.134744907754	[507][M+1]-		8	NA													
M327.217T89.78	hilic	M327T90	327.216981294801	89.7791716037661			11	NA													
M328.1174T211.09	hilic	M328T211	328.117363985915	211.092554729483	[507][M+2]-		8	NA													
M328.8978T1000.61	hilic	M329T1001	328.897754032438	1000.61067124606	[504][M+2]-		1999	NA													
M329.0518T676.63	hilic	M329T677	329.051849486323	676.631137785915			2560	NA													
M329.0554T642.63	hilic	M329T643	329.055437760929	642.630804549352			2083	NA													
M329.073T412.55	hilic	M329T413	329.072995943623	412.551642001108			1545	NA													
M329.0931T140.42	hilic	M329T140	329.09308320529	140.421535705159		[M-H-H20]- 348.108	18	NA													
M329.234T88.21_2	hilic	M329T88_2	329.234019051069	88.2109068017965			11	NA													
M329.7323T541.35_1	hilic	M330T541_1	329.732347319141	541.345573409722		[M-3H]3- 992.217	10	NA													
M330.0665T541.31_2	hilic	M330T541_2	330.066491828101	541.309547575614			10	NA													
M330.0848T347.87	hilic	M330T348	330.084768356606	347.869912203793			4	NA													
M330.0872T179.48	hilic	M330T179	330.087185494317	179.480151316594		[M-H+HCOOH]- 285.097	22	NA													
M331.0536T405.93	hilic	M331T406	331.053605740076	405.926502790058		[M-H]- 332.061	43	NA													
M331.0723T473.83	hilic	M331T474	331.072333261166	473.82549530766			2	NA													
M331.0886T419.77	hilic	M331T420	331.088631572269	419.76980328906		[2M-H]- 166.048	1504	NA													
M331.1915T88.36	hilic	M331T88	331.191468598398	88.363810282315		[M-H]- 332.199	11	NA													
M332.1109T576.22	hilic	M332T576	332.110875325646	576.219406644734			1413	NA													
M332.8497T1025.66	hilic	M333T1026	332.849651001915	1025.65655991252			28	NA													
M333.2796T76.41	hilic	M333T76	333.27962475491	76.4077172541329	[513][M+2]-		5	NA													
M333.5176T615.35	hilic	M334T615	333.517574078788	615.353802219499			1874	NA													
M334.0955T368.85	hilic	M334T369	334.095535116656	368.845403250645	[514][M+2]-		366	NA													
M334.1261T433.82	hilic	M334T434	334.126066568211	433.824478961048			296	NA		N-Acetylglucosaminylasparagine;2-Acetamido-1-N-(β-L-aspartyl)-2-deoxy-β-D-glucopyranosylamine	C12H21N3O8	335.13286	C04540	Amino acid metabolism|Carbohydrate metabolism	Alanine, Aspartate and Glutamate|Amino sugar and nucleotide sugar matabolism	Others	CHEBI:17261	HMDB00489	CID123826	YTTRPBWEMMPYSW-HRRFRDKFSA-N	InChI=1S/C12H21N3O8/c1-4(17)14-8-10(20)9(19)6(3-16)23-11(8)15-7(18)2-5(13)12(21)22/h5-6,8-11,16,19-20H,2-3,13H2,1H3,(H,14,17)(H,15,18)(H,21,22)/t5-,6+,8+,9+,10+,11+/m0/s1
M335.0753T518.38	hilic	M335T518	335.075301613411	518.376345850267			1379	NA													
M335.1869T87.11	hilic	M335T87	335.186928345415	87.1075767522819		[3M-H+Cl]2- 212.141	11	NA													
M335.2231T82.54	hilic	M335T83	335.223054214183	82.5420751507128		[M+Cl]- 300.261	5	NA		Prostaglandin A1|Prostaglandin B1	C20H32O4	336.2301	C04685|C00959	Lipid metabolism	Arachidonic metabolism	Prostaglandins	CHEBI:15545|CHEBI:27624	HMDB02656|HMDB02982	CID5281912|CID5280388	BGKHCLZFGPIKKU-LDDQNKHRSA-N|YBHMPNRDOVPQIN-VSOYFRJCSA-N	InChI=1S/C20H32O4/c1-2-3-6-9-17(21)14-12-16-13-15-19(22)18(16)10-7-4-5-8-11-20(23)24/h12-18,21H,2-11H2,1H3,(H,23,24)/b14-12+/t16-,17-,18+/m0/s1|InChI=1S/C20H32O4/c1-2-3-6-9-17(21)14-12-16-13-15-19(22)18(16)10-7-4-5-8-11-20(23)24/h12,14,17,21H,2-11,13,15H2,1H3,(H,23,24)/b14-12+/t17-/m0/s1
M336.0974T483.49	hilic	M336T483	336.097368936148	483.492162287661			297	NA													
M336.1416T439.67	hilic	M336T440	336.141618637486	439.671480924348		[M-H-CO]- 365.141	3	NA													
M337.0391T92.45	hilic	M337T92	337.039146867196	92.4464353570952			11	NA													
M337.1259T301.28	hilic	M337T301	337.125893462174	301.278295412593			928	NA													
M337.1263T477.35	hilic	M337T477	337.126258609592	477.352413026306			172	NA													
M337.239T80.58	hilic	M337T81	337.238987587977	80.5762094019631			5	NA													
M337.3119T75.66	hilic	M337T76	337.31190548304	75.656698969521			5	NA													
M338.1037T456.36	hilic	M338T456	338.103670195114	456.362680510161	[521][M+1]-		3	NA													
M338.9888T601.05	hilic	M339T601	338.988821694543	601.052946937312			1686	NA		α-D-Glucose 1,6-bisphosphate|D-myo-Inositol 1,4-bisphosphate;1D-myo-Inositol 1,4-bisphosphate;myo-Inositol 1,4-bisphosphate	C6H14O12P2	339.9961	C01231|C01220	Carbohydrate metabolism	Starch and Sucrose metabolism	Sucrose	CHEBI:18148|CHEBI:17816	HMDB03514|HMDB00968	CID82400	RWHOZGRAXYWRNX-VFUOTHLCSA-N|PELZSPZCXGTUMR-RTPHHQFDSA-N	InChI=1S/C6H14O12P2/c7-3-2(1-16-19(10,11)12)17-6(5(9)4(3)8)18-20(13,14)15/h2-9H,1H2,(H2,10,11,12)(H2,13,14,15)/t2-,3-,4+,5-,6-/m1/s1|InChI=1S/C6H14O12P2/c7-1-2(8)6(18-20(14,15)16)4(10)3(9)5(1)17-19(11,12)13/h1-10H,(H2,11,12,13)(H2,14,15,16)/t1-,2-,3-,4+,5+,6+/m1/s1
M339.0504T244.81	hilic	M339T245	339.050363306794	244.813026565316			87	NA													
M339.1061T331.95	hilic	M339T332	339.106138211689	331.946824796406			4	NA													
M339.1211T254.7	hilic	M339T255	339.121085277523	254.701406844595			1	NA													
M340.1616T431.66	hilic	M340T432	340.1616415076	431.659575987699			3	NA													
M341.0397T183.5	hilic	M341T184	341.039659823366	183.500367673787			22	NA													
M341.0614T661.33	hilic	M341T661	341.061443654983	661.326850732109			2055	NA													
M341.0797T613.57	hilic	M341T614	341.079746349159	613.569090726642			1691	NA													
M341.1094T537.12	hilic	M341T537	341.109360867602	537.12017246878	[527][M]-		10	NA		D-(+)-Trehalose;α,α-Trehalose|Maltose;D-Maltose|α-Lactose|Isomaltose|Melibiose|Lactulose|Sucrose	C12H22O11	342.1162	C01083|C00208|C00243|C00252|C05402|C07064|C00089	Carbohydrate metabolism|Miscellaneous	Galactose metabolism|Starch and Sucrose metabolism|Miscellaneous	Galactose|Sucrose|Cellobiose|Starch|Miscellaneous	CHEBI:16551|CHEBI:17306|CHEBI:36219|CHEBI:28189|CHEBI:28053|CHEBI:6359|CHEBI:17992	HMDB00975|HMDB00163|HMDB00186|HMDB02923|HMDB00048|HMDB00740|HMDB00258	CID7427|CID439186|CID84571|CID439193|CID440658|CID11333|CID5988	HDTRYLNUVZCQOY-LIZSDCNHSA-N|GUBGYTABKSRVRQ-PICCSMPSSA-N|GUBGYTABKSRVRQ-XLOQQCSPSA-N|DLRVVLDZNNYCBX-RTPHMHGBSA-N|DLRVVLDZNNYCBX-ABXHMFFYSA-N|JCQLYHFGKNRPGE-FCVZTGTOSA-N|CZMRCDWAGMRECN-UGDNZRGBSA-N	InChI=1S/C12H22O11/c13-1-3-5(15)7(17)9(19)11(21-3)23-12-10(20)8(18)6(16)4(2-14)22-12/h3-20H,1-2H2/t3-,4-,5-,6-,7+,8+,9-,10-,11-,12-/m1/s1|InChI=1S/C12H22O11/c13-1-3-5(15)6(16)9(19)12(22-3)23-10-4(2-14)21-11(20)8(18)7(10)17/h3-20H,1-2H2/t3-,4-,5-,6+,7-,8-,9-,10-,11?,12-/m1/s1|InChI=1S/C12H22O11/c13-1-3-5(15)6(16)9(19)12(22-3)23-10-4(2-14)21-11(20)8(18)7(10)17/h3-20H,1-2H2/t3-,4-,5+,6+,7-,8-,9-,10-,11+,12+/m1/s1|InChI=1S/C12H22O11/c13-1-3-5(14)8(17)10(19)12(23-3)21-2-4-6(15)7(16)9(18)11(20)22-4/h3-20H,1-2H2/t3-,4-,5-,6-,7+,8+,9-,10-,11?,12+/m1/s1|InChI=1S/C12H22O11/c13-1-3-5(14)8(17)10(19)12(23-3)21-2-4-6(15)7(16)9(18)11(20)22-4/h3-20H,1-2H2/t3-,4-,5+,6-,7+,8+,9-,10-,11?,12+/m1/s1|InChI=1S/C12H22O11/c13-1-4-6(16)7(17)8(18)11(21-4)22-9-5(2-14)23-12(20,3-15)10(9)19/h4-11,13-20H,1-3H2/t4-,5-,6+,7+,8-,9-,10+,11+,12-/m1/s1|InChI=1S/C12H22O11/c13-1-4-6(16)8(18)9(19)11(21-4)23-12(3-15)10(20)7(17)5(2-14)22-12/h4-11,13-20H,1-3H2/t4-,5-,6-,7-,8+,9-,10+,11-,12+/m1/s1
M341.1207T450.94	hilic	M341T451	341.120666070287	450.937548582215			3	NA													
M342.0868T294.92	hilic	M342T295	342.086756245028	294.917090653192			949	NA													
M342.1058T336.75	hilic	M342T337	342.105804918294	336.752317574261		[M-H+NH3]- 326.095	4	NA													
M342.1127T537.13	hilic	M342T537	342.112686868943	537.127480996715	[527][M+1]-		10	NA													
M343.0204T526.51	hilic	M343T527	343.020390024641	526.508997082166		[M+Cl+NH3]- 291.033	748	NA													
M343.0818T484.59	hilic	M343T485	343.08178031083	484.593375048929		[M+Cl+HCOOH]- 262.115	15	NA													
M343.0908T527.58	hilic	M343T528	343.090836911341	527.576119666747			817	NA													
M343.213T89.59	hilic	M343T90	343.212991766266	89.5863721539471		[M-H-NH3]- 361.245	11	NA													
M343.2285T77.85	hilic	M343T78	343.228453680592	77.8525772952098			5	NA		Medroxyprogesterone	C22H32O3	344.23514	C07119				CHEBI:6715	HMDB01939	CID10631	FRQMUZJSZHZSGN-HBNHAYAOSA-N	InChI=1S/C22H32O3/c1-13-11-16-17(20(3)8-5-15(24)12-19(13)20)6-9-21(4)18(16)7-10-22(21,25)14(2)23/h12-13,16-18,25H,5-11H2,1-4H3/t13-,16+,17-,18-,20+,21-,22-/m0/s1
M344.0673T338.35	hilic	M344T338	344.067317123113	338.349010817049			4	NA													
M344.1169T537	hilic	M344T537	344.116876722847	537.00097753756	[527][M+2]-		818	NA													
M345.0579T693.12	hilic	M345T693	345.057944957397	693.118662748532			2323	NA													
M345.0957T348.78	hilic	M345T349	345.095677800333	348.77777850037		[M-H-C6H8O6]- 522.139	4	NA													
M345.1042T432.79	hilic	M345T433	345.104234352041	432.78888869494	[532][M]-		3	NA													
M345.2286T93.17	hilic	M345T93	345.228612019004	93.1703188761444	[533][M]-	[M+Cl]- 310.259 [M-H]- 346.236	45	NA													
M346.0467T161.18	hilic	M346T161	346.046691666675	161.181897581045		[M+Cl+HCOOH]- 265.061	22	NA													
M346.0914T184.71	hilic	M346T185	346.091395680259	184.70731171315			1672	NA													
M346.1076T433.16	hilic	M346T433	346.107593739572	433.159229958003	[532][M+1]-		3	NA													
M346.1261T488.03_2	hilic	M346T488_2	346.126142286655	488.030410478065			15	NA													
M347.0404T568.36	hilic	M347T568	347.040389470428	568.363216378145			1483	NA		Inosine 5'-monophosphate;IMP;5'-inosinic acid;Inosinic acid	C10H13N4O8P	348.0471	C00130	Nucleotide metabolism	Purine metabolism	Inosine and Xanthine	CHEBI:17202	HMDB00175	CID8582	GRSZFWQUAKGDAV-KQYNXXCUSA-N	InChI=1S/C10H13N4O8P/c15-6-4(1-21-23(18,19)20)22-10(7(6)16)14-3-13-5-8(14)11-2-12-9(5)17/h2-4,6-7,10,15-16H,1H2,(H,11,12,17)(H2,18,19,20)/t4-,6-,7-,10-/m1/s1
M347.0767T453.42	hilic	M347T453	347.076676927022	453.415684618869		[M-H+NaCOOH]- 280.088	3	NA													
M347.1197T440.07	hilic	M347T440	347.119748509883	440.068111023036	[532][M+2]-		298	NA													
M348.0607T458.84	hilic	M348T459	348.060697062315	458.844353083159			3	NA													
M348.1068T487.82	hilic	M348T488	348.106777881427	487.815362592702			15	NA													
M349.0546T578.88	hilic	M349T579	349.054632919513	578.877313060879		[M+Cl]- 314.081	17	NA													
M349.1256T323.12	hilic	M349T323	349.125579674338	323.121276135658			742	NA													
M349.1617T265.48	hilic	M349T265	349.161690476939	265.483740902784			1	NA													
M349.2021T89.89	hilic	M349T90	349.20213564247	89.8916806575568		[M-H-CH4]- 366.239	11	NA													
M349.2391T88.02	hilic	M349T88	349.239058484672	88.0214349558837		[2M-2H+Na]- 164.129	11	NA		5β-Pregnane-3α,17α,21-triol-20-one;11-Deoxytetrahydrocortisol;Tetrahydrodeoxycortisol	C21H34O4	350.24571	C14594	Lipid metabolism	Steroid hormone biosynthesis	Cortisol		HMDB05972	CID4141504	UPTAPIKFKZGAGM-UHFFFAOYSA-N	InChI=1S/C21H34O4/c1-19-8-5-14(23)11-13(19)3-4-15-16(19)6-9-20(2)17(15)7-10-21(20,25)18(24)12-22/h13-17,22-23,25H,3-12H2,1-2H3
M350.0456T152.76	hilic	M350T153	350.045625533361	152.759256571821			1844	NA													
