variableMetadata	chromato	namecustom	mz	rt	isotopes	adduct	pcgroup	BiH_base_POS_QTof_Plasma.txt_.MzDelta_Query.Bank.0.005Da..MzBank.RtQuery.RtDelta_Query.Bank.0.2min...RtBank.name.M.Formule.M.H..M.H...th.Intensite...Tr.Masse.Exp.Delta.ppm.	BiH_Pool_Qtof_Pos_plasma.txt_.MzDelta_Query.Bank.0.005Da..MzBank.RtQuery.RtDelta_Query.Bank.0.2min...RtBank.G.N.compound.composition.Formule.M.H...M.H....Th...TR.Masse.exo.delta.ppm.	BiH_DB_Lipids_POS.MzDelta_Query.Bank.0.005Da..MzBank.m.z..M.H...Formule.Brute..M..Annotation..Lipid.class.and.subclass.RT.min..	limma2ways_WT.LAT_diff	limma2ways_WT.LAT_BH	limma2ways_WT.LAT_signif	limma2ways_M.F_diff_LAT	limma2ways_M.F_BH_LAT	limma2ways_M.F_signif_LAT	PCA_xload-p1_LAT	PCA_xload-p2_LAT	OPLSDA_xload-p1_LAT	OPLSDA_xload-o1_LAT	OPLSDA_VIP-pred_LAT	OPLSDA_VIP-ortho_LAT	OPLSDA_coef_LAT	biosign_plsda_LAT	biosign_forest_LAT	biosign_svm_LAT	limma2ways_WT.MX2_diff	limma2ways_WT.MX2_BH	limma2ways_WT.MX2_signif	limma2ways_M.F_diff_MX2	limma2ways_M.F_BH_MX2	limma2ways_M.F_signif_MX2	PCA_xload-p1_MX2	PCA_xload-p2_MX2	biosign_plsda_MX2	biosign_forest_MX2	biosign_svm_MX2	supp_mzmin	supp_mzmax	supp_rtmin	supp_rtmax	supp_npeaks	supp_Sample	supp_BLC	supp_fold	supp_tstat	supp_pvalue	supp_pool_CV	supp_poolCV_over_sampleCV
M90.5068T7.89	c18acqui_pos	M90.5068T7.89	90.5068126	7.887188243			6004				0.025754658	0.925581549	0	0.214799609	0.104017789	0	-0.018673729	-0.01732535	-0.004088764	-0.021419044	0.229254061	1.064719886	-0.000299765	E	E	E	-0.015866419	0.970638426	0	0.27150175	0.063282252	0	-0.020574836	0.02507821	E	E	E	90.50670801	90.50712962	7.742109676	8.059683484	36	25	0	2.032570151	-13.20747016	0	0.167796854	0.830957011
M186.956T7.88	c18acqui_pos	M186.956T7.88	186.9560489	7.879147402			6006				0.056203782	0.784971383	0	0.211478055	0.02889983	1	-0.025532175	-0.012705404	-0.010169316	-0.032541752	0.570186201	1.617618918	-0.000855997	E	E	E	-0.011457149	0.973458977	0	0.267128199	0.039174127	1	-0.022347934	0.027091212	E	E	E	186.9559753	186.9565441	7.855463914	7.937760845	3	2	1	2.726441454	-9.219076587	0.003390891	0.169424041	0.982030954
M493.9084T7.87_1	c18acqui_pos	M493.9084T7.87_1	493.9083957	7.867800363			6031				0.392318873	0.58058861	0	0.28492624	0.345801718	0	-0.006133804	-0.016145158	-0.025924094	0.015218947	1.453545231	0.756519065	-0.001871791	E	E	E	0.874951138	0.028347916	1	0.149351198	0.700976376	0	-0.003392752	0.011743396	E	E	E	493.9071715	493.9095056	7.768816201	7.890641356	89	45	0	33.21708904	-17.1076787	0	0.235641374	0.576003139
M494.2427T7.87_2	c18acqui_pos	M494.2427T7.87_2	494.2427368	7.869441262			6032			0.002347384291#494.2403894#494.2403894#C24H40O7P#([M+Na]+)_LPA 21a:4#Lyso-Glycerophosphates#NA#	0.261045569	0.714109592	0	0.455591561	0.138360284	0	-0.011161833	-0.014112258	-0.016449508	0.01535165	0.922312054	0.763115603	-0.001224434	E	E	E	0.80872843	0.06897413	0	0.348152539	0.271251275	0	-0.008352747	0.013497333	E	E	E	494.2413355	494.2443681	7.769384673	7.892284749	79	40	0	33.06459718	-16.11047038	0	0.174250575	0.409222723
M494.577T7.87_1	c18acqui_pos	M494.577T7.87_1	494.5770372	7.868293614			6033				0.288413066	0.694376481	0	0.476262991	0.135717462	0	-0.010698931	-0.012824431	-0.018056495	0.010924962	1.012414627	0.543069272	-0.001294794	E	E	E	0.673549407	0.111753333	0	0.184865311	0.590513145	0	-0.003958813	0.007932518	E	E	E	494.5755918	494.5794486	7.768967594	7.893527546	62	33	0	19.65970392	-16.7808053	0	0.209015547	0.540195409
M527.591T7.85_1	c18acqui_pos	M527.591T7.85_1	527.5910423	7.853207552			6035				0.042053135	0.93229237	0	0.294103368	0.245804013	0	-0.008304974	-0.008370783	-0.004680448	0.015744051	0.262429315	0.7826215	-0.000261585	E	E	E	0.39527528	0.324756733	0	0.323209567	0.149687034	0	-0.012912179	0.006599492	E	E	E	527.5899857	527.5923258	7.758196391	8.056044474	100	49	0	138.7298433	-23.57389531	0	0.110737606	0.361887912
M527.9254T7.82	c18acqui_pos	M527.9254T7.82	527.925357	7.81868547			6036				-0.078074527	0.934781231	0	0.296754686	0.239271874	0	-0.007206687	-0.009101216	0.004871946	0.017274814	0.273166492	0.858714247	0.000500843	E	E	E	0.362028305	0.353163995	0	0.28630769	0.181544927	0	-0.011623792	0.006102232	E	E	E	527.9239258	527.9274461	7.753618172	7.87564877	96	48	0	60.17843504	-22.98924496	0	0.075180759	0.244058434
M528.2596T7.85_2	c18acqui_pos	M528.2596T7.85_2	528.2595794	7.852430138			6037				-0.023562055	0.995748155	0	0.293658771	0.280826751	0	-0.005694451	-0.012572714	0.000477226	0.018194761	0.026757699	0.9044439	0.000139918	E	E	E	0.422179854	0.353163995	0	0.244184948	0.360021312	0	-0.009292947	0.002347009	E	E	E	528.2583718	528.2613393	7.753618172	7.878247523	89	45	0	50.17766871	-21.83523786	0	0.068758391	0.202560866
M528.5937T7.85	c18acqui_pos	M528.5937T7.85	528.593703	7.854077426			6038				0.069839415	0.888003495	0	0.221169264	0.31751854	0	-0.004408403	-0.004717853	-0.008294339	0.020299686	0.465057605	1.009077693	-0.000505619	E	E	E	0.360312613	0.427951936	0	0.254022901	0.291254747	0	-0.010694903	0.008898552	E	E	E	528.5919704	528.5951327	7.762496485	7.876753015	66	35	0	15.22227061	-20.32700252	0	0.156861816	0.483766034
M494.3244T14.03	c18acqui_pos	M494.3244T14.03	494.324357	14.02643041	[1389][M]+		6048			0.000756964977#494.3236#494.3236#C24H48NO7P#([M+H]+)_LPC16:1#Lyso-Glycerophosphocholines (LPC)#2.8|0.000238564977#494.3241184#494.3241184#C24H48NO7P#([M+H]+)_LPC 16a:1#Lyso-Glycerophosphocholines#NA#|0.003395435023#494.3277524#494.3277524#C25H48O7P#([M+H]+ 2C13)_LPA 22a:1#Lyso-Glycerophosphates#NA#	0.258564092	0.566698387	0	-0.854422318	1.30E-06	1	0.030469377	-0.028761024	-0.02401531	0.00095417	1.346521069	0.047430879	-0.001563218	E	E	E	0.193806996	0.415616766	0	-0.956812553	5.28E-08	1	0.037168223	-0.005003098	E	E	E	494.3236454	494.3255801	14.0163757	14.03296187	47	47	0	228.3512789	-20.00368557	0	0.085489617	0.223680485
M195.2108T14.05	c18acqui_pos	M195.2108T14.05	195.2107915	14.04558679			6055				0.275263027	0.625128998	0	-0.107261908	0.758037083	0	0.003027526	0.003221629	-0.026223973	-0.00599937	1.470359211	0.29822284	-0.001945242	E	E	E	-0.106481595	0.878834992	0	0.026869741	0.906754173	0	-0.000104953	0.008595261	E	E	E	195.2103154	195.2114359	14.02435362	14.06086504	48	48	0	5.514269406	-18.60537601	0	0.12220758	0.4620159
M278.248T14.04	c18acqui_pos	M278.248T14.04	278.2480416	14.03640111			6056			0.003141629199#278.2449#278.2449#C16H33NO#([M+Na]+)_Palmitamide#Primary amides (PFAA)#4.9|0.002606229199#278.2454354#278.2454354#C16H33NO#([M+Na]+)_Palmitamide#Primary amides#NA#	0.133716504	0.7874508	0	0.066715347	0.767537472	0	-0.000724238	-0.000379901	-0.017071122	0.010520531	0.957165467	0.522965368	-0.001086236	E	E	E	-0.03396639	0.977072942	0	-0.026866499	0.925662138	0	0.002189274	0.006337959	E	E	E	278.2472962	278.2491441	13.83113704	14.08269197	25	18	0	4.148988276	-12.17909222	8.19E-06	0.148428063	0.470632927
M139.1482T14.05	c18acqui_pos	M139.1482T14.05	139.1481963	14.04587077			6059				0.084908104	0.890091454	0	-0.053273069	0.86648705	0	0.003297708	0.004067572	-0.008622716	0.002133383	0.483469434	0.106048422	-0.000658828	E	E	E	-0.103900772	0.878834992	0	0.087269377	0.698440477	0	-0.003433486	0.008741462	E	E	E	139.1477748	139.1485633	14.01581273	14.06656787	50	50	0	5.43043509	-19.39009343	0	0.129287996	0.494942899
M816.5675T14.03	c18acqui_pos	M816.5675T14.03	816.5674866	14.02996724	[2463][M]+		6061			0.003532168167#816.5639544#816.5639544#C46H82O8P#([M+Na]+)_PA 43a:4#Glycerophosphates#NA#	0.292441929	0.729412346	0	-0.383574028	0.237476665	0	0.015015132	-0.003895145	-0.020590692	0.025853675	1.154505256	1.285161082	-0.001469291	E	E	E	0.15656793	0.85876448	0	-0.282716043	0.31745907	0	0.011176791	0.011311543	E	E	E	816.5636093	816.5713969	13.98145453	14.04943541	44	44	0	7.179278729	-13.47864806	0	0.184710858	0.472160564
M125.1325T14.05	c18acqui_pos	M125.1325T14.05	125.1325274	14.04671071			6067				0.145490258	0.804523122	0	0.053800782	0.833448325	0	-0.001328222	0.002402056	-0.013541119	-0.001200627	0.759240746	0.059682014	-0.001039812	E	E	E	-0.104330635	0.875798079	0	0.018903224	0.925520329	0	0.002002264	0.00493823	E	E	E	125.1322689	125.1331255	14.03231868	14.06533746	50	50	0	2.894552304	-13.77942347	2.99E-11	0.216409025	0.789792968
M417.8036T14.04	c18acqui_pos	M417.8036T14.04	417.8035974	14.04477666	[1149][M+1]2+		6069				0.355521053	0.630966064	0	-0.448856033	0.123542847	0	0.015042616	-0.003899795	-0.026661291	0.018095892	1.49487932	0.8995292	-0.001880051	E	E	E	0.145410931	0.8786949	0	-0.420835529	0.160409122	0	0.014676654	0.007492994	E	E	E	417.8022493	417.8058787	13.97805332	14.06352698	44	43	0	2.699460293	-9.96747494	8.41E-13	0.233919331	0.614713517
M298.2744T15.93	c18acqui_pos	M298.2744T15.93	298.2743502	15.93338479			6091			0.000294842159#298.2740554#298.2740554#C18H35NO2#([M+H]+)_Sphingadienine d18:2#Sphingoid bases#NA#	0.252110542	0.566698387	0	-0.150960527	0.503058418	0	0.011669285	0.008879529	-0.030474818	0.020451325	1.708701053	1.016615509	-0.002160971	E	E	E	0.190997434	0.664485271	0	-0.143229689	0.429839662	0	0.010995636	0.007859474	E	E	E	298.2732716	298.2753724	15.65164185	15.95733018	93	48	0	2.286387137	-11.90304788	7.68E-14	0.257651525	0.922296404
M373.3508T15.94	c18acqui_pos	M373.3508T15.94	373.3507807	15.9447275	[997][M+1]+		6092				-0.11125647	0.838574808	0	0.150125105	0.496822743	0	-0.009695754	0.01559496	0.013532262	0.002766922	0.75874416	0.137541017	0.000949188	E	E	E	-0.048212786	0.948107781	0	0.130554628	0.537363056	0	-0.008133634	0.024608654	E	E	E	373.3496154	373.3519239	15.93270954	15.95450064	50	50	0	3.445531486	-10.66802392	6.17E-05	0.294555516	1.114242428
M245.2048T15.94	c18acqui_pos	M245.2048T15.94	245.2048136	15.93738044	[478][M]+		6093				-0.021871542	0.881030929	0	-0.047740898	0.467507754	0	0.008350891	-0.007853221	0.010053915	0.000553393	0.563715781	0.027508646	0.000685122	E	E	E	-0.001610136	0.996946338	0	-0.02663323	0.749833332	0	0.004021531	-0.024412373	E	E	E	245.2037961	245.2052276	15.9249837	15.94723668	45	45	0	17.13453194	-57.12588782	0	0.085042858	1.080548546
M370.3317T15.92	c18acqui_pos	M370.3317T15.92	370.3317211	15.92497079			6106				-0.050951902	0.905144192	0	-0.082791447	0.657160445	0	0.008609862	0.005408277	0.003730302	0.016092735	0.209155337	0.799954227	0.000515246	E	E	E	-0.064554514	0.932911857	0	-0.22243617	0.225997791	0	0.010219019	0.021195317	E	E	E	370.3309954	370.3330483	15.85952467	15.98143859	48	36	0	4.201885678	-18.46708626	1.80E-12	0.10754324	0.481761566
M168.9811T1.36	c18acqui_pos	M168.9811T1.36	168.9810579	1.357319797			6130				-0.817980063	0.674189069	0	-0.6804458	0.40382094	0	0.011597863	0.006518421	0.018926533	-0.001299044	1.061197041	0.064574192	0.001516241	E	E	C	0.130697623	0.938427427	0	-0.679852835	0.189597269	0	0.014075646	-0.001862115	E	E	E	168.9801149	168.9817629	1.211761469	1.433465811	8	7	0	15.1238892	-12.47950464	0	0.250028796	0.422095447
M342.1916T13.87	c18acqui_pos	M342.1916T13.87	342.1915563	13.87480304	[877][M]+		6161				-0.020095231	0.865903945	0	-0.221514299	0.00626182	1	0.024812873	-0.000101076	0.000504073	0.006159261	0.028263006	0.306170896	0.000356727	E	E	E	-0.039071681	0.941646933	0	-0.264244762	0.008025157	1	0.028269306	0.008925605	E	E	E	342.1907386	342.1922845	13.86603774	13.88901782	50	50	0	16.35402347	-44.7900763	0	0.1431711	1.035099008
M118.5208T12.01	c18acqui_pos	M118.5208T12.01	118.5208206	12.00616187			6168				-0.021569948	0.928322169	0	-0.125861725	0.230117138	0	0.016742576	-0.001867562	0.002194197	0.013873218	0.123027065	0.689624186	0.000338358	E	E	E	0.018136425	0.949719906	0	-0.188497757	0.060206165	0	0.022617506	0.0042931	E	E	E	118.5206606	118.5211271	11.89325203	12.0274415	7	7	0	3.330174636	-15.77110826	0	0.143016549	0.982389136
M109.5157T11.99	c18acqui_pos	M109.5157T11.99	109.5156653	11.99416374			6172				-0.018106412	0.843729344	0	-0.120619364	0.023667278	1	0.028243698	0.003235906	0.004415862	0.013805083	0.247594184	0.686237276	0.000592843	E	E	E	-0.003789449	0.996946338	0	-0.111842002	0.065283302	0	0.023112678	-0.022635563	E	E	E	109.5155349	109.5158003	11.87613038	12.02217615	15	15	0	2.875099622	-19.70051816	8.56E-12	0.038202241	0.54607973
M112.0178T12.01	c18acqui_pos	M112.0178T12.01	112.0178174	12.00736942			6173				-0.007348677	0.950573293	0	-0.069343337	0.275672012	0	0.014937821	-0.00987913	0.005116086	0.011425363	0.286855258	0.567943724	0.00022046	E	E	E	0.042971531	0.811889401	0	-0.019837424	0.744431678	0	0.007407799	-0.020493429	E	E	E	112.0176673	112.0178907	11.8399612	12.11472679	14	11	0	2.139274439	-12.08734899	0.001937271	0.059624519	0.781898976
M249.9886T7.65	c18acqui_pos	M249.9886T7.65	249.988554	7.648488013			6183				0.2589493	0.487130234	0	0.225530221	0.179474323	0	-0.010427234	0.010614292	-0.026880671	0.007576671	1.507179834	0.376628942	-0.002107872	E	E	E	0.394086683	0.433813361	0	0.240722439	0.380089197	0	-0.008694691	-0.013686915	E	E	E	249.9876585	249.9894577	7.599398556	7.884919599	15	8	0	4.246568878	-11.05241705	3.77E-15	0.22881963	0.505968415
M158.9613T7.65	c18acqui_pos	M158.9613T7.65	158.9613156	7.647656344			6186				0.038844854	0.807713004	0	0.165429846	0.034671325	1	-0.025618934	-0.014427076	-0.009960169	-0.034649296	0.55845951	1.722382887	-0.000764843	E	E	E	-0.018329264	0.949719906	0	0.217402609	0.040609735	1	-0.022411235	0.027788694	E	E	E	158.9610658	158.9613367	7.577762679	7.703935029	7	6	0	2.54846679	-8.472712704	0.006837431	0.172998905	1.241787685
M186.9561T7.67	c18acqui_pos	M186.9561T7.67	186.9561233	7.672851663			6188				0.040963727	0.804872844	0	0.190525637	0.022514722	1	-0.027000634	-0.013220399	-0.008665419	-0.035075249	0.485863764	1.74355658	-0.000735534	E	E	E	-0.010749179	0.969378553	0	0.216056875	0.038642424	1	-0.02265507	0.025779579	E	E	E	186.9560303	186.9563118	7.615504668	7.701216261	6	5	0	2.679817625	-8.587814187	0.006138867	0.152342915	1.079194942
M83.0215T7.64	c18acqui_pos	M83.0215T7.64	83.02149344	7.644291748			6194				0.028310506	0.930689304	0	-0.117895603	0.130588242	0	0.015353963	-0.015783331	-0.009682758	0.009716586	0.542905239	0.483002072	-0.000624501	E	E	E	-0.014354944	0.974810417	0	-0.062176476	0.43768876	0	0.014870085	0.005190131	E	E	E	83.02141486	83.0217065	7.636683591	7.702235422	5	5	0	2.079494943	-20.9307545	3.78E-10	0.118956181	1.234010188
M109.5157T11.83	c18acqui_pos	M109.5157T11.83	109.5156722	11.82797648			6200				-0.002539047	0.950573293	0	-0.11871061	0.036220179	1	0.03038273	0.002309552	-0.000895068	0.028788653	0.050185803	1.431055989	7.89E-05	E	E	E	0.008941689	0.955678728	0	-0.103781856	0.090985653	0	0.021944285	-0.027237972	E	E	E	109.5155842	109.5157537	11.8010351	11.86862105	8	8	0	3.145310177	-19.60832816	1.19E-09	0.060968977	0.835581977
M280.2637T14.44	c18acqui_pos	M280.2637T14.44	280.2636855	14.43768396			6222			0.000485528068#280.2632#280.2632#C18H33NO//91#([M+H]+)_Linoleamide#Sphingoid bases (SB)#4.6|0.000195128068#280.2634904#280.2634904#C18H33NO#([M+H]+)_Linoleamide#Primary amides#NA#|0.000902071932#280.2645876#280.2645876#C18H35NO2#([M+H-H2O]+)_Sphingadienine d18:2#Sphingoid bases#NA#	0.313972848	0.643798575	0	0.133309221	0.646277931	0	-0.002767242	0.000145275	-0.025520143	0.004380013	1.430895998	0.217726202	-0.00171983	E	E	E	0.377302029	0.53380588	0	0.130469964	0.708413077	0	-0.008378898	0.009409649	E	E	E	280.2627921	280.2648416	14.42386069	14.44846356	36	36	0	3.782287869	-10.84588167	7.55E-15	0.227174235	0.445371699
M502.293T14.46	c18acqui_pos	M502.293T14.46	502.2929714	14.45680571	[1425][M]+		6223			0.002558044009#502.2904134#502.2904134#C23H46NO7P#([M+Na]+)_LPC 15a:1#Lyso-Glycerophosphocholines#NA#|0.000153044009#502.2928184#502.2928184#C25H44NO7P#([M+H]+)_LPC 17a:4#Lyso-Glycerophosphocholines#NA#	-0.059754151	0.731649829	0	-0.396363958	0.00018117	1	0.034674505	-0.014846737	0.003712425	0.033728022	0.208152966	1.676587253	0.00068721	E	E	E	-0.079386024	0.835335374	0	-0.371018249	0.000237708	1	0.030771124	0.007250546	E	E	E	502.2922876	502.29425	14.4471645	14.46628481	48	48	0	262.9712701	-41.80378148	0	0.041661647	0.229240442
M503.2964T14.46	c18acqui_pos	M503.2964T14.46	503.2964317	14.45602178	[1425][M+1]+		6224			0.002664284454#503.2937674#503.2937674#C23H46NO7P#([M+Na]+ C13)_LPC 15a:1#Lyso-Glycerophosphocholines#NA#|0.000259284454#503.2961724#503.2961724#C25H44NO7P#([M+H]+ C13)_LPC 17a:4#Lyso-Glycerophosphocholines#NA#|0.004211715546#503.3006434#503.3006434#C25H42O7P#([M+NH4]+)_LPA 22a:4 #Lyso-Glycerophosphates#NA#	-0.062576798	0.728071882	0	-0.4117369	0.000158505	1	0.03311234	-0.012822468	0.006195402	0.032373528	0.3473717	1.609256669	0.000694831	E	E	E	-0.083703054	0.797881293	0	-0.368515472	7.08E-05	1	0.032503082	0.002710411	E	E	E	503.295592	503.2973739	14.4471645	14.46421923	43	43	0	69.19193946	-39.59199566	0	0.088152311	0.477462324
M206.0448T7.61	c18acqui_pos	M206.0448T7.61	206.0448261	7.613746312			6276		0.000026077793#206.0448#0.00374631170648#7.61#22#314#Xanthurenic acid#C10H7NO4#C10H8NO4#206.04479#NA#7.61#206.0448#0.05		0.178464101	0.82292693	0	-0.69074365	0.00225692	1	0.023950065	0.010713856	-0.019357374	0.010407085	1.085353957	0.517326077	-0.001036235	E	E	E	-0.101750853	0.916314401	0	-0.531197223	0.016750794	1	0.021090546	0.009049873	E	E	E	206.0439112	206.046155	7.52614033	7.629610914	39	39	0	2.479168766	-5.935124663	0.003536241	0.206622329	0.508437925
M158.1176T7.59_2	c18acqui_pos	M158.1176T7.59_2	158.1175685	7.586019649			6281				-0.01746153	0.927634315	0	-0.465275333	0.006632056	1	0.021913897	0.007098729	-0.00620248	0.006088839	0.347768565	0.30267027	0.000139074	E	E	E	0.045261313	0.897245903	0	-0.449795936	0.001982482	1	0.02409983	0.012075678	E	E	E	158.1170651	158.1180806	7.572908022	7.601749147	28	28	0	2.187816594	-8.654944767	0.000546757	0.159840375	0.608641163
M158.0816T7.58_1	c18acqui_pos	M158.0816T7.58_1	158.0815638	7.576914565			6284		0.000763754629#158.0808#0.04691456538154#7.53#46#1136#N-Tiglylglycine#C7H11NO3#C7H12NO3#158.08118#80.67#7.53#158.0808#-2.4|0.000163754629#158.0814#0.03308543461846#7.61#42#1137#3-Methylcrotonyl glycine#C7H11NO3#C7H12NO3#158.08118#NA#7.61#158.0814#1.39		0.10384176	0.890091454	0	-0.387701516	0.055104803	0	0.018859282	0.015873616	-0.016654538	0.015011292	0.9338079	0.746196772	-0.000769996	E	E	E	-0.084844025	0.886293472	0	-0.306438202	0.045271178	1	0.015442777	0.01270058	E	E	E	158.0809711	158.08283	7.529795039	7.699240536	37	32	0	2.206903553	-11.2849403	3.90E-07	0.155140247	0.563688389
M278.2481T14.27	c18acqui_pos	M278.2481T14.27	278.2480817	14.27124756	[599][M]+		6307			0.003181692216#278.2449#278.2449#C16H33NO#([M+Na]+)_Palmitamide#Primary amides (PFAA)#4.9|0.002646292216#278.2454354#278.2454354#C16H33NO#([M+Na]+)_Palmitamide#Primary amides#NA#	0.509392378	0.410709367	0	-0.258971718	0.494263708	0	0.014079476	0.004809806	-0.040306858	0.020162968	2.25997645	1.002281559	-0.002550459	E	E	E	0.254666845	0.721146062	0	-0.592732901	0.038436063	1	0.020849626	0.021795759	E	E	E	278.2474431	278.2495195	14.25901697	14.28602495	49	49	0	9.660581872	-14.64448959	0	0.093527598	0.204330981
M482.3244T14.27	c18acqui_pos	M482.3244T14.27	482.3244023	14.26886235			6308			0.004754944372#482.3196474#482.3196474#C23H44O7P#([M+NH4]+ C13)_LPA 20a:1#Lyso-Glycerophosphates#NA#|0.000802344372#482.3236#482.3236#C23H48NO7P#([M+H]+)_LPC15:0#Lyso-Glycerophosphocholines (LPC)#2.9|0.000283944372#482.3241184#482.3241184#C23H48NO7P#([M+H]+)_LPC 15a:0#Lyso-Glycerophosphocholines#NA#	-0.076299542	0.78606797	0	-0.071146656	0.561970217	0	-0.000779462	-0.016426748	0.013321988	-0.013828313	0.746954223	0.687392007	0.001109447	E	E	E	-0.091587701	0.746052797	0	0.033008334	0.761342686	0	-0.001160767	-0.001429464	E	E	E	482.3234382	482.3255504	14.26062425	14.28008298	38	38	0	26.73578947	-45.18727404	0	0.082529009	0.580721036
M261.1446T7.42	c18acqui_pos	M261.1446T7.42	261.144622	7.42222573	[538][M]+		6318				-0.041016977	0.93229237	0	-0.020406206	0.923577061	0	0.008663482	0.029279528	0.000180982	0.03395297	0.010147504	1.687769167	0.00039333	E	E	E	-0.094063179	0.891726853	0	-0.047327863	0.860252428	0	0.002771267	0.042907683	E	E	E	261.1442162	261.1453266	7.358137548	7.432732002	49	49	0	25.83216075	-28.83156113	0	0.045458352	0.190496659
M262.1479T7.42	c18acqui_pos	M262.1479T7.42	262.1478884	7.418371275	[538][M+1]+		6319				-0.052278141	0.913523399	0	-0.026661835	0.891882502	0	0.007261444	0.02585637	0.002591966	0.03415351	0.145329643	1.697737839	0.000526965	E	E	E	-0.07769203	0.910685044	0	-0.068943615	0.770114975	0	0.003748517	0.041903666	E	E	E	262.1472324	262.1488499	7.358137548	7.43282918	46	46	0	7.732380591	-21.77941529	1.78E-12	0.123540592	0.540709172
M158.9612T7.4	c18acqui_pos	M158.9612T7.4	158.9611815	7.397290098			6326				0.034523205	0.814831717	0	0.134178737	0.051938782	0	-0.026411415	-0.011150935	-0.009247602	-0.038895039	0.518506361	1.933434607	-0.000802431	E	E	E	-0.030976078	0.898936894	0	0.191183731	0.032763082	1	-0.023332394	0.027299481	E	E	E	158.961133	158.9613505	7.278547963	7.440449387	7	6	0	2.225724581	-6.379898256	0.018302002	0.130488843	1.10721633
M408.2502T16.73	c18acqui_pos	M408.2502T16.73	408.2501733	16.73295708			6370				-0.632108072	0.696744519	0	0.518371371	0.487606255	0	-0.010183009	0.000311233	0.021931231	-0.00685462	1.229668272	0.340736512	0.001582489	E	E	C	-0.518186457	0.715873668	0	0.466793557	0.411574257	0	-0.010092693	-0.001879371	E	E	C	408.2497472	408.2509197	16.61552038	16.91944859	10	10	0	7.752405004	-11.02737186	4.44E-15	0.175165309	0.0775527
M486.3599T16.73_2	c18acqui_pos	M486.3599T16.73_2	486.3599213	16.72912417			6373				0.078637772	0.928322169	0	-0.329978891	0.086737979	0	0.023064293	0.000836942	-0.012827198	0.036969184	0.719211724	1.837702263	-0.000624733	E	E	E	0.018853197	0.977072942	0	-0.260006349	0.174849925	0	0.012221641	0.017042776	E	E	E	486.3584235	486.3614029	16.71218595	16.73767324	35	35	0	3.676144104	-12.01635818	2.50E-05	0.171515037	0.654728804
M486.3787T16.76	c18acqui_pos	M486.3787T16.76	486.3786553	16.75799862			6374				0.079938287	0.931356593	0	-0.067549035	0.871736401	0	0.007676067	0.003258421	-0.006192865	0.039506589	0.347229443	1.96383418	-0.000447983	E	E	E	0.051185151	0.953458233	0	-0.133300647	0.626059374	0	0.003757332	0.014702027	E	E	E	486.3755888	486.3793819	16.74295869	16.76605493	7	7	0	2.962390079	-8.757678258	0.000149025	0.226764397	0.64251689
M397.379T17.62	c18acqui_pos	M397.379T17.62	397.3790409	17.62003886	[1078][M]+		6406				-0.111984105	0.809922271	0	-0.225862769	0.248585592	0	0.016959684	0.006373526	0.009105907	0.028922456	0.510561626	1.437707217	0.00087812	E	E	E	-0.260245476	0.613282261	0	-0.193374408	0.403568658	0	0.007450646	0.017947717	E	E	E	397.3780658	397.3799039	17.5978774	17.64079237	50	50	0	6.153174603	-16.79540287	0	0.236069373	0.794417017
M419.7484T17.62	c18acqui_pos	M419.7484T17.62	419.7484385	17.61950768			6408				0.283661281	0.823615452	0	-0.04024471	0.97963076	0	0.000875439	-0.019905276	-0.010571785	-0.005742545	0.592752326	0.285456313	-0.000947866	E	E	E	-0.171926714	0.910831394	0	0.102897239	0.846505473	0	-0.001699114	-0.011075962	E	E	E	419.7477451	419.7491008	17.59643561	17.63625399	5	5	0	8.219755998	-11.46152941	1.78E-15	0.224234654	0.451588365
M478.3294T17.62	c18acqui_pos	M478.3294T17.62	478.3294195	17.62013739			6410			0.000216145367#478.3292034#478.3292034#C24H48NO6P#([M+H]+)_LPC 16p:1#Lyso-Glycerophosphocholines#NA#	-0.436969004	0.749256086	0	0.371559095	0.567305711	0	-0.007442473	-0.007355762	0.019465237	-0.00122752	1.091401787	0.061018841	0.001334046	E	E	E	-0.44734002	0.667633425	0	0.396145375	0.351503458	0	-0.011134737	-0.007329684	E	E	E	478.3275672	478.3309984	17.53496886	17.72697525	12	11	0	8.795173267	-13.1610087	0	0.109366	0.098402361
