variableMetadata	chromato	name	chebi_id	kegg_id	kegg_pathway_family	kegg_pathways	kegg_subpathways	hmdb_id	pubchem_id	formula	monoisotopic_mass	inchikey	inchi	MT	mz	rt	isotopes	adduct	pcgroup	redund_group	redund_iso_add_frag
M277.0513T449.11	hilic										NA			M277T449	277.051267309637	449.105615828484			349	NA	
M277.0868T445.62	hilic										NA			M277T446	277.086819782017	445.624161204479			9	NA	
M277.087T146.09	hilic										NA			M277T146	277.087009427254	146.088369845213		[2M-H]- 139.052 [M-2H+K]- 240.139	41	NA	
M277.1123T93.09	hilic										NA			M277T93	277.112326435233	93.088341449678		[2M-2H+Na]- 128.079	26	NA	
M277.9294T1009.25	hilic										NA			M278T1009	277.929379186067	1009.25051022679			14	NA	
M278.0211T439.52	hilic										NA			M278T440	278.021118957852	439.523587148574		[M-H-CH2]- 293.042	9	NA	
M278.0212T78.09_1	hilic										NA			M278T78_1	278.021175767309	78.0894363686923		[M-2H+K]- 241.071	2	NA	
M278.0212T474.18	hilic										NA			M278T474	278.021179174237	474.182587932794		[M+Cl]- 243.055	3	NA	
M278.0212T607.89	hilic										NA			M278T608	278.021244243947	607.885404976888			10	NA	
M278.0999T217.12	hilic										NA			M278T217	278.099926776624	217.119387904584	[366][M]-	[M+Cl]- 243.134 [M-H]- 279.11	19	NA	
M278.1251T393.81	hilic										NA			M278T394	278.125065218769	393.807757049755	[368][M]-	[M-H]- 279.132	7	NA	
M278.9571T122.77	hilic										NA			M279T123	278.957062328795	122.766080678036			978	NA	
M279.0494T536.91	hilic										NA			M279T537	279.04939530725	536.906355425613		[M-H]- 280.061	15	NA	
M279.1034T216.38	hilic										NA			M279T216	279.103423442574	216.376012022135	[366][M+1]-		682	NA	
M279.1242T134.81	hilic										NA			M279T135	279.124214508113	134.811650115036		[M-H-C3H2O3]- 366.141	41	NA	
M279.9962T150.45	hilic										NA			M280T150	279.996203210494	150.449551475262		[M-H+NaCOOH]- 213.011	16	NA	
M280.081T527.6	hilic										NA			M280T528	280.081001340699	527.604266090316			18	NA	
M280.1056T210	hilic										NA			M280T210	280.105609062276	210.002680888158	[366][M+2]-		663	NA	
M280.1407T322.83	hilic										NA			M280T323	280.140681520711	322.827886484596		[M-H-C6H8O6]- 457.179	25	NA	
M280.9461T1009.07	hilic										NA			M281T1009	280.946132830535	1009.06880107972		[M+Cl+NaCOOH]- 177.989 [M+Cl+NaCOOH]- 177.989	14	NA	
M281.0679T469	hilic										NA			M281T469	281.067908054442	469.003122029288		[2M-2H+Na]- 130.051	3	NA	
M281.1149T393.58	hilic										NA			M281T394	281.114941627963	393.580461064305		[M-H-CH2]- 296.145	7	NA	
M282.0737T299.88	hilic										NA			M282T300	282.073715953996	299.877361940392			699	NA	
M282.1352T220.78	hilic										NA			M282T221	282.135230342586	220.783909714058			683	NA	
M282.2524T456.22	hilic										NA			M282T456	282.252442676721	456.217443537148		[M+Cl]- 247.283 [M-H]- 283.26	3	NA	
M283.0789T331.38	hilic										NA			M283T331	283.078890193327	331.377859739324	[378][M]-	[M-H]- 284.082	25	NA	
M283.1054T528.49	hilic										NA			M283T528	283.105390439218	528.493826219068		[M-H+NH3]- 267.075	18	NA	
M283.1557T95.43	hilic										NA			M283T95	283.155679365176	95.4260545086717		[M+Cl]- 248.186	26	NA	
M283.1645T213.19	hilic										NA			M283T213	283.164469072504	213.194705076325		[2M-2H+Na]- 131.095	19	NA	
M283.8916T1027.23	hilic										NA			M284T1027	283.891607444031	1027.23010264912	[376][M+1]-		30	NA	
M284.1257T442.13	hilic										NA			M284T442	284.125657201912	442.125939759079		[M-H-CO2]- 329.13	9	NA	
M284.8655T1029.81	hilic										NA			M285T1030	284.865533868752	1029.80870184759			993	NA	
M285.017T675.04	hilic										NA			M285T675	285.016956067483	675.042768560935			1338	NA	
M285.0946T337.03	hilic										NA			M285T337	285.094555004951	337.032907598185	[378][M+2]-		25	NA	
M285.0959T533.75	hilic										NA			M285T534	285.095892351598	533.747899293371		[M+Cl+NaCOOH]- 182.147 [M-H+NaCOOH]- 218.124	35	NA	
M285.1322T552.59	hilic										NA			M285T553	285.132158555846	552.592447314396		[M-H]- 286.139	4	NA	
M286.0803T580.84	hilic										NA			M286T581	286.080323579443	580.844788416471		[M+Cl+HCOOH]- 205.102	729	NA	
M287.0173T361.29	hilic										NA			M287T361	287.017309365817	361.290568654514			6	NA	
M287.0527T464.67	hilic	Orotidine	CHEBI:25722					HMDB00788	CID92751	C10H12N2O8	288.05937	FKCRAVPPBFWEJD-XVFCMESISA-N	InChI=1S/C10H12N2O8/c13-2-4-6(15)7(16)8(20-4)12-3(9(17)18)1-5(14)11-10(12)19/h1,4,6-8,13,15-16H,2H2,(H,17,18)(H,11,14,19)/t4-,6-,7-,8-/m1/s1	M287T465	287.052719368961	464.673527225126		[M-H+CF3COOH]- 154.065	3	NA	
M287.1255T424.16	hilic										NA			M287T424	287.125480980735	424.163145490461			1558	NA	
M288.0844T166.43	hilic										NA			M288T166	288.084441066862	166.430625529467			1516	NA	
M288.1207T486.81	hilic										NA			M288T487	288.120735048004	486.814557545618			3	NA	
M288.1321T578.15	hilic										NA			M288T578	288.132101243389	578.152064906341		[M-H]- 289.133 [M-H-CH2]- 303.151	729	NA	
M289.0182T555.8	hilic										NA			M289T556	289.01817809333	555.795313278676		[3M-H]- 96.6753	4	NA	
M289.0319T220.71	hilic										NA			M289T221	289.031944051512	220.709002558979			646	NA	
M289.0795T230.09	hilic										NA			M289T230	289.079533191069	230.090257401726		[M-H]- 290.087	8	NA	
M289.8998T1018.74	hilic										NA			M290T1019	289.899761496033	1018.74203145486	[387][M+1]-		1333	NA	
M290.0888T444.43	hilic										NA			M290T444	290.088757479187	444.431788771478			9	NA	
M290.8946T1018.68	hilic										NA			M291T1019	290.894551292854	1018.67691309993	[387][M+2]-		47	NA	
M291.001T163.57	hilic										NA			M291T164	291.000992094846	163.570468678862			1499	NA	
M291.0494T531.89	hilic										NA			M291T532	291.049414834037	531.88788962363	[391][M+2]-		18	NA	
M291.0815T174.61	hilic										NA			M291T175	291.081465767239	174.60686112934		[2M-H]- 146.043	22	NA	
M291.1318T474.69	hilic										NA			M291T475	291.131769799159	474.688877415214			3	NA	
M291.2045T592.57	hilic										NA			M291T593	291.204534848926	592.573709550221			21	NA	
M291.2103T438.06	hilic										NA			M291T438	291.210257675058	438.064692966657			9	NA	
M292.1042T480.31	hilic										NA			M292T480	292.104178236346	480.314243408844			3	NA	
M292.1045T325.25	hilic										NA			M292T325	292.104473116955	325.249099119622			25	NA	
M292.1158T172.63	hilic										NA			M292T173	292.115786395949	172.632908827263		[2M-H+Cl]2- 275.143	22	NA	
M292.1405T252.2	hilic										NA			M292T252	292.140507000903	252.203127638538	[395][M]-		1	NA	
M293.0167T99.4	hilic										NA			M293T99	293.016718223578	99.3958395113074		[M+Cl+NH3]- 241.009	5	NA	
M293.0521T536.15	hilic										NA			M293T536	293.052075767761	536.152942907469		[3M+2Cl]2- 172.046	15	NA	
M293.0534T302.92	hilic										NA			M293T303	293.053401872173	302.917975025536			20	NA	
M293.0553T448.13	hilic										NA			M293T448	293.055250015873	448.127570352664	[394][M+1]-		9	NA	
M293.0787T350.8	hilic										NA			M293T351	293.078659482236	350.796365082046			217	NA	
M293.0886T497.76	hilic										NA			M293T498	293.088638398876	497.762128468097			3	NA	
M293.1147T245.79	hilic										NA			M293T246	293.114664692703	245.78693116593		[3M-2H+Na]- 90.711	1	NA	
M293.136T552.28	hilic										NA			M293T552	293.136042943988	552.28139721909		[2M-2H+Na]- 136.083	4	NA	
M293.1404T92.79	hilic										NA			M293T93	293.140371439408	92.7885310853065			943	NA	
M293.1439T252.17	hilic										NA			M293T252	293.143874001979	252.168094775911	[395][M+1]-		1	NA	
M293.1613T138.43	hilic										NA			M293T138	293.161293399736	138.429340588002			1208	NA	
M293.2074T438.06	hilic										NA			M293T438	293.20736524168	438.061676949742			351	NA	
M293.92T993.63	hilic										NA			M294T994	293.919993307838	993.629043358679		[M-H-C2H4]- 322.952	14	NA	
M294.0838T296.63	hilic										NA			M294T297	294.083756773987	296.62788271005			444	NA	
M294.0838T564.8	hilic										NA			M294T565	294.083825176955	564.798276796166		[M-H-CH2]- 309.107	730	NA	
M294.1395T584.17	hilic										NA			M294T584	294.139470944591	584.166980692153	[397][M+1]-		21	NA	
M294.9042T1219.85	hilic										NA			M295T1220	294.904212852417	1219.84800253882			36	NA	
M295.1052T276.81	hilic										NA			M295T277	295.105183992565	276.807851776553			49	NA	
M295.1072T421.23	hilic										NA			M295T421	295.107195653727	421.226162380347		[M+Cl]- 260.138	38	NA	
M295.1305T95.51	hilic										NA			M295T96	295.130532514843	95.5133389296278			26	NA	
M295.1306T129.14	hilic										NA			M295T129	295.130557772171	129.137438656087			42	NA	
M295.1402T583.85	hilic										NA			M295T584	295.140221367991	583.84987747677	[397][M+2]-		742	NA	
M295.1404T344.87	hilic										NA			M295T345	295.140402195416	344.874498095921		[2M-2H+K]- 129.083	6	NA	
M295.1557T91.12	hilic										NA			M295T91	295.155682666961	91.1183945480692		[M+Cl]- 260.183	11	NA	
M295.957T1001.13	hilic										NA			M296T1001	295.956996297493	1001.13275727486			14	NA	
M296.0257T377.88	hilic										NA			M296T378	296.025706877375	377.881945018029		[M+Cl]- 261.063	6	NA	
M296.0992T293.74	hilic										NA			M296T294	296.099200500639	293.738147713862			414	NA	
M296.1006T206.61	hilic										NA			M296T207	296.100626712008	206.611164814912			43	NA	
M296.1233T575.07	hilic										NA			M296T575	296.123337776851	575.074923219571	[397][M+3]-		729	NA	
M296.9199T987.99	hilic										NA			M297T988	296.919922608533	987.987688466651		[M-H-CO2]- 341.922	14	NA	
M297.1462T325.08	hilic										NA			M297T325	297.146176419198	325.077629033141		[M-H-CH4]- 314.184	25	NA	
M297.2806T76.96_2	hilic										NA			M297T77_2	297.280593259139	76.9644459297686		[M-H-COCH2]- 340.302	2	NA	
M298.0237T377.77	hilic										NA			M298T378	298.023705447126	377.770009701522		[M-2H+K]- 261.063 [M+Cl]- 263.056	6	NA	
M299.0737T498.35	hilic										NA			M299T498	299.07372772555	498.345649151267		[2M+Cl]- 132.045	3	NA	
M299.099T475.99	hilic										NA			M299T476	299.098988470079	475.994176082351		[M-2H+K]- 262.142	3	NA	
M299.1386T213.36	hilic										NA			M299T213	299.138625002697	213.360759506603		[2M-2H+K]- 131.095	19	NA	
M299.2227T78.91	hilic										NA			M299T79	299.222657311273	78.909137262566			2	NA	
M299.2593T78.47	hilic										NA			M299T78	299.259261334005	78.4657434411143			2	NA	
M299.6859T364.42	hilic										NA			M300T364	299.685867036946	364.422631143605			6	NA	
M300.0094T375.96	hilic										NA			M300T376	300.009449767419	375.957389259695	[408][M]-	[M-2H+K]- 263.056	6	NA	
M300.0401T393.87	hilic										NA			M300T394	300.040127676332	393.870387284363			7	NA	
M300.0496T530.51	hilic	N-Acetyl-α-D-glucosamine 1-phosphate	CHEBI:16446	C04501				HMDB01367	CID440364	C8H16NO9P	301.05627	FZLJPEPAYPUMMR-FMDGEEDCSA-N	InChI=1S/C8H16NO9P/c1-3(11)9-5-7(13)6(12)4(2-10)17-8(5)18-19(14,15)16/h4-8,10,12-13H,2H2,1H3,(H,9,11)(H2,14,15,16)/t4-,5-,6-,7-,8-/m1/s1	M300T531	300.049551456851	530.505311704194		[M+Cl]- 265.08 [M-H-H20]- 319.069	18	NA	
M300.1823T92.69	hilic										NA			M300T93	300.182331679371	92.689702687142		[M+Cl+NH3]- 248.186	26	NA	
M301.0128T376.76	hilic										NA			M301T377	301.012788049606	376.760054349877	[408][M+1]-		6	NA	
M301.121T216.18	hilic										NA			M301T216	301.121008475895	216.179327648119		[2M-2H+Na]- 140.076	19	NA	
M301.1216T92.22_1	hilic										NA			M301T92_1	301.121637648598	92.2220196287826		[M+Cl]- 266.156	11	NA	
M301.2389T281.43	hilic										NA			M301T281	301.238931734182	281.432015756727			446	NA	
M302.0074T376.18	hilic										NA			M302T376	302.007437213035	376.180697822841	[408][M+2]-		6	NA	
M302.0655T189.12	hilic										NA			M302T189	302.065534800736	189.122336561813			1231	NA	
M302.1363T500.41	hilic										NA			M302T500	302.136339347267	500.414089479964			3	NA	
M302.9491T1011.67	hilic										NA			M303T1012	302.949117605053	1011.67254382291			14	NA	
M303.0108T376.61	hilic										NA			M303T377	303.010766082943	376.614728314311	[408][M+3]-		6	NA	
M303.0364T537.53	hilic										NA			M303T538	303.036431931663	537.528463189947			481	NA	
M303.1202T468.29_2	hilic										NA			M303T468_2	303.120191569318	468.293071655943			176	NA	
M303.4308T993.88_2	hilic										NA			M303T994_2	303.430755014216	993.884055541235		[M-H-CO]- 332.435	14	NA	
M304.0231T348.05	hilic										NA			M304T348	304.023088756042	348.054695457388	[408][M+3]-		6	NA	
M304.0444T529.8	hilic										NA			M304T530	304.04437359599	529.796615760543			618	NA	
M304.0714T466	hilic										NA			M304T466	304.071399809026	465.999262705229	[415][M]-		3	NA	
M304.9921T555.71	hilic										NA			M305T556	304.992079763083	555.705239373229		[M-H]- 305.998	4	NA	
M305.0748T466.03	hilic										NA			M305T466	305.07483873222	466.031415534688	[415][M+1]-		3	NA	
M305.6801T364.53	hilic										NA			M306T365	305.680101739063	364.530758076532	[417][M+1]-		262	NA	
M305.8737T1023.09	hilic										NA			M306T1023	305.873716607272	1023.08615394267	[418][M+1]-		30	NA	
M306.0673T466.99	hilic										NA			M306T467	306.067272510016	466.993448469047	[415][M+2]-		3	NA	
M306.0715T324.23	hilic										NA			M306T324	306.071518518998	324.229967687911		[M-H+NaCOOH]- 239.096	25	NA	
M306.0948T217.14	hilic										NA			M306T217	306.094793698388	217.13659166872			666	NA	
M306.1565T144.38	hilic										NA			M306T144	306.156492367977	144.384481743954		[M-H-C3H2O3]- 393.155	41	NA	
M307.0848T281.38	hilic										NA			M307T281	307.084800870692	281.380452259103			426	NA	
M307.1559T92.27	hilic										NA			M307T92	307.155924738782	92.273076942927		[M+Cl]- 272.195	11	NA	
M308.0782T295.32	hilic										NA			M308T295	308.078186979402	295.317702160035			423	NA	
M308.0994T323.31	hilic										NA			M308T323	308.099384395008	323.309522098872			25	NA	
M308.0995T141.85	hilic										NA			M308T142	308.099532893993	141.848027216304		[3M-2H]2- 206.076	41	NA	
M308.297T79.73	hilic										NA			M308T80	308.296985739844	79.7328603510308		[M-H+NH3]- 292.275	2	NA	
M308.9924T555.8	hilic										NA			M309T556	308.99241746022	555.804515711724			4	NA	
M309.0116T147.98	hilic										NA			M309T148	309.011608931702	147.97902768822			498	NA	
M309.063T173.88	hilic										NA			M309T174	309.063002919012	173.882072668617		[M-H+CF3COOH]- 176.076	22	NA	
M309.1023T92.94	hilic										NA			M309T93	309.10226129654	92.9368354933576			944	NA	
M309.11T500.56	hilic										NA			M309T501	309.110030615117	500.560154471018	[427][M+1]-		3	NA	
M309.1562T582.38	hilic										NA			M309T582	309.156175005429	582.377076663242	[422][M+2]-		21	NA	
M309.9652T396.17	hilic										NA			M310T396	309.965237549422	396.173610678934			315	NA	
M310.0786T220.35	hilic										NA			M310T220	310.078599979407	220.347490214564	[425][M+2]-		684	NA	
M310.0973T304.48	hilic										NA			M310T304	310.097280604738	304.476856873677	[430][M]-	[M-H+CF3COOH]- 177.109	20	NA	
M310.1155T328.1	hilic										NA			M310T328	310.11550021922	328.095173396577	[432][M]-	[M-2H+Na]- 289.134 [M-H-C6H10O4]- 457.179	25	NA	
M310.9573T608.85	hilic										NA			M311T609	310.957305031353	608.845965876757			10	NA	
M311.0296T183.51	hilic										NA			M311T184	311.02960885192	183.514027885282			807	NA	
M311.1007T304.13	hilic										NA			M311T304	311.100706359038	304.129616073697	[430][M+1]-		20	NA	
M311.1103T225.01	hilic										NA			M311T225	311.110277817982	225.007024204116			318	NA	
M311.1191T329.08	hilic										NA			M311T329	311.119092906786	329.077046592461	[432][M+1]-		887	NA	
M312.0932T303.88	hilic										NA			M312T304	312.093204148733	303.875034278726	[430][M+2]-		20	NA	
M313.0537T517.23	hilic										NA			M313T517	313.053687245483	517.227946161312			37	NA	
M313.0574T590.4	hilic										NA			M313T590	313.057417035891	590.400281908507			21	NA	
M313.1387T655.11	hilic										NA			M313T655	313.138682671178	655.10968970147			1298	NA	
M313.1865T591.72	hilic										NA			M313T592	313.186518283391	591.722313579214			21	NA	
M313.2393T82.98	hilic										NA			M313T83	313.239256625881	82.9755467592822		[M-H-C5H8O4]- 446.275	53	NA	
M314.0558T177.41	hilic										NA			M314T177	314.055806212449	177.413388202365			809	NA	
M314.083T390.01	hilic										NA			M314T390	314.082978447868	390.008948355515			287	NA	
M314.1101T214.8	hilic										NA			M314T215	314.11007635659	214.795060042183		[M+Cl]- 279.146	19	NA	
M314.9007T999.35	hilic										NA			M315T999	314.900724578711	999.348841076658		[M-H]- 315.9	14	NA	
M314.9137T1220.68	hilic										NA			M315T1221	314.913677651159	1220.6841727733		[M-H]- 315.923	36	NA	
M315.0365T535.83	hilic										NA			M315T536	315.036544061882	535.832652051451			492	NA	
M315.0728T395.74	hilic										NA			M315T396	315.0728454207	395.737918028389			271	NA	
M315.0812T455.71	hilic										NA			M315T456	315.081169990969	455.710235330258			177	NA	
M315.182T92.59	hilic										NA			M315T93	315.182018710654	92.5852740323043		[M-H]- 316.189	26	NA	
M315.2101T438.63	hilic										NA			M315T439	315.210127907406	438.631004694818		[3M-H+Cl]2- 198.816	9	NA	
M316.0852T157.8	hilic										NA			M316T158	316.085198877699	157.798470329249	[443][M+1]2-		511	NA	
M316.1155T480.91	hilic										NA			M316T481	316.115481526582	480.912760549065			3	NA	
M316.1157T198.17	hilic										NA			M316T198	316.115672821096	198.166566483644			1247	NA	
M316.7397T230.05	hilic										NA			M317T230	316.739678399258	230.046923120669			326	NA	
M316.96T993.71_1	hilic										NA			M317T994_1	316.959958304001	993.70551936684			14	NA	
M317.0285T535.99	hilic										NA			M317T536	317.028496627106	535.988484471905			15	NA	
M317.0626T564.53	hilic										NA			M317T565	317.062627441064	564.533766487291		[M-2H+Na]- 296.088	730	NA	
M317.095T216.87	hilic										NA			M317T217	317.094954065963	216.868357449263			658	NA	
M317.0996T572.82	hilic										NA			M317T573	317.099622826814	572.821298267466			795	NA	
M317.1149T322.1	hilic										NA			M317T322	317.114874680189	322.096459765664			1603	NA	
M317.1474T545.49	hilic										NA			M317T545	317.147354477608	545.486515014913		[M-H]- 318.155	57	NA	
M317.2071T437.18	hilic										NA			M317T437	317.20705062134	437.175529067752			9	NA	
M317.2258T438.43	hilic										NA			M317T438	317.225776570881	438.430798889594	[444][M]-	[M-H]- 318.237	9	NA	
M317.4151T993.62_2	hilic										NA			M317T994_2	317.415053875748	993.621460734285		[M-H-CH2]- 332.435	14	NA	
M318.0369T526.09	hilic										NA			M318T526	318.03691324145	526.08667763746			619	NA	
M318.0602T529.47	hilic										NA			M318T529	318.060159147935	529.472264483515	[445][M]-	[M-H]- 319.069	18	NA	
M318.9229T1008.11	hilic										NA			M319T1008	318.922921166828	1008.11392704823			14	NA	
M319.0443T531.68	hilic										NA			M319T532	319.044269553879	531.67882849238	[445][M+1]-		18	NA	
M319.0789T321.62	hilic										NA			M319T322	319.078857105867	321.624447994641			1602	NA	
M319.1154T195.56	hilic										NA			M319T196	319.115424568461	195.561335176146			1237	NA	
M319.1405T141.66	hilic										NA			M319T142	319.140516194904	141.664697744613		[M-H-HCOOH]- 366.141	41	NA	
M319.2228T438.06_1	hilic										NA			M319T438_1	319.222808518503	438.057545736539	[444][M+2]-		9	NA	
M319.2415T438.09_2	hilic										NA			M319T438_2	319.241465721655	438.08952952179			334	NA	
