variableMetadata	chromato	MT	mz	rt	isotopes	adduct	pcgroup	redund_group	redund_iso_add_frag	name	formula	monoisotopic_mass	kegg_id	kegg_pathway_family	kegg_pathways	kegg_subpathways	chebi_id	hmdb_id	pubchem_id	inchikey	inchi	limma2ways_WT.LAT_diff	limma2ways_WT.LAT_BH	limma2ways_WT.LAT_signif	limma2ways_M.F_diff_LAT	limma2ways_M.F_BH_LAT	limma2ways_M.F_signif_LAT	limma2ways_WT.MX2_diff	limma2ways_WT.MX2_BH	limma2ways_WT.MX2_signif	limma2ways_M.F_diff_MX2	limma2ways_M.F_BH_MX2	limma2ways_M.F_signif_MX2	OPLSDA_VIP-pred_LAT	OPLSDA_VIP-pred_MX2	biosign_plsda_LAT	biosign_forest_LAT	biosign_svm_LAT	biosign_plsda_MX2	biosign_forest_MX2	biosign_svm_MX2	mixomics_LAT	mixomics_MX2
M602.0569T395.84_2	c18hyper	M602T396_2	602.056861621193	395.841571957908			669	NA				NA										0.251197765016581	0.525250383299233	0	0.0242952458143648	0.888038229502808	0	0.0965740783207529	0.817534536843262	0	0.0806678012419315	0.750806932097424	0	1.31650040848379	0.726031995018993	E	E	E	E	E	E	0	0
M602.1835T404.59_2	c18hyper	M602T405_2	602.183510647534	404.588433281385			112	NA				NA										0.613553077974206	0.389515301458144	0	-0.857358593784056	0.0133999599207572	1	0.258123650214339	0.581309715427925	0	-0.44966800215744	0.0572980224091967	0	1.97239169490345	0.830919522361297	E	E	E	E	E	E	0	0
M602.3268T404.46_4	c18hyper	M602T404_4	602.326824804088	404.46029119492			4418	NA				NA										0.608535618024868	0.374463026825475	0	-0.911123797029099	0.00400312311783577	1	0.363107541606732	0.331624799022093	0	-0.529839251395023	0.0194878665054302	1	2.08904836625008	1.20326881041755	E	E	E	E	E	E	0	0
M602.6414T864.15	c18hyper	M603T864	602.641356273396	864.149014786846			3563	NA				NA										-0.915267378354905	0.513037919889982	0	-0.261916376706393	0.740035500616359	0	-0.461506581214991	0.678629011710933	0	0.0754128462878736	0.896497028235232	0	1.28764981190568	0.935186215747632	E	E	E	E	E	E	0	0
M602.8261T357.98	c18hyper	M603T358	602.82609912371	357.975748625642			4363	NA				NA										0.115897756668371	0.870285219080058	0	0.0180548869861727	0.959076797771566	0	0.131572232279193	0.837426773332028	0	-0.0815307154482614	0.837231064433437	0	0.699397743889355	0.35742381553515	E	E	E	E	E	E	0	0
M602.9407T48.79	c18hyper	M603T49	602.940715853946	48.7943965879474			1539	NA				NA										-0.145411874904914	0.745158180901207	0	0.363350533638322	0.102595990949201	0	-0.300480618786313	0.467893754531139	0	0.612024079930082	0.00623929480560841	1	0.901330426018935	1.12230705444453	E	E	E	E	E	E	0	0
M603.4472T823.48	c18hyper	M603T823	603.447170000858	823.475558765511			851	NA				NA										0.0881535872028252	0.959092588352401	0	-4.04323649340124	0.0440677897810032	1	1.04629574437993	0.74049444707494	0	-2.93954057557499	0.0915101657950375	0	0.348168096364571	1.02919867711696	E	E	E	E	E	E	0	0
M603.6125T410.63_1	c18hyper	M604T411_1	603.612539839065	410.630687458498			2097	NA				NA										0.307524211853647	0.647086953320284	0	-0.833196686199772	0.0103240085046977	1	0.216458950590173	0.708133056117933	0	-0.342307795538932	0.274464329447679	0	1.35512553791608	1.03366522429245	E	E	E	E	E	E	0	0
M604.1853T410.43_1	c18hyper	M604T410_1	604.185252010192	410.434724970372		[M+K]+ 565.22 [M+Na]+ 581.194 [M+H]+ 603.177	109	NA				NA										0.276636503511925	0.585477850336406	0	-0.561002924547486	0.0359986804826385	1	0.253352179612337	0.575016225268023	0	-0.180158836814311	0.433177493972474	0	1.41897757482125	1.24264896052995	E	E	E	E	E	E	0	0
M604.3286T410.5_5	c18hyper	M604T411_5	604.328583404234	410.503799187228			2098	NA				NA										0.222253141004812	0.779361084319935	0	-0.874819444454713	0.00982196155550879	1	0.205972395414262	0.674579667716735	0	-0.289866123709494	0.2684082229822	0	0.854052298864334	0.860088078676153	E	E	E	E	E	E	0	0
M604.4716T410.43_2	c18hyper	M604T410_2	604.471642123934	410.434856092553			4395	NA				NA										0.599234481250726	0.409645212990144	0	-0.499274949698908	0.227881444564322	0	0.161753602348575	0.776049732494823	0	-0.112395576866845	0.734330274601599	0	1.58095628684295	0.707630944436371	E	E	E	E	E	E	0	0
M604.9377T48.64	c18hyper	M605T49	604.937749350192	48.6416673445778			1540	NA				NA										-0.274314564195816	0.466291774182563	0	0.303825978643571	0.132707522514199	0	-0.169720974566635	0.565737552207145	0	0.414487509227454	0.00569907907934659	1	1.69954043213645	1.20973365847964	E	E	E	E	E	E	0	0
M605.5151T1171.56	c18hyper	M606T1172	605.515140072729	1171.56353010498			3776	NA				NA										-0.0128512943178816	0.971287136509511	0	-0.395231642985895	0.596736241111964	0	0.144073291753138	0.915617032420835	0	-0.263062712829736	0.734952224454632	0	0.189548717179819	0.638550346056496	E	E	E	E	E	E	0	0
M605.6147T414.06_1	c18hyper	M606T414_1	605.614735384375	414.063620097248			2099	NA				NA										0.00190366297695199	0.946450032530661	0	-0.924795351167779	0.0466670318583292	1	0.125927112803188	0.789249751004175	0	-0.553209214614547	0.0444567188472831	1	0.524666304562363	0.25223761321641	E	E	E	E	E	E	0	0
M606.1459T885.28	c18hyper	M606T885	606.14586536917	885.27592629955			3354	NA				NA										-0.80864797365305	0.557129161819799	0	0.018311269130626	0.97012764886357	0	-0.474676378935317	0.74049444707494	0	0.420913149002301	0.597350480152153	0	1.28688642953617	0.634526274395684	E	E	E	E	E	E	0	0
M606.1877T414.11_5	c18hyper	M606T414_5	606.187659835304	414.109245953474			2102	NA				NA										0.519831495007882	0.418796428584325	0	-0.933311231239706	0.00248175533242154	1	0.236146485938221	0.653584885843908	0	-0.506410299683429	0.0643878809901557	0	1.84702650384221	0.639035563484936	E	E	E	E	E	E	0	0
M606.3306T413.85_6	c18hyper	M606T414_6	606.330592080719	413.848740754294			2103	NA				NA										0.502065354120999	0.502860946910081	0	-0.980017167193836	0.00804851620011593	1	0.0807316302174463	0.866020194134996	0	-0.533818503982769	0.0718101269935023	0	1.49769878483419	0.0248855822359316	E	E	E	E	E	E	0	0
M606.3422T516.81	c18hyper	M606T517	606.342229518468	516.810666260403			3878	NA				NA										-0.0105782455986603	0.913469160048387	0	-1.55327385260129	0.0109246619282416	1	0.166243166078967	0.836277986958292	0	-1.21426489737767	0.0185624487325947	1	0.536534745718487	0.741740127322207	E	E	E	E	E	E	0	0
M608.3256T409.99_2	c18hyper	M608T410_2	608.325578881628	409.989537069343		[2M+3H]3+ 910.972	109	NA				NA										-0.0868836077934443	0.913207830081412	0	0.395859129828757	0.190815221121589	0	0.115610318652386	0.849915006067365	0	0.552074145130781	0.0283580319472286	1	0.39985276954104	0.634044446645195	E	E	E	E	E	E	0	0
M608.5052T1059	c18hyper	M609T1059	608.505183837517	1058.99525112552			3936	NA				NA										-0.393699403337271	0.714272516592985	0	0.252329019586655	0.765740904648237	0	0.0589131036543797	0.982179355061469	0	0.779901007682909	0.162418800140907	0	0.654408717828466	0.644054478566453	E	E	E	E	E	E	0	0
M608.6598T409.88_1	c18hyper	M609T410_1	608.659807894087	409.878280301474		[M+K]+ 569.701	109	NA				NA										-0.050103395465209	0.967826855733166	0	0.370427156725036	0.244444684404614	0	0.184364350018484	0.751697374691314	0	0.578381219892897	0.0266641418145639	1	0.217012805349188	0.914696559894825	E	E	E	E	E	E	0	0
M608.7651T48.69	c18hyper	M609T49	608.765132171965	48.69074344832			1541	NA				NA										-0.0375132427605251	0.883982655325598	0	0.0303212288162786	0.873280175561952	0	-0.305641569772741	0.55936445007	0	0.0643909122950479	0.808379073729637	0	0.312506230871997	1.35923998134561	E	E	E	E	E	E	0	0
M609.3296T1012.17	c18hyper	M609T1012	609.329558048123	1012.16942904044			4439	NA				NA										-0.159954368922381	0.716205685307569	0	-0.321632738513671	0.284581508168397	0	-0.444812371114002	0.631039492929329	0	-0.33657159165438	0.495019877689517	0	0.0904694897659871	0.940853201522229	E	E	E	E	E	E	0	0
M609.4274T981.39	c18hyper	M609T981	609.427405250723	981.388566258752	[1058][M+1]+		4564	NA				NA										-0.0769326726197335	0.862331461667634	0	-0.132445869611178	0.681786163144009	0	-0.264779319998	0.651509648052676	0	0.0467284950952571	0.872841362513181	0	0.173935804968463	0.498652178769813	E	E	E	E	E	E	0	0
M610.0746T861.66_1	c18hyper	M610T862_1	610.074648299068	861.656745898841			2770	NA				NA										-0.669929969549429	0.533988420982145	0	0.0992659173342894	0.947453107444626	0	-0.321264976675627	0.689867011567293	0	0.186197308710661	0.675546697849425	0	1.33021272021762	0.63060181076332	E	E	E	E	E	E	0	0
M610.382T889.51	c18hyper	M610T890	610.381954903587	889.506916653683			3355	NA				NA										-0.11183396850511	0.889149306408096	0	-0.91754867356012	0.199152917967201	0	0.358194352221748	0.761734042329349	0	-0.272859576163066	0.69027834026983	0	0.0846424077128591	0.739472599476412	E	E	E	E	E	E	0	0
M610.4091T861.76_2	c18hyper	M610T862_2	610.409061939806	861.758612273693			2781	NA				NA										-0.778615848966625	0.513037919889982	0	0.170561444450676	0.893070566209056	0	-0.343784199412317	0.678629011710933	0	0.296416852230266	0.50062910299198	0	1.415566842104	0.794664416475743	E	E	E	E	E	E	0	0
M610.7623T48.68	c18hyper	M611T49	610.762297436205	48.6774755261249			1542	NA				NA										-0.100206759537645	0.635342611609932	0	0.0539625736782572	0.751737988282588	0	-0.108823976774799	0.631039492929329	0	0.0846968242784563	0.459852896317487	0	1.40120752325518	1.22605237299637	E	E	E	E	E	E	0	0
M610.9239T357.56	c18hyper	M611T358	610.923863842302	357.555918818067			107	NA				NA										0.679133618503618	0.366894786255131	0	-0.531078989576642	0.1853951624588	0	0.357724590432372	0.621456391673864	0	-0.648368420746637	0.0697527214937313	0	2.13570135252116	1.16441615659801	E	E	E	E	E	E	0	0
M611.2529T578.55	c18hyper	M611T579	611.252896657576	578.547118987344			4588	NA				NA										0.508064500815561	0.876902881215033	0	-1.59275207641859	0.288902969303636	0	0.672701666308971	0.796407815152784	0	-1.05712233545062	0.474252411803633	0	0.688393320724123	0.988677498857636	E	E	E	E	E	E	0	0
M612.7504T839.16_1	c18hyper	M613T839_1	612.750406880197	839.160596202821			3136	NA				NA										-1.5389670713131	0.525250383299233	0	0.654190879624645	0.742672538092937	0	-0.508378635308025	0.719819565393387	0	0.328312540565904	0.676406117726957	0	1.24173500005396	0.68421407215249	E	E	B	E	E	E	0	0
M612.7594T48.65	c18hyper	M613T49	612.759422010409	48.6475936904633			1543	NA				NA										-0.118164279861977	0.542853138304249	0	-0.0155225683620355	0.868998279035128	0	-0.147453810108265	0.475053524715118	0	0.0721787128145728	0.510619851090405	0	1.58670619189415	1.6848565160929	E	E	E	E	E	E	0	0
M613.0848T839.03_2	c18hyper	M613T839_2	613.084841243636	839.034132447266			3160	NA				NA										-0.899006960351953	0.477500313517625	0	-0.212832371167258	0.747396560085462	0	-0.499742182069268	0.709147528729507	0	0.142379373311098	0.846830285350071	0	1.32181442197904	0.657545554142543	E	E	E	E	E	E	0	0
M613.1614T60.48	c18hyper	M613T60	613.161433039148	60.4755166383486		[M+H]+ 612.156	26	NA				NA										0.550040162676673	0.881175451663452	0	-1.8076746372802	0.275253120117167	0	0.825010760944497	0.763868687768576	0	-1.54430785961029	0.323860944523681	0	0.702046749673171	0.867642491234838	E	E	E	E	E	E	0	0
M614.4874T1037.17	c18hyper	M614T1037	614.487425299979	1037.1698982673	[1068][M+1]+		3073	NA				NA										0.0121327187626292	0.952742968185221	0	-1.13297906623291	0.0566073805227422	0	-0.135662866784944	0.928419759576687	0	-0.775162067294339	0.161945478264312	0	0.16503584637928	0.00805739291474899	E	E	E	E	E	E	0	0
M614.7466T882.12_1	c18hyper	M615T882_1	614.746647594096	882.123434687531			3356	NA				NA										-0.365128092615434	0.594282392593835	0	0.044684410877764	0.972477651207492	0	-0.425470823760541	0.597134795564412	0	0.157336163974939	0.701489928776737	0	1.09891640577439	1.24358224446827	E	E	E	E	E	E	0	0
M614.7568T48.64_1	c18hyper	M615T49_1	614.756824691928	48.6358835288884			1544	NA				NA										-0.0568667694388516	0.776518143973587	0	0.00285556377911433	0.994003289253174	0	-0.0644265212412591	0.78766734300142	0	0.0698659731257827	0.611415564063703	0	0.881558763766254	0.854589736237983	E	E	E	E	E	E	0	0
M614.8807T42.87	c18hyper	M615T43	614.880706591337	42.8721620910414	[1066][M+2]+		49	NA				NA										-0.0459151740431256	0.899109704408249	0	-0.155555151502407	0.568786033455402	0	-0.120850617060247	0.800006562554157	0	-0.0825310876748269	0.784968126347349	0	0.0725174197704853	0.661574430015921	E	E	E	E	E	E	0	0
M614.9278T268.46_1	c18hyper	M615T268_1	614.927752463814	268.457004922723			4374	NA				NA										0.0131672410160792	0.971262967085862	0	-0.444368245390301	0.110575765189145	0	-0.835022434474443	0.0138924518453207	1	-0.619631353014551	0.0274921228529965	1	0.611400122886567	2.03341274404152	E	E	E	E	E	E	0	0
M615.0815T881.74_2	c18hyper	M615T882_2	615.081510653698	881.735215552517			4456	NA				NA										-0.533005855054542	0.501326788537128	0	0.0584102872093926	0.971411586286814	0	-0.464053667957334	0.579827383849173	0	0.21814555083189	0.6107032796813	0	1.46038682708958	1.16748416387696	E	E	E	E	E	E	0	0
M615.1282T268.45_2	c18hyper	M615T268_2	615.128217947931	268.453004180262			4377	NA				NA										0.0119392261058557	0.969356262321746	0	-0.463521345999842	0.126709938389856	0	-0.767066335471917	0.0582170560951185	0	-0.489494821143841	0.141274516882774	0	0.635791971598131	1.74427922007648	E	E	E	E	E	E	0	0
M615.1819T496.19	c18hyper	M615T496	615.181856423934	496.193865322929		[M+K]+ 576.211	3028	NA				NA										1.6401624428072	0.502860946910081	0	-0.332204766695844	0.904320398410245	0	1.9067656932526	0.432597595737619	0	-0.204931239098892	0.863250085254409	0	1.63900994048919	2.07284230497914	E	E	E	E	E	E	0	0
M615.3289T268.45_3	c18hyper	M615T268_3	615.328929652844	268.449259545819			4375	NA				NA										0.0600519890716935	0.961647619733501	0	-0.431924124280171	0.195078091915017	0	-0.710044398689655	0.102663457670865	0	-0.595397946250278	0.0644231286216977	0	0.790342970265199	1.51760329238065	E	E	E	E	E	E	0	0
M615.5293T268.45	c18hyper	M616T268	615.529319060781	268.453260288279			4375	NA				NA										0.0611592150538574	0.956784460027949	0	-0.428671439274657	0.156613743272134	0	-0.755674905704852	0.0704761020300291	0	-0.471516603485297	0.162913311942348	0	0.765344118142926	1.75308012147571	E	E	E	E	E	E	0	0
M615.73T268.56	c18hyper	M616T269	615.730040915326	268.557752106063			4386	NA				NA										0.214210457805279	0.701160228461502	0	-0.387058022389365	0.216169332230001	0	-0.829120682975224	0.0874994742138184	0	-0.338913960228419	0.422773999082724	0	1.2593235907491	1.75120238812511	E	E	E	E	E	E	0	0
M615.9564T49.32	c18hyper	M616T49	615.956374075353	49.324996305426	[1072][M+1]+		1546	NA				NA										0.10425996629624	0.945069018173124	0	-0.355835367856976	0.590931459221606	0	0.0587712863285432	0.962422956991992	0	0.060014990296569	0.94275002385849	0	0.339532070478512	0.556343029444526	E	E	E	E	E	E	0	0
M616.2334T640.4	c18hyper	M616T640	616.233414206553	640.395685905386			2323	NA				NA										-0.111641705073996	0.758917023928441	0	-0.7895106666244	0.0110088753450641	1	0.0754062787922809	0.81815898593366	0	-0.555775366065573	0.00669397348904361	1	0.204951628108874	0.365306384243574	E	E	E	E	E	E	0	0
M616.9015T882.64	c18hyper	M617T883	616.90145004015	882.637544581006	[1081][M]2+		3357	NA				NA										-0.883218087671915	0.478682418709223	0	-0.529887242332022	0.45298399472292	0	-0.278303094699501	0.795150648914544	0	0.192437545515318	0.760843371634767	0	1.29534475490399	0.435465966202035	E	E	E	E	E	E	0	0
M617.1524T882.39_1	c18hyper	M617T882_1	617.152439680017	882.388211726228			3358	NA				NA										-0.695713057158125	0.555118743282541	0	-0.424007051965905	0.559694983697331	0	-0.483090596124372	0.708133056117933	0	0.227920113647466	0.750449537411251	0	1.16427695146009	0.712501489336021	E	E	E	E	E	E	0	0
M617.2549T301.9	c18hyper	M617T302	617.254941627767	301.901627325219		[2M+Na+K-H]+ 278.165	9	NA				NA										0.221408281390222	0.612499573125364	0	-0.0226207795346429	0.985144585861603	0	0.767236003686412	0.00970893734618637	1	0.101609303701203	0.802796942760757	0	0.97086081785381	3.01248358192409	E	E	E	E	E	E	0	0
M617.463T851.08	c18hyper	M617T851	617.46301828502	851.077105201723			3292	NA				NA										-0.0266941733006014	0.955547092517388	0	-0.298778917730194	0.564345624330354	0	-0.179561925818781	0.869930569109265	0	-0.557060030192229	0.280924308273942	0	0.237649153102561	0.14191245497364	E	E	E	E	E	E	0	0
M617.5891T301.8_1	c18hyper	M618T302_1	617.589120697253	301.800500181619		[2M+Na+2K]3+ 875.929	9	NA				NA										0.152198841122228	0.738366335778913	0	0.00726743209090053	0.959076797771566	0	0.749978630797042	0.017044786369362	1	0.065351902477321	0.911165684475087	0	0.772915875325568	2.92066895802161	E	E	E	E	E	E	0	0
M617.9241T301.79_2	c18hyper	M618T302_2	617.924139380867	301.793188540994		[M+Na+NaCOOH]+ 526.966 [M+K]+ 578.958	9	NA				NA										0.371649952995677	0.569084790178538	0	-0.0207570146969935	0.991911677592954	0	1.00781166808245	0.0256300470257966	1	0.161674622829722	0.777365837862021	0	1.28829138639195	2.83355006653551	E	E	E	E	E	E	0	0
M618.2914T307.44	c18hyper	M618T307	618.291425502332	307.444762963395			3745	NA				NA										-0.343001253314	0.432092433171314	0	0.4760186066	0.0294206855958132	1	-0.114382208105118	0.820549062526638	0	0.687290192397944	0.025558043571694	1	1.74751360490774	0.274080894348901	E	E	E	E	E	E	0	0
M618.3412T457.05	c18hyper	M618T457	618.341152181742	457.054917441829		[M+Na+NaCOOH]+ 527.352	4	NA				NA										0.376192147195338	0.624890386119453	0	-0.221853878436857	0.714883528967987	0	0.122330789893976	0.885709815146752	0	-0.657648833507055	0.198431654070843	0	1.30561567632296	0.814279059805834	E	E	E	E	E	E	0	0
M619.7535T903.75	c18hyper	M620T904	619.753453205944	903.754862205042			4114	NA				NA										-0.535615112823264	0.528612989045453	0	0.0708276215153631	0.959076797771566	0	-0.406868118933431	0.601733483716485	0	0.119836905835985	0.760843371634767	0	1.18555576178479	1.02562466482478	E	E	E	E	E	E	0	0
M620.0782T839.43	c18hyper	M620T839	620.078234162229	839.430830908183			3161	NA				NA										-0.697586937227943	0.554906396209279	0	-0.0930551136584157	0.873945697873337	0	-0.594470392006103	0.662815023297171	0	0.360937500239995	0.620664409732978	0	1.20349002883568	0.7864913667276	E	E	E	E	E	E	0	0
M620.3591T541.02	c18hyper	M620T541	620.359132379048	541.024618774623			1731	NA				NA										-0.500652454976704	0.762896623791453	0	-2.37420165598099	0.0619642055575561	0	0.560359591571332	0.617418724150905	0	-1.24653392759474	0.0260835221121369	1	0.129055852815302	1.36340079351949	E	E	E	E	E	E	0	0
M620.6563T904.36	c18hyper	M621T904	620.656269882192	904.356538611933			4115	NA				NA										-0.792930842178643	0.460146024632614	0	-0.266781976747001	0.648445946674275	0	-0.586266188641059	0.628353166027105	0	0.175254231845118	0.77763027643832	0	1.60940187194508	1.10755729426963	E	E	E	E	E	E	0	0
M620.7472T839.21	c18hyper	M621T839	620.747174595115	839.208839995089			3149	NA				NA										-0.818936295724557	0.540878270524389	0	-0.41211324833222	0.613495515154301	0	-0.540897382833952	0.687413342761975	0	-0.000118766746540544	0.981472964521107	0	1.08102801634013	0.742879507687364	E	E	E	E	E	E	0	0
M620.9438T49.3	c18hyper	M621T49	620.943798455559	49.2956858659439			1550	NA				NA										-0.377605378054891	0.451873892507201	0	0.263913719241971	0.394234077259948	0	-0.346139148041814	0.574567909866915	0	0.573630633278295	0.0638939355587503	0	1.63136855282118	0.871272868813697	E	E	E	E	E	E	0	0
M621.1633T425.31_1	c18hyper	M621T425_1	621.163345985364	425.313183182116			2104	NA				NA										-0.599691614882135	0.389120148572417	0	-0.877142950606499	0.0158557065299688	1	-0.217419413431983	0.761734042329349	0	-0.573588536153791	0.0871093060395593	0	1.12743279878927	0.280665582178798	E	E	E	E	E	E	0	0
