variableMetadata	chromato	name	chebi_id	annot_level	annot_confidence	MT	mz	rt	isotopes	adduct	pcgroup	redund_group	redund_iso_add_frag
M712.2727T15.6	c18acqui			NA		M712T936	712.272709028091	936.28266897897	[485][M+1]-		17	NA	
M713.1877T15	c18acqui			NA		M713T898	713.187721069031	897.604870998126	[487][M+1]-		26	NA	
M713.1881T15.3	c18acqui			NA		M713T917	713.188135182941	917.482352140212	[486][M+1]-		1978	NA	
M713.2635T14.7	c18acqui			NA		M713T881	713.263462509141	880.850134691802	[483][M+4]-		11	NA	
M713.2757T15.6	c18acqui			NA		M713T936	713.275674512308	936.468435512496	[485][M+2]-		17	NA	
M713.2859T16.8	c18acqui			NA		M713T1009	713.285943676259	1009.17605128046			19	NA	
M714.1866T15.3	c18acqui			NA		M714T917	714.186587742918	916.849751012598	[486][M+2]-		1979	NA	
M714.187T15	c18acqui			NA		M714T898	714.186958078081	897.68361466497	[487][M+2]-		26	NA	
M714.258T14.7	c18acqui			4		M714T881	714.257964253395	881.078767654392	[488][M]-	[M+Cl]- 679.284	11	NA	
M714.2582T14.5	c18acqui			4		M714T869	714.258221147749	869.370629879136		[M-H+HCOOH]- 669.273 [M+Cl]- 679.284	36	NA	
M714.2767T15.4	c18acqui			4		M714T922	714.276735087302	921.90691677714		[M-H]- 715.283	62	NA	
M714.2771T15.6	c18acqui			NA		M714T936	714.277094578433	936.361688962242	[485][M+3]-		17	NA	
M715.1885T15.3	c18acqui			NA		M715T917	715.188474396314	916.807854749274	[486][M+3]-		1980	NA	
M715.2804T15.6	c18acqui			NA		M715T936	715.280411073095	936.305654776398	[485][M+4]-		17	NA	
M716.1841T15.3	c18acqui			NA		M716T917	716.184072415438	917.063674555296	[486][M+4]-		1981	NA	
M716.2738T15.6	c18acqui			NA		M716T936	716.273753206555	936.396625867824	[489][M]-	[M-H+HCOOH]- 671.285	17	NA	
M716.2927T16.8	c18acqui			4		M716T1009	716.292740514565	1009.36770457431	[490][M]-	[M+Cl]- 681.322	19	NA	
M716.293T16.5	c18acqui			4		M716T991	716.293048441299	990.502651589442			97	NA	
M717.2762T15.6	c18acqui			NA		M717T936	717.276178764857	936.372035488014	[489][M+1]-		17	NA	
M717.2961T16.8	c18acqui			NA		M717T1009	717.296101403412	1009.24698241019	[490][M+1]-		19	NA	
M718.2746T15.6	c18acqui			NA		M718T936	718.274567796978	936.161057338482	[489][M+2]-		17	NA	
M718.2895T16.8	c18acqui			NA		M718T1009	718.289478609547	1009.23663154562	[490][M+2]-		19	NA	
M719.2916T16.8	c18acqui			NA		M719T1010	719.291626909182	1009.66532684959	[490][M+3]-		19	NA	
M724.1288T14.6	c18acqui			NA		M724T875	724.128787092517	875.3932632555			1003	NA	
M724.8723T0.8	c18acqui			NA		M725T48	724.87227759012	48.2187276367309	[493][M]-	[M-H+NaCOOH]- 657.892	18	NA	
M725.8758T0.8	c18acqui			NA		M726T48	725.875823487231	48.2165372119505	[493][M+1]-		18	NA	
M727.88T0.8	c18acqui			NA		M728T48	727.879978431588	48.0682744031336	[493][M+3]-		18	NA	
M728.248T14.8	c18acqui			4		M728T885	728.248008155895	885.284344285494			1956	NA	
M733.2532T14.7	c18acqui			4		M733T884	733.253218349988	883.86713608251	[496][M]-	[M-H]- 734.259	172	NA	
M734.2523T14.7	c18acqui			4		M734T884	734.252332368668	884.466591939696	[496][M+1]-		172	NA	
M735.1786T14.7	c18acqui			NA		M735T885	735.178589619033	884.967762641358			172	NA	
M735.179T14.5	c18acqui			NA		M735T870	735.179016972154	869.59310264988			36	NA	
M736.1853T14.5	c18acqui			NA		M736T869	736.185338949364	869.491912232286	[498][M]-		36	NA	
M736.1854T14.8	c18acqui			NA		M736T885	736.185373521731	885.287032061628	[497][M]-		172	NA	
M736.2594T15.6	c18acqui			NA		M736T936	736.259397199282	936.440500909212			17	NA	
M736.2612T14.7	c18acqui			4		M736T884	736.261159662156	884.089555194432	[496][M+2]-		172	NA	
M736.2744T16.9	c18acqui			NA		M736T1011	736.2744306103	1011.36780654506			1823	NA	
M736.5132T15	c18acqui			NA		M737T898	736.513185801865	898.247897089134			744	NA	
M737.1868T14.8	c18acqui			NA		M737T885	737.186833913572	885.358835325492	[497][M+1]-		1957	NA	
M737.1877T14.5	c18acqui			NA		M737T869	737.18773190595	869.436596233584	[498][M+1]-		908	NA	
M737.1947T15.6	c18acqui			NA		M737T936	737.194684178772	936.370931691918		[M+Cl+CF3COOH]- 568.22	17	NA	
M737.2642T14.7	c18acqui			4		M737T884	737.264222370093	884.021793777636	[496][M+3]-		172	NA	
M738.1862T14.5	c18acqui			NA		M738T869	738.186223588581	869.17655752359	[498][M+2]-		909	NA	
M738.1866T14.8	c18acqui			NA		M738T885	738.186643241671	885.096428087358	[497][M+2]-		172	NA	
M738.2015T15.6	c18acqui			NA		M738T936	738.201528404989	936.330054928332	[500][M]-		17	NA	
M738.2016T15.4	c18acqui			4		M738T922	738.201570075994	921.912473277468			62	NA	
M738.2564T15.6	c18acqui			NA		M738T937	738.256443929594	936.609589967106		[M-H+NaCOOH]- 671.285	17	NA	
M738.2573T14.7	c18acqui			NA		M738T884	738.257317343201	884.106967975194		[M-2H+K]- 701.312 [M+Cl]- 703.284	172	NA	
M738.2746T16.8	c18acqui			NA		M738T1010	738.274637662091	1010.06192278004			19	NA	
M739.2039T15.6	c18acqui			NA		M739T936	739.203938538013	936.031637767818	[500][M+1]-		17	NA	
M740.2026T15.6	c18acqui			NA		M740T936	740.202561815662	936.213574764198	[500][M+2]-		17	NA	
M740.2178T16.8_1	c18acqui			NA		M740T1010_1	740.217833848017	1010.27257987216		[M+Cl]- 705.255	19	NA	
M740.2716T16.8_2	c18acqui			NA		M740T1010_2	740.271578006583	1010.25028327276		[M-H+NaCOOH]- 673.304	19	NA	
M741.2038T15.6	c18acqui			NA		M741T937	741.20383198643	937.153089255912	[500][M+3]-		17	NA	
M741.8503T0.8	c18acqui			4		M742T48	741.85031398001	48.257650516985	[503][M+1]-		18	NA	
M742.1996T15.6	c18acqui			NA		M742T937	742.199617281643	937.032426527172	[500][M+4]-		17	NA	
M742.2181T16.8	c18acqui			NA		M742T1009	742.218084318292	1009.24778388541		[M-2H+K]- 705.255	19	NA	
M742.8468T0.8	c18acqui			4		M743T48	742.846838026241	48.3064983932638	[503][M+2]-		18	NA	
M742.9694T0.8	c18acqui			NA		M743T47	742.969403057844	47.2190836473018	[505][M]-		18	NA	
M743.9728T0.8	c18acqui			NA		M744T47	743.972754091654	47.1630961782957	[505][M+1]-		18	NA	
M746.8423T0.9	c18acqui			4		M747T53	746.842339387527	53.3068409693967			33	NA	
M752.179T15	c18acqui			NA		M752T898	752.178981518908	898.03745281197			26	NA	
M753.2408T15.3	c18acqui			NA		M753T917	753.240789119865	916.948000106916			1982	NA	
M753.2408T15	c18acqui			NA		M753T898	753.240829733906	897.662270358288		[M+Cl+NaCOOH]- 650.284 [M-H+NaCOOH]- 686.261	26	NA	
M756.2492T15	c18acqui			NA		M756T898	756.249212715689	897.919964257368		[M+Cl+NaCOOH]- 653.29	26	NA	
M756.821T0.8	c18acqui			4		M757T48	756.820979469011	48.2800289033953		[M-H-H20]- 775.846	18	NA	
M757.2532T14.7	c18acqui			NA		M757T880	757.253235778144	879.612052704414	[511][M]-		23	NA	
M757.9883T0.8	c18acqui			4		M758T47	757.988294866017	47.1811777558136	[510][M+1]-		661	NA	
M758.2569T14.7	c18acqui			NA		M758T879	758.256883747106	879.363592600908	[511][M+1]-		23	NA	
M758.8664T0.8_1	c18acqui			NA		M759T48_1	758.8664084193	48.2054917223579		[M+Cl+CF3COOH]- 589.904	18	NA	
M759.3682T0.8_2	c18acqui			NA		M759T48_2	759.368226648204	48.1516638278074		[M-H]- 760.375	18	NA	
M759.8695T0.8	c18acqui			NA		M760T48	759.869532210549	48.1593471703779			18	NA	
M760.1844T14.8	c18acqui			NA		M760T885	760.184379737542	885.117302730678			1952	NA	
M760.2614T14.7	c18acqui			NA		M760T879	760.26142028536	879.480248549178		[M+Cl]- 725.289	23	NA	
M762.2585T14.7	c18acqui			NA		M762T880	762.258504789387	879.631159762374		[M+Cl]- 727.286	23	NA	
M766.5603T15.2	c18acqui			NA		M767T913	766.56025072948	912.621572496918	[513][M]-	[M+Cl]- 731.586 [M-H]- 767.564	9	NA	
M766.8537T0.8	c18acqui			4		M767T48	766.853709495455	48.3064983932638			18	NA	
M767.5632T15.2	c18acqui			NA		M768T913	767.563226766667	912.935326540782	[513][M+1]-		9	NA	
M770.8654T0.8	c18acqui			NA		M771T46	770.865430480218	46.28649857345		[M-H+NaCOOH]- 703.885	139	NA	
M772.9592T0.8	c18acqui			4		M773T47	772.959176380201	47.4123834930823		[M-H]- 773.958	18	NA	
M776.8862T0.8	c18acqui			NA		M777T48	776.886218141264	48.2209180615112		[M-H-C5H8O4]- 909.935	18	NA	
M778.1945T15.6	c18acqui			NA		M778T934	778.194547335816	934.436212870044			1997	NA	
M784.8732T0.8	c18acqui			NA		M785T48	784.873241668676	48.1278151803718			18	NA	
M790.5605T15.4	c18acqui			4		M791T924	790.560473225892	924.104956738932			1106	NA	
M790.5605T15.6	c18acqui			NA		M791T936	790.560476760683	935.911112178522		[M-H-C2H4]- 819.614	17	NA	
M792.5758T15.6	c18acqui			NA		M793T937	792.575787308202	937.280572800474	[518][M]-		17	NA	
M792.86T0.8_1	c18acqui			NA		M793T48_1	792.86001655191	48.2165372119505	[520][M]2-		18	NA	
M793.362T0.8_2	c18acqui			NA		M793T48_2	793.361982133192	48.1585425120662	[520][M+1]2-		18	NA	
M793.5796T15.6	c18acqui			NA		M794T937	793.579636960324	937.187823771486	[518][M+1]-		17	NA	
M793.8635T0.8_1	c18acqui			NA		M794T48_1	793.863454246091	48.2279243758711	[520][M+2]2-		18	NA	
M794.364T0.8_2	c18acqui			NA		M794T48_2	794.364038627352	48.0921865461748	[520][M+3]2-		18	NA	
M794.8645T0.8	c18acqui			NA		M795T48	794.864478276703	48.2054917223579	[520][M+4]2-		18	NA	
M795.8685T0.8	c18acqui			NA		M796T48	795.868507686311	48.1725116969427			18	NA	
M796.5132T14.7	c18acqui			NA		M797T881	796.513202790703	880.826872094628			11	NA	
M800.8472T0.8_1	c18acqui			4		M801T48_1	800.847244957435	48.2165372119505			18	NA	
M801.3491T0.8_2	c18acqui			4		M801T48_2	801.349096827991	48.2322259876517		[M-H]- 802.356	18	NA	
M801.8487T0.8	c18acqui			4		M802T48	801.848673005138	48.2236227640905			18	NA	
M805.0899T12.8	c18acqui			NA		M805T765	805.089921857044	765.45963949392			1035	NA	
M806.5566T15.2	c18acqui			NA		M807T912	806.556601513216	912.31112427243	[539][M]-		9	NA	
M807.5585T15.2	c18acqui			NA		M808T912	807.558548463956	912.332724891684	[539][M+1]-		9	NA	
M808.916T0.8	c18acqui			4		M809T47	808.915982583745	47.2451142658691		[M+Cl]- 773.958	18	NA	
M809.837T0.8	c18acqui			NA		M810T48	809.837014132323	48.2395949445535	[541][M+1]-		18	NA	
M810.8348T0.8	c18acqui			4		M811T48	810.834810367466	48.2894596163034	[541][M+2]-		18	NA	
M810.9569T0.8	c18acqui			NA		M811T47	810.956881050111	47.1444886288279			18	NA	
M818.5908T15.7	c18acqui			NA		M819T941	818.590806654204	940.999882592388			270	NA	
M818.8671T0.8	c18acqui			NA		M819T48	818.867056384814	48.0884688525394			18	NA	
M823.845T0.8	c18acqui			NA		M824T47	823.845037042823	47.2402811439496			18	NA	
M824.8094T0.8	c18acqui			4		M825T48	824.809416400361	48.4348679273351		[M-H-C3H2O3]- 911.823	18	NA	
M826.8543T0.8_1	c18acqui			NA		M827T48_1	826.854294908123	48.2141030381293		[M+Cl+CF3COOH]- 657.892	18	NA	
M826.9307T0.8_1	c18acqui			NA		M827T47_1	826.930726614572	47.417297479998			18	NA	
M826.9779T0.8_2	c18acqui			4		M827T47_2	826.97789516708	47.2499473877885	[548][M+2]-		662	NA	
M827.3559T0.8_2	c18acqui			NA		M827T48_2	827.355872005653	48.1917301627018		[M-H+NaCOOH]- 760.375 [M-H]- 828.363	18	NA	
M827.5638T15.3	c18acqui			NA		M828T916	827.563772220302	916.272475703298	[553][M+1]-		2148	NA	
M827.8567T0.8_1	c18acqui			NA		M828T48_1	827.856695321436	48.1278151803718	[558][M]2-		18	NA	
M828.3576T0.8_2	c18acqui			NA		M828T48_2	828.357563013728	48.1585425120662	[558][M+1]2-		18	NA	
M834.5333T15.2	c18acqui			NA		M835T914	834.533282791436	913.606907829282		[M+Cl+NaCOOH]- 731.586 [M-H+NaCOOH]- 767.564	9	NA	
M834.8415T0.8_1	c18acqui			4		M835T48_1	834.841529662056	48.2984082308875		[M-H-C3H2O3]- 921.857	18	NA	
M835.3427T0.8_2	c18acqui			NA		M835T48_2	835.34269626061	48.2236227640905		[M-H-C3H2O3]- 922.357	18	NA	
M835.8423T0.8_1	c18acqui			4		M836T48_1	835.842329007858	48.2175105498202	[568][M]2-		663	NA	
M836.3447T0.8_2	c18acqui			NA		M836T48_2	836.344739974727	48.181577217809	[568][M+1]2-		18	NA	
M838.853T0.8	c18acqui			NA		M839T46	838.853016880164	46.3027994818453		[3M-H+Cl]2- 547.912	139	NA	
M840.9465T0.8	c18acqui			NA		M841T47	840.946520928363	47.3378990674385		[M-H+NaCOOH]- 773.958	18	NA	
M842.8282T0.8_1	c18acqui			NA		M843T48_1	842.828206432313	48.2690807593522		[M-H+NaCOOH]- 775.846 [M-H-NH3]- 860.872	18	NA	
M842.9104T0.8_1	c18acqui			NA		M843T47_1	842.910431598207	47.3270557178834	[570][M]2-		18	NA	
M843.3302T0.8_2	c18acqui			4		M843T48_2	843.33021665432	48.2395949445535		[M-H]- 844.34 [M-H-C3H2O3]- 930.343	18	NA	
M843.4123T0.8_2	c18acqui			4		M843T47_2	843.412290142965	47.2705353987679	[570][M+1]2-		664	NA	
M843.8289T0.8	c18acqui			NA		M844T48	843.828888065945	48.2924423055842		[M-H-CH4]- 860.872	18	NA	
M844.8736T0.8	c18acqui			NA		M845T48	844.873581002019	48.1421584075381			18	NA	
M850.8977T0.8	c18acqui			4		M851T48	850.897714767035	47.9812431999805		[M-H-C2H4]- 879.949	18	NA	
M852.861T0.8_1	c18acqui			NA		M853T48_1	852.86101186005	48.1421584075381	[577][M]2-		18	NA	
M853.3626T0.8_2	c18acqui			NA		M853T48_2	853.36261216275	48.166923113453	[577][M+1]2-		18	NA	
M854.8299T0.8	c18acqui			NA		M855T46	854.829922586886	46.3264852050515		[M+Cl+NaCOOH]- 751.873 [M-H+NaCOOH]- 787.85	139	NA	
M857.8383T0.8	c18acqui			NA		M858T47	857.838330569804	47.1551263585427			666	NA	
M858.5307T14.7	c18acqui			NA		M859T882	858.530724582636	881.848584258342			11	NA	
M860.8475T0.8_1	c18acqui			NA		M861T48_1	860.847460509922	48.2359104661026			18	NA	
M861.3498T0.8_2	c18acqui			NA		M861T48_2	861.34979366448	48.166923113453			18	NA	
M861.851T0.8_1	c18acqui			NA		M862T48_1	861.850962363888	48.2322259876517	[583][M]2-		18	NA	
M862.8521T0.8	c18acqui			NA		M863T48	862.852091812601	48.2243815998011	[583][M+2]2-		18	NA	
M864.5761T15.7	c18acqui			NA		M865T942	864.576059428494	942.417080656188			135	NA	
M868.8349T0.8_1	c18acqui			NA		M869T48_1	868.834865222954	48.2322259876517		[M-H-CH2]- 883.845	18	NA	
M869.3367T0.8_2	c18acqui			4		M869T48_2	869.33665723511	48.2322259876517		[M-H+NaCOOH]- 802.356	18	NA	
M869.8365T0.8_1	c18acqui			NA		M870T48_1	869.836503269521	48.2209180615112	[585][M]2-		18	NA	
M869.8961T0.8	c18acqui			NA		M870T47	869.896088393143	47.3282351702603			18	NA	
M876.9045T0.8_2	c18acqui			4		M877T48_2	876.904518009042	47.524213678471	[590][M]2-		18	NA	
M877.3241T0.8_3	c18acqui			4		M877T48_3	877.324096454948	48.2395949445535		[M+Cl]- 842.355 [M-H]- 878.331 [M-H-C3H2O3]- 964.336	18	NA	
M877.4057T0.8	c18acqui			4		M877T47	877.405705456631	47.3372035278198	[590][M+1]2-		18	NA	
M877.8242T0.8	c18acqui			NA		M878T48	877.824227244474	48.257650516985	[589][M+1]-		18	NA	
M878.8229T0.8	c18acqui			4		M879T48	878.822940312447	48.2805110017193	[589][M+2]-		18	NA	
M878.9443T0.8	c18acqui			NA		M879T47	878.944274056346	47.1920187793446		[M-H]- 879.949 [M-H-CH2]- 893.968	18	NA	
M883.8448T0.8	c18acqui			NA		M884T47	883.844841828463	47.1917546042648		[3M-2H]2- 589.904 [M-H-C2H4]- 912.882	18	NA	
M884.8911T0.8_1	c18acqui			NA		M885T48_1	884.891137629257	48.0672837412352	[593][M]2-		18	NA	
M885.3922T0.8_2	c18acqui			NA		M885T48_2	885.392246673434	47.596576065092	[593][M+1]2-		18	NA	
M885.5506T15.6	c18acqui			NA		M886T936	885.550614319579	936.414593832588			17	NA	
M886.8544T0.8_1	c18acqui			NA		M887T48_1	886.854439879661	48.2265720245814	[595][M]2-		18	NA	
M887.3571T0.8_2	c18acqui			NA		M887T48_2	887.357116281193	48.2322259876517	[595][M+1]2-		18	NA	
M891.8324T0.8_1	c18acqui			NA		M892T47_1	891.832409054485	47.2499473877885	[597][M]2-		18	NA	
M892.3343T0.8_2	c18acqui			NA		M892T47_2	892.334325854798	47.0790383046635	[597][M+1]2-		18	NA	
M893.9631T0.8	c18acqui			4		M894T47	893.963096476938	47.2209830835666	[598][M+1]-		18	NA	
M894.8417T0.8_1	c18acqui			NA		M895T48_1	894.841668203235	48.1304419163824		[M-H-NH3]- 912.882	18	NA	
M894.9186T0.8_1	c18acqui			NA		M895T47_1	894.918647440627	47.2783712723773		[M-H-CH2]- 909.935	18	NA	
M894.9651T0.8_2	c18acqui			4		M895T47_2	894.96507939788	47.2208509960267	[598][M+2]-		18	NA	
M895.3435T0.8_2	c18acqui			4		M895T48_2	895.343533164632	48.2165372119505		[M-H+NaCOOH]- 828.363	18	NA	
M895.8442T0.8_1	c18acqui			NA		M896T48_1	895.844171321062	48.2165372119505		[M+Cl]- 860.872 [M-H]- 896.854 [M-H-CH4]- 912.882	18	NA	
M896.3453T0.8_2	c18acqui			NA		M896T48_2	896.345277932616	48.1627328127596		[M+Cl+NH3]- 844.34	18	NA	
M896.8439T0.8	c18acqui			NA		M897T48	896.843919427985	48.2322259876517		[M-H-CH3]- 912.882	18	NA	
M899.8194T0.8	c18acqui			NA		M900T47	899.819440681292	47.2630810709937		[M+Cl]- 864.845 [M-H-CH4]- 916.855	18	NA	
M902.8289T0.8_1	c18acqui			4		M903T48_1	902.828854486512	48.2943350434009		[M-H-H20]- 921.857	18	NA	
M903.3305T0.8_2	c18acqui			NA		M903T48_2	903.330464494405	48.2222704128008		[M-H-H20]- 922.357	18	NA	
M903.8303T0.8_1	c18acqui			NA		M904T48_1	903.830257924908	48.0723464024522		[M-H-NH3]- 921.857	18	NA	
M903.8899T0.8_1	c18acqui			NA		M904T47_1	903.88994128985	47.3475629646167	[605][M]2-		18	NA	
M904.3309T0.8_2	c18acqui			4		M904T48_2	904.330902247368	48.2425518754511		[M-H-NH3]- 922.357	18	NA	
M904.39T0.8_2	c18acqui			NA		M904T47_2	904.390016360969	47.3313018652738	[605][M+1]2-		18	NA	
M904.831T0.8	c18acqui			NA		M905T48	904.831023440374	48.3306754766239			667	NA	
M906.8401T0.8	c18acqui			NA		M907T46	906.840059115701	46.3170590219725			139	NA	
M908.9342T0.8	c18acqui			4		M909T48	908.934164542355	47.5246601556848		[M-H]- 909.935	18	NA	
M910.816T0.8_1	c18acqui			4		M911T48_1	910.816014045869	48.2395949445535		[M-H]- 911.823	18	NA	
M911.3178T0.8_2	c18acqui			4		M911T48_2	911.317776631681	48.2236227640905		[M-H+NaCOOH]- 844.34 [M-H]- 912.328 [M-H-H20]- 930.343	18	NA	
M911.3992T0.8_2	c18acqui			4		M911T47_2	911.399167853712	47.354022119983	[609][M+1]2-		18	NA	
M911.8169T0.8_1	c18acqui			4		M912T48_1	911.816914713243	48.2455088063488	[610][M]2-		18	NA	
M911.8785T0.8_2	c18acqui			NA		M912T48_2	911.878480789524	48.0652477415759		[M-H]- 912.882	18	NA	
M911.8967T0.8_3	c18acqui			NA		M912T48_3	911.89672923205	47.9957491434582	[609][M+2]2-		668	NA	
M912.3192T0.8_4	c18acqui			4		M912T48_4	912.319167721166	48.2650722561605	[610][M+1]2-		18	NA	
M912.8619T0.8	c18acqui			NA		M913T48	912.86193242922	48.1160986892161		[M+Cl+NH3]- 860.872 [M-H+NH3]- 896.854	18	NA	
M917.838T0.8	c18acqui			NA		M918T47	917.838048428573	47.125555349498		[M-2H+Na]- 896.854	18	NA	
M918.8848T0.8_1	c18acqui			4		M919T48_1	918.884826767103	48.0622210800182			18	NA	
M919.3864T0.8_2	c18acqui			4		M919T48_2	919.38642362689	47.9124074048691		[M-H+NH3]- 903.357	18	NA	
M919.8867T0.8	c18acqui			NA		M920T48	919.886687024999	48.2322259876517			18	NA	
M920.8486T0.8_1	c18acqui			NA		M921T48_1	920.848616334993	48.1862074179055		[M-H]- 921.857	18	NA	
M921.3512T0.8_2	c18acqui			NA		M921T48_2	921.35124111483	48.1558541285008		[M-H]- 922.357	18	NA	
M922.8179T0.8	c18acqui			4		M923T46	922.817905140527	46.456880077421			1828	NA	
M925.8262T0.8_1	c18acqui			NA		M926T47_1	925.826154186865	47.1731505563453	[615][M]2-		18	NA	
M926.3275T0.8_2	c18acqui			4		M926T47_2	926.327496258653	47.0367081429701	[615][M+1]2-		18	NA	
M926.8728T0.8	c18acqui			NA		M927T48	926.872823446796	47.9535309351719			18	NA	
M929.3373T0.8_2	c18acqui			NA		M929T48_2	929.337257754726	48.2097973802436		[M+Cl+CF3COOH]- 760.375 [M-H]- 930.343	18	NA	
M929.8379T0.8_1	c18acqui			NA		M930T48_1	929.83790752178	48.2688397101902	[617][M]2-		18	NA	
M930.3394T0.8_2	c18acqui			NA		M930T48_2	930.339369782605	48.1905130757912	[617][M+1]2-		18	NA	
M933.813T0.8	c18acqui			4		M934T47	933.812976802576	47.2485649645525		[M-2H+K]- 896.854	18	NA	
M936.8225T0.8_1	c18acqui			4		M937T48_1	936.822526533481	48.2395949445535			18	NA	
M937.3243T0.8_2	c18acqui			NA		M937T48_2	937.324255599488	48.1917301627018			18	NA	
M937.8242T0.8_1	c18acqui			4		M938T48_1	937.82421293973	48.2236227640905		[M+Cl]- 902.849 [M-2H+Na]- 916.855	18	NA	
M937.8839T0.8_1	c18acqui			NA		M938T47_1	937.883876550136	47.4038036355726	[619][M]2-		18	NA	
M938.3256T0.8_2	c18acqui			NA		M938T48_2	938.325620684782	48.1917301627018		[M+Cl]- 903.357	18	NA	
M938.3861T0.8_2	c18acqui			NA		M938T47_2	938.386072968642	47.3711385995314	[619][M+1]2-		18	NA	
M938.8249T0.8	c18acqui			NA		M939T48	938.824857232378	48.1421584075381		[2M-H]- 469.906	18	NA	
M941.8009T0.8	c18acqui			4		M942T48	941.800898201946	48.3464198086519		[M-H-CH4]- 958.838	18	NA	
M944.8919T0.8_1	c18acqui			4		M945T47_1	944.891913224422	47.3475629646167		[M+Cl]- 909.935	18	NA	
M945.3115T0.8_2	c18acqui			4		M945T48_2	945.311538934003	48.2236227640905		[M+Cl+NaCOOH]- 842.355 [M-H+NaCOOH]- 878.331 [M-H]- 946.322 [M-H-H20]- 964.336	18	NA	
M945.3937T0.8_2	c18acqui			4		M945T47_2	945.393724214475	47.4290852974553			18	NA	
M945.8112T0.8_1	c18acqui			4		M946T48_1	945.811225440129	48.2688397101902	[623][M]2-		18	NA	
M945.8905T0.8_2	c18acqui			NA		M946T48_2	945.890538208925	48.0432528521772			669	NA	
M946.3125T0.8_3	c18acqui			4		M946T48_3	946.312490277399	48.3014392179953	[623][M+1]2-		18	NA	
M946.8102T0.8	c18acqui			4		M947T48	946.810222889487	48.2359104661026	[623][M+2]2-		18	NA	
M946.9321T0.8	c18acqui			NA		M947T47	946.932139384484	47.1949524649993		[M-H+NaCOOH]- 879.949	18	NA	
M947.6109T15.2	c18acqui			NA		M948T912	947.610930586427	911.595322604208			70	NA	
M951.8319T0.8	c18acqui			NA		M952T47	951.831943515708	47.1918866918047		[M+Cl]- 916.855	18	NA	
M952.798T0.8_1	c18acqui			NA		M953T49_1	952.797962999536	49.0404202829365	[626][M]2-		18	NA	
M952.8788T0.8_1	c18acqui			4		M953T48_1	952.878791387432	47.6260066288744			18	NA	
M953.299T0.8_2	c18acqui			NA		M953T49_2	953.299019307953	48.8859626359133	[626][M+1]2-		18	NA	
M953.3803T0.8_2	c18acqui			4		M953T48_2	953.380288200915	47.8936787480097			18	NA	
M953.7988T0.8	c18acqui			NA		M954T49	953.798766403056	49.1531418510744	[626][M+2]2-		18	NA	
M953.8798T0.8	c18acqui			NA		M954T48	953.879783190748	48.1447851435486			18	NA	
M954.8423T0.8_1	c18acqui			NA		M955T48_1	954.842327997638	48.2187276367309		[M+Cl+NH3]- 902.849	18	NA	
M955.3448T0.8_2	c18acqui			NA		M955T48_2	955.344774156771	48.1585425120662		[M+Cl+NH3]- 903.357	18	NA	
