variableMetadata	set	gene	chromato	MT	mz	rt	isotopes	adduct	pcgroup	redund_group	redund_iso_add_frag	name	formula	monoisotopic_mass	kegg_id	kegg_pathway_family	kegg_pathways	kegg_subpathways	chebi_id	hmdb_id	pubchem_id	inchikey	inchi	WT.KO_fold	WT.KO_BH	WT.KO_signif	M.F_fold	M.F_BH	M.F_signif	oplsda_vip	biosigner	mixomics
M708.4673T882.44	metabolomics_plasma_c18hyper_pos	LAT	c18hyper	M708T882	708.467273162493	882.442163905992			3385	447	@M618.4383T886.92_2|+(C3H6O3)|@M752.4941T880.34|-(C2H4O)|@M753.498T880.14_2|-(C2H5O.)			NA										-0.150315731666375	0.824092407513686	0	-0.579038965574634	0.25195565504627	0	0.105948032829961		0
M197.1017T45.58	metabolomics_plasma_c18hyper_pos	LAT	c18hyper	M197T46	197.101728962375	45.5820896834764	[181][M]+	[2M+2Na-H]+ 76.0713 [M+Na]+ 174.113	49	77	@M198.1051T45.34|-13C|@M219.0836T45.11|-Na			NA										-0.0867564022543199	0.824092407513686	0	0.371103614490313	0.0162209430646449	1	0.859063308287769		0
M726.3642T43.16_2	metabolomics_plasma_c18hyper_pos	LAT	c18hyper	M726T43_2	726.364217320981	43.1629649121133		[M+Na+HCOOH]+ 657.373	49	NA				NA										0.0850468214220523	0.824092407513686	0	-0.115770422634542	0.637619651288602	0	0.356272483439812		0
M401.0817T59.49	metabolomics_plasma_c18hyper_pos	LAT	c18hyper	M401T59	401.081731632363	59.4911273210201			26	NA				NA										-0.442218534963143	0.82452127328829	0	-1.11467259272214	0.440654547218135	0	0.0429565241337685		0
M142.0616T229.82	metabolomics_plasma_c18hyper_pos	LAT	c18hyper	M142T230	142.061563506032	229.818930524483	[84][M]+		8	NA				NA										-0.144547498935548	0.82452127328829	0	0.182145303456657	0.670659450688087	0	0.440198871353145		0
M94.0457T39.07_2	metabolomics_plasma_c18hyper_pos	LAT	c18hyper	M94T39_2	94.0456531361813	39.0692967926265	[20][M]2+		14	5	@M95.0444T39.06_2|-13C|-15N			NA										0.0681662316426568	0.82452127328829	0	-0.1060466771408	0.570933952579345	0	0.686218949752889		0
M232.669T75.19	metabolomics_plasma_c18hyper_pos	LAT	c18hyper	M233T75	232.669011732694	75.1931110708191		[M+K+NaCOOH]+ 125.719	1	NA				NA										-0.0558653008773895	0.82452127328829	0	0.174663246299737	0.131357108673134	0	0.680045206740947		0
M167.9772T114.05_14	metabolomics_plasma_c18hyper_pos	LAT	c18hyper	M168T114_14	167.977231408827	114.050210353752		[M+Na]+ 144.987 [M+Na]+ 144.987	6	NA				NA										-0.0548025655849109	0.82452127328829	0	0.0572791312258722	0.741938098083093	0	0.446980766434322		0
M548.2768T641.43	metabolomics_plasma_c18hyper_pos	LAT	c18hyper	M548T641	548.276751555108	641.43252297715	[949][M]+		2271	325	@M526.2951T641.42|+Na|@M549.2803T641.36|-13C|@M550.2829T641.37|-18O|-13C2			NA										-0.0508488916356171	0.82452127328829	0	-0.844031445753799	0.00299662682549522	1	0.138041907620979		0
M290.1338T663.34_2	metabolomics_plasma_c18hyper_pos	LAT	c18hyper	M290T663_2	290.133827750021	663.337178397732	[415][M+3]+		3	172	@M289.1362T663.04_2|+15N|@M289.6322T663.34_1|+13Cdb			NA										-0.043113947879764	0.82452127328829	0	-0.199929157178293	0.182636423817612	0	0.0211666109386584		0
M94.5463T39.09_1	metabolomics_plasma_c18hyper_pos	LAT	c18hyper	M95T39_1	94.5462883417831	39.0882747267386	[20][M+1]2+		14	NA				NA										0.0700595125298484	0.824911392834897	0	-0.0157673591300238	0.962968067431315	0	0.528572953628454		0
M170.1004T115.27	metabolomics_plasma_c18hyper_pos	LAT	c18hyper	M170T115	170.1003925395	115.266216563706			6	NA				NA										-0.0880416353484339	0.825214179216347	0	-0.244999986245393	0.394381895129575	0	0.231162173368952		0
M87.1001T74.52	metabolomics_plasma_c18hyper_pos	LAT	c18hyper	M87T75	87.100099806759	74.5206215882584	[2][M+1]+		1	2	@M86.0968T74.57_2|+13C|@M133.1055T74.93_4|-(HCOOH)|-(H2O-CO)			NA										-0.0701243691006574	0.825214179216347	0	0.197788909805286	0.196607240312133	0	0.776489411284672		0
M256.1299T227.61	metabolomics_plasma_c18hyper_pos	LAT	c18hyper	M256T228	256.129926019215	227.614419137841		[3M+H+Na]2+ 162.755	8	NA				NA										-0.208069818693479	0.82573777776999	0	0.380792839493001	0.490147511649105	0	0.393092159526821		0
M724.6838T423.87_2	metabolomics_plasma_c18hyper_pos	LAT	c18hyper	M725T424_2	724.683793630945	423.869934814676			2133	NA				NA										0.193826013024978	0.82573777776999	0	-1.51617190957394	2.80266484559285e-08	1	0.907206401818405		0
M269.2274T782.38	metabolomics_plasma_c18hyper_pos	LAT	c18hyper	M269T782	269.227381933406	782.377880443336			17	NA				NA										0.172775955577819	0.82573777776999	0	-0.826249443003395	0.00530001562370783	1	0.741962227600432		0
M295.173T243.45	metabolomics_plasma_c18hyper_pos	LAT	c18hyper	M295T243	295.172956093881	243.450533508273			3319	NA				NA										0.121718243422169	0.82573777776999	0	-0.393796618282551	0.116833687776685	0	0.800530154823601		0
M542.9306T1194.46	metabolomics_plasma_c18hyper_pos	LAT	c18hyper	M543T1194	542.930633295988	1194.4586428435			3460	NA				NA										0.116355582801415	0.82573777776999	0	-0.100948752459914	0.792640045136823	0	0.33153339755437		0
M128.8791T75.09_21	metabolomics_plasma_c18hyper_pos	LAT	c18hyper	M129T75_21	128.879076331399	75.0861533104246		[M+K]+ 89.9231	1	NA				NA										-0.108292317723215	0.82573777776999	0	0.079260483771094	0.834378196465908	0	0.310275904079867		0
M286.3029T860.49	metabolomics_plasma_c18hyper_pos	LAT	c18hyper	M286T860	286.302887862653	860.493581317624	[406][M+2]+		2776	155	@M284.2961T860.49|+18O|+13C2|@M285.2994T860.49|+13C			NA										-0.104842665140213	0.82573777776999	0	-0.531313780461021	0.156613743272134	0	0.0371653246161908		0
M236.2019T561.41	metabolomics_plasma_c18hyper_pos	LAT	c18hyper	M236T561	236.201880590666	561.407025598613		[M+H-H20]+ 253.206	3186	NA				NA										0.084621534604306	0.82573777776999	0	-0.101726320047014	0.692417157551912	0	0.758466281335039		0
M125.6324T75.14_7	metabolomics_plasma_c18hyper_pos	LAT	c18hyper	M126T75_7	125.632411889911	75.1382781747751			1	NA				NA										0.083495992622062	0.82573777776999	0	0.32601954298095	0.252820641509713	0	0.178456201964347		0
M207.9733T47.58	metabolomics_plasma_c18hyper_pos	LAT	c18hyper	M208T48	207.973319279545	47.5792905506874			1286	NA				NA										0.0434976052913072	0.82573777776999	0	0.212326388516521	0.170279228548645	0	0.571596732221623		0
M115.0372T45.14	metabolomics_plasma_c18hyper_pos	LAT	c18hyper	M115T45	115.037159594746	45.1401990359431	[47][M]+	[M+K]+ 76.0713	49	NA				NA										-0.02910167845749	0.82573777776999	0	-0.031366976907659	0.740156373252328	0	0.265113662140602		0
M472.6825T337.7	metabolomics_plasma_c18hyper_pos	LAT	c18hyper	M473T338	472.682537533085	337.702098182764			88	NA				NA										-0.0284799010438661	0.82573777776999	0	-0.764073334692963	0.000477325670076698	1	0.0583539874489148		0
M873.9329T455.39_5	metabolomics_plasma_c18hyper_pos	LAT	c18hyper	M874T455_5	873.932873634271	455.394330941806	[1397][M+1]2+		4	NA				NA										-0.0635068966229912	0.827207058565961	0	-0.934154371140956	0.00547366639545012	1	0.173926516323365		0
M538.6767T878.21_1	metabolomics_plasma_c18hyper_pos	LAT	c18hyper	M539T878_1	538.676652678897	878.206022733564			4487	329	@M494.6501T881.36_1|+(C2H4O)|@M582.7031T876.2_1|-(C2H4O)			NA										-0.142709236750651	0.827583029130482	0	-0.495510787650215	0.308323034832414	0	0.102317678735767		0
M190.0178T90.48	metabolomics_plasma_c18hyper_pos	LAT	c18hyper	M190T90	190.01776467894	90.4782310521333	[166][M]+		2791	11	@M110.0607T90.4|+(SO3)|@M191.0211T89.92|-13C|@M192.0135T89.97|-34S|-41K|-37Cl|@M211.9999T90.34|-Na			NA										0.119318280494262	0.827583029130482	0	0.179986772362163	0.648615223931937	0	0.146443219184565		0
M231.0846T64.82	metabolomics_plasma_c18hyper_pos	LAT	c18hyper	M231T65	231.08462578129	64.8168912034107			124	NA				NA										0.108802989745669	0.827583029130482	0	-0.0179225253008362	0.977683417461571	0	0.448129759301521		0
M168.8441T114.07_12	metabolomics_plasma_c18hyper_pos	LAT	c18hyper	M169T114_12	168.844057533755	114.072608771299		[M+2Na-H]+ 123.88	6	NA				NA										0.0918720712568728	0.827583029130482	0	0.0398013406617146	0.887764547008502	0	0.599859251102935		0
M270.1713T397.48	metabolomics_plasma_c18hyper_pos	LAT	c18hyper	M270T397	270.17132434302	397.483428059328			566	NA				NA										-0.0803434197788508	0.827583029130482	0	-0.634263087025422	0.0507400856193884	0	0.063121250886492		0
M623.8815T42.99_1	metabolomics_plasma_c18hyper_pos	LAT	c18hyper	M624T43_1	623.881491832462	42.9850746269619	[1093][M]2+	[2M+H+Na]2+ 611.884	49	NA				NA										-0.0457352750579521	0.827583029130482	0	-0.174508141248022	0.269149537933698	0	0.234196032761162		0
M812.4032T338.21_3	metabolomics_plasma_c18hyper_pos	LAT	c18hyper	M812T338_3	812.403201330613	338.212038916454		[M+H]+ 811.393	88	NA				NA										-0.219791556785715	0.827993864527988	0	-0.217170076767943	0.763172702056271	0	0.392030372678244		0
M136.9185T198.68_11	metabolomics_plasma_c18hyper_pos	LAT	c18hyper	M137T199_11	136.918518288531	198.676314110578		[M+3K-H]2+ 157.957	13	NA				NA										0.0997435437343661	0.827993864527988	0	-0.150918690412114	0.5946606326729	0	0.523977135665625		0
M317.2488T618.33	metabolomics_plasma_c18hyper_pos	LAT	c18hyper	M317T618	317.248840608292	618.328473709826			2963	NA		Pregnenolone	C21H32O2	316.24023	C01953	Lipid metabolism	Steroid hormone biosynthesis	Cholesterol	CHEBI:16581	HMDB00253	CID8955	ORNBQBCIOKFOEO-QGVNFLHTSA-N	InChI=1S/C21H32O2/c1-13(22)17-6-7-18-16-5-4-14-12-15(23)8-10-20(14,2)19(16)9-11-21(17,18)3/h4,15-19,23H,5-12H2,1-3H3/t15-,16-,17+,18-,19-,20-,21+/m0/s1	-0.305913466240833	0.828028506008249	0	12.4702838339822	1.30359582120854e-09	1	0.675205770620141		0
M269.1102T646.49_2	metabolomics_plasma_c18hyper_pos	LAT	c18hyper	M269T646_2	269.110200529431	646.489428657762	[352][M+3]2+		2176	149	@M268.6086T646.21_1|+13Cdb			NA										0.176152615350286	0.828028506008249	0	-0.634538128894164	0.0704131362685841	0	0.757111125878875		0
M597.7131T875.79_1	metabolomics_plasma_c18hyper_pos	LAT	c18hyper	M598T876_1	597.713137764622	875.79215635908			4490	329	@M522.684T878.87|+(C2H5NO2)|@M553.6866T877.52|+(C2H4O)			NA										-0.157409383796743	0.828028506008249	0	-0.591571793603229	0.278456797793255	0	0.103337590649548		0
M817.7257T333.59_2	metabolomics_plasma_c18hyper_pos	LAT	c18hyper	M818T334_2	817.725710788912	333.590737663483			88	NA				NA										-0.0694815747182975	0.828028506008249	0	-0.250895141059056	0.294262103588024	0	0.157754238565145		0
M971.2561T456.33_3	metabolomics_plasma_c18hyper_pos	LAT	c18hyper	M971T456_3	971.25614848935	456.334009650924	[1440][M+1]+		4	NA				NA										-0.059026756709196	0.828028506008249	0	-0.720250935504701	0.0120102610587892	1	0.0654979624567331		0
M811.7349T338.32_1	metabolomics_plasma_c18hyper_pos	LAT	c18hyper	M812T338_1	811.73490191873	338.318409952255		[3M+Na+K]2+ 520.515	88	NA				NA										-0.209224578138004	0.828140564343692	0	-0.387361758865589	0.57581896512214	0	0.430169484707435		0
M494.3264T641.06	metabolomics_plasma_c18hyper_pos	LAT	c18hyper	M494T641	494.326441098533	641.064801534049	[824][M]+		2234	328	@M495.3297T641.03|-13C|@M516.3083T640.82|-Na|@M532.2821T640.79|-K			NA										-0.034387761432729	0.828140564343692	0	-1.17074772331134	0.00022788768867169	1	0.334020782056904		0
M203.6537T229.87_5	metabolomics_plasma_c18hyper_pos	LAT	c18hyper	M204T230_5	203.653748585893	229.865634103689			8	NA				NA										0.119228236535966	0.828252739732915	0	0.0278038205439284	0.932558007455218	0	0.56651218163835		0
M419.3153T869.84	metabolomics_plasma_c18hyper_pos	LAT	c18hyper	M419T870	419.31534509138	869.838757451311	[680][M]+		3894	276	@M420.3187T869.86|-13C			NA										0.305638719358621	0.828730126613276	0	-0.885121089576622	0.191815499784579	0	1.09791078827704		0
M159.1674T114_17	metabolomics_plasma_c18hyper_pos	LAT	c18hyper	M159T114_17	159.167412503112	114.003437986206		[M+H+NH3]+ 141.125	6	NA				NA										0.129318490008158	0.828730126613276	0	-0.263566101496899	0.428847593551241	0	0.809571633107468		0
M281.6071T644.95	metabolomics_plasma_c18hyper_pos	LAT	c18hyper	M282T645	281.607101093185	644.948926391741	[390][M+3]+		2190	NA				NA										-0.115005071879043	0.828730126613276	0	-0.298691208967986	0.443965831254447	0	0.183821599117503		0
M370.1646T338.68	metabolomics_plasma_c18hyper_pos	LAT	c18hyper	M370T339	370.164553194873	338.680227232409		[M+Na]+ 347.182	88	NA				NA										-0.0462256347460244	0.828830877650207	0	-0.842763241060821	0.00268348786868043	1	0.251919685106706		0
M337.0552T179.67	metabolomics_plasma_c18hyper_pos	LAT	c18hyper	M337T180	337.055161299697	179.673532081324			131	NA				NA										0.438980643239512	0.829345843386538	0	0.695582275152002	0.637231834579452	0	0.704923843159969		0
M242.1761T548.76	metabolomics_plasma_c18hyper_pos	LAT	c18hyper	M242T549	242.176068858266	548.75988204343			2671	NA				NA										-0.112672352419294	0.829345843386538	0	2.83570553546321	6.01656054375231e-13	1	0.620044755206289		0
M163.9398T114.06_13	metabolomics_plasma_c18hyper_pos	LAT	c18hyper	M164T114_13	163.939845778317	114.062831250053		[M+H+NH3]+ 145.91	6	NA				NA										0.148428177870292	0.829566963330284	0	-0.0526469672911158	0.935538615157673	0	0.573997502157311		0
M221.1868T48.87	metabolomics_plasma_c18hyper_pos	LAT	c18hyper	M221T49	221.186766968795	48.8739810925506	[233][M]+		1301	102	@M222.1902T48.86|-13C			NA										-0.0932127863459726	0.829566963330284	0	-0.217285642999133	0.492328471926193	0	0.401096887234297		0
M689.4472T594.44	metabolomics_plasma_c18hyper_pos	LAT	c18hyper	M689T594	689.447211267433	594.439877267364	[1190][M]+		2463	391	@M645.4211T595.1|+(C2H4O)|@M690.451T594.41|-13C|@M733.4736T593.8|-(C2H4O)|@M734.477T593.79|-(C2H5O.)			NA										-0.148156150651237	0.830137118335064	0	-0.356901006768863	0.480580454213539	0	0.123938711640158		0
M169.7096T114.07_8	metabolomics_plasma_c18hyper_pos	LAT	c18hyper	M170T114_8	169.709552740222	114.074535830003			6	NA				NA										0.0599137181282483	0.830137118335064	0	-0.0995695867111923	0.552395439745387	0	0.964973553913573		0
M293.1103T641.28_2	metabolomics_plasma_c18hyper_pos	LAT	c18hyper	M293T641_2	293.1102621889	641.282027482965	[424][M+3]+		2200	178	@M292.1127T641.38_2|+15N			NA										-0.0553974766929191	0.830137118335064	0	-0.673449807984751	0.0132097628548432	1	0.0573756207242242		0
M530.3249T676.29	metabolomics_plasma_c18hyper_pos	LAT	c18hyper	M530T676	530.324851178701	676.291987344466	[896][M+2]+		356	NA				NA										-0.0744647364246269	0.83190311244914	0	-0.856226693230941	0.0164099937893056	1	0.107959558777733		0
M294.2893T859.28	metabolomics_plasma_c18hyper_pos	LAT	c18hyper	M294T859	294.289292632041	859.277464974432	[430][M+1]+		54	155	@M293.2851T859.29|+13C|@M311.315T859.44|-(NH3)|-NH3			NA										-0.117884916317839	0.832286394112125	0	-0.511283746617121	0.229633237367044	0	0.0665299207011167		0
M137.0465T105.25	metabolomics_plasma_c18hyper_pos	LAT	c18hyper	M137T105	137.046470807348	105.253916210812			3220	NA				NA										0.0352843470297461	0.832286394112125	0	0.395690595514363	0.01814080304026	1	0.201673732611036		0
M733.5036T1053.57	metabolomics_plasma_c18hyper_pos	LAT	c18hyper	M734T1054	733.503558361925	1053.568003804			3938	NA				NA										0.220175490495045	0.832483123026181	0	-0.178515235630304	0.816036862323612	0	0.500978812574596		0
M144.3534T198.71_7	metabolomics_plasma_c18hyper_pos	LAT	c18hyper	M144T199_7	144.353394138766	198.706860422807			13	NA				NA										-0.108124487457756	0.832483123026181	0	-0.357491968320756	0.342811340813789	0	0.428460032288663		0
M181.123T508.09	metabolomics_plasma_c18hyper_pos	LAT	c18hyper	M181T508	181.12297821052	508.08786626956			2406	NA				NA										-0.0397956165803706	0.832483123026181	0	-0.81659783163585	0.0019209278626705	1	0.130340488131804		0
M195.1002T400.92	metabolomics_plasma_c18hyper_pos	LAT	c18hyper	M195T401	195.100199479929	400.918283316042			4414	NA				NA										0.175826472832336	0.832574125337261	0	-0.878608512351251	0.00411480291562271	1	0.801478529695451		0
M262.1293T61.74	metabolomics_plasma_c18hyper_pos	LAT	c18hyper	M262T62	262.129281843992	61.7401467406599		[M+Na+NaCOOH]+ 171.159	26	NA				NA										0.057590216339765	0.832574125337261	0	0.290096963185828	0.176082457329241	0	0.340688565309598		0
M236.9989T60.59	metabolomics_plasma_c18hyper_pos	LAT	c18hyper	M237T61	236.998913511299	60.5882617235443		[M+2Na-H]+ 192.027	26	NA				NA										0.110869165503733	0.832858594996243	0	-0.192527626631449	0.533285963370259	0	0.834332905310144		0
M703.9569T421.68_3	metabolomics_plasma_c18hyper_pos	LAT	c18hyper	M704T422_3	703.956931472143	421.683724949982		[M+K]+ 664.993	38	NA				NA										0.606357645551515	0.833548197272836	0	-4.47496681320085	7.03905733246156e-07	1	0.882633759771416		0
M657.4721T1113.33	metabolomics_plasma_c18hyper_pos	LAT	c18hyper	M657T1113	657.472136319203	1113.33068072223			4142	415	@M589.4838T1113.28|+(HCOONa)|@M684.4908T1112.71|-(C2H3.)			NA										0.487775299961413	0.833548197272836	0	-1.92773519192246	0.0454332165573044	1	0.712096538845758		0
M263.1695T82.11_2	metabolomics_plasma_c18hyper_pos	LAT	c18hyper	M263T82_2	263.169511310778	82.1136264278014	[337][M+1]+		2878	NA				NA										-0.294046849918361	0.833548197272836	0	0.653984689923259	0.385810905071062	0	0.0999405056631819		0
M913.4668T1110.75	metabolomics_plasma_c18hyper_pos	LAT	c18hyper	M913T1111	913.466817207392	1110.75277600615			96	NA				NA										-0.270797113042159	0.833548197272836	0	-0.288803907504171	0.753149525254794	0	0.555648107301573		0
M709.8186T422.9_3	metabolomics_plasma_c18hyper_pos	LAT	c18hyper	M710T423_3	709.818638506321	422.901442286022		[M+K+NaCOOH]+ 602.886	38	NA				NA										0.217276186512512	0.833548197272836	0	-1.57362981184969	1.12462213546343e-06	1	0.930392883950328		0
M665.8634T43.17	metabolomics_plasma_c18hyper_pos	LAT	c18hyper	M666T43	665.863394693431	43.1715862894451			49	425	@M597.8753T43.03|+(HCOONa)			NA										0.171651651985936	0.833548197272836	0	-0.468784101725614	0.251081679622662	0	0.854192117890257		0
M612.054T875.04_1	metabolomics_plasma_c18hyper_pos	LAT	c18hyper	M612T875_1	612.053984574504	875.038493229482			4480	317	@M537.025T877.9|+(C2H5NO2)|@M568.0275T876.64_1|+(C2H4O)			NA										-0.169728339685602	0.833548197272836	0	-0.659814564806972	0.282092155375654	0	0.160953519460411		0
M126.0555T61	metabolomics_plasma_c18hyper_pos	LAT	c18hyper	M126T61	126.055485899693	61.0014856860408		[M+H]+ 125.052	26	NA				NA										0.15885100712841	0.833548197272836	0	-3.41774597108727	6.49943841509512e-15	1	0.759810977984234		0
M155.0347T352.1	metabolomics_plasma_c18hyper_pos	LAT	c18hyper	M155T352	155.034663226372	352.098298474836			2592	NA				NA										0.149257871026844	0.833548197272836	0	-0.8573325654211	0.000494946804859629	1	0.966338643915792		0
M127.3346T75.04_29	metabolomics_plasma_c18hyper_pos	LAT	c18hyper	M127T75_29	127.33460273252	75.0445176399502		[M+K]+ 88.3668	1	NA				NA										-0.141682692468789	0.833548197272836	0	0.318245138062187	0.376249935306304	0	0.783827031939942		0
M738.4076T410.41	metabolomics_plasma_c18hyper_pos	LAT	c18hyper	M738T410	738.407595792283	410.412702458051		[3M+2H]2+ 491.597	109	524	@M738.9089T410.35_1|-13Cdb|@M739.4105T410.37_2|-13C			NA										-0.13662863939496	0.833548197272836	0	0.18726523191258	0.656358799693746	0	0.46246547372435		0
M607.9912T410.03_1	metabolomics_plasma_c18hyper_pos	LAT	c18hyper	M608T410_1	607.991167299518	410.029481026003	[1057][M]+	[M+H]+ 606.984	109	407	@M608.9941T409.87_2|-13C			NA										-0.135452614902288	0.833548197272836	0	0.439218934508142	0.13777347708581	0	0.521340404946865		0
M835.832T43.28	metabolomics_plasma_c18hyper_pos	LAT	c18hyper	M836T43	835.832030023892	43.2825309495625		[M+Na+NaCOOH]+ 744.85 [M+H-CH4]+ 850.852	49	100	@M764.8358T42.88|+(C2HNO2)|@M767.8441T43.26|+(HCOONa)			NA										0.12434800784685	0.833548197272836	0	-0.246776256147157	0.460942225551005	0	0.702027136687127		0
M207.0461T229.9_9	metabolomics_plasma_c18hyper_pos	LAT	c18hyper	M207T230_9	207.046086797519	229.900639554923			8	NA				NA										-0.100469767634008	0.833548197272836	0	0.046742451582336	0.91102567573082	0	0.347538787680668		0
