variableMetadata	chromato	MT	mz	rt	isotopes	adduct	pcgroup	redund_group	redund_iso_add_frag	name	chebi_id	annot_level	annot_confidence	limma2ways_WT.LAT_diff	limma2ways_WT.LAT_BH	limma2ways_WT.LAT_signif	limma2ways_M.F_diff_LAT	limma2ways_M.F_BH_LAT	limma2ways_M.F_signif_LAT	limma2ways_WT.MX2_diff	limma2ways_WT.MX2_BH	limma2ways_WT.MX2_signif	limma2ways_M.F_diff_MX2	limma2ways_M.F_BH_MX2	limma2ways_M.F_signif_MX2	OPLSDA_VIP-pred_LAT	OPLSDA_VIP-pred_MX2	biosign_plsda_LAT	biosign_forest_LAT	biosign_svm_LAT	biosign_plsda_MX2	biosign_forest_MX2	biosign_svm_MX2	mixomics_LAT	mixomics_MX2
M762.2585T14.7	c18acqui	M762T880	762.258504789387	879.631159762374		[M+Cl]- 727.286	23	NA				NA		0.0272372307692326	0.93922135985104	0	0.107377142857144	0.310093516726469	0	0.0858908571428572	0.780058157881769	0	0.163485432692308	0.088446201777615	0	0.301336073870531	0.866069790350533	E	E	E	E	E	E	0	0
M766.8537T0.8	c18acqui	M767T48	766.853709495455	48.3064983932638			18	NA		Unknown		4		0.0453164615384622	0.955333775599802	0	-0.301026428571429	0.000661077197864074	1	0.004976571428573	0.960515511157469	0	-0.302855048076923	0.00234490646845301	1	0.374079146863442	0.312082014929229	E	E	E	E	E	E	0	0
M767.5632T15.2	c18acqui	M768T913	767.563226766667	912.935326540782	[513][M+1]-		9	NA				NA		-0.314693923076923	0.261506900216888	0	0.106796499999998	0.597322929753604	0	-0.211218857142857	0.495648005332499	0	-0.229359942307694	0.0901987544009925	0	2.19636773917108	1.78233028460679	E	E	E	E	E	E	0	0
M772.9592T0.8	c18acqui	M773T47	772.959176380201	47.4123834930823		[M-H]- 773.958	18	NA		Unknown		4		-0.143994076923077	0.744534179782326	0	0.405620785714286	0.00145522868554055	1	0.0145820000000008	0.996910523974635	0	0.32946546153846	0.00293656874640083	1	0.588797465938012	0.210321999227026	E	E	E	E	E	E	0	0
M776.8862T0.8	c18acqui	M777T48	776.886218141264	48.2209180615112		[M-H-C5H8O4]- 909.935	18	NA				NA		0.0692157948717949	0.806734158894934	0	-0.0121685714285711	0.958349864548893	0	0.0413216190476184	0.894982083399533	0	0.0594379326923065	0.571972544417061	0	0.429097809765933	0.133170945160585	E	E	E	E	E	E	0	0
M778.1945T15.6	c18acqui	M778T934	778.194547335816	934.436212870044			1997	NA				NA		0.0368168820512818	0.962586032929055	0	-0.0338405714285717	0.87989221693096	0	0.0501183380952384	0.894982083399533	0	-0.07042645673077	0.615728414509776	0	0.119484764594951	0.493460147728823	E	E	E	E	E	E	0	0
M784.8732T0.8	c18acqui	M785T48	784.873241668676	48.1278151803718			18	NA				NA		-0.106698523076924	0.751006277573799	0	0.0906281428571436	0.496272350351895	0	0.00542304285714224	0.998623513225013	0	0.163964197115384	0.0601113009218016	0	1.39092819653465	0.16811187521008	E	E	E	E	E	E	0	0
M786.8425T0.8	c18acqui	M787T46	786.842538313644	46.3269985035811		[M+Cl]- 751.873 [M-H]- 787.85	139	NA				NA		0.231679435897435	0.687484132444199	0	-0.339609285714287	0.103346134385052	0	0.12388080952381	0.820088597867921	0	-0.348420192307692	0.0718594673317937	0	1.23360855365137	0.520767453535792	E	E	E	E	E	E	0	0
M790.5605T15.4	c18acqui	M791T924	790.560473225892	924.104956738932			1106	NA		Unknown		4		0.0779811846153837	0.981930033222828	0	-0.44365707142857	0.273097903506797	0	-0.244049200000001	0.835296024091683	0	-0.752597197115385	0.0248574070701951	1	0.347708232261488	0.685776950796374	E	E	E	E	E	E	0	0
M790.5605T15.6	c18acqui	M791T936	790.560476760683	935.911112178522		[M-H-C2H4]- 819.614	17	NA				NA		0.0941762410256413	0.841862256815335	0	-0.0247683571428574	0.941856149868218	0	0.0849060761904763	0.875308608048379	0	0.0138318413461533	0.967920767229513	0	0.377589502973284	0.587400906206366	E	E	E	E	E	E	0	0
M792.5758T15.6	c18acqui	M793T937	792.575787308202	937.280572800474	[518][M]-		17	NA				NA		0.0574058461538467	0.955333775599802	0	0.0163585714285706	0.948134447598598	0	-0.298732285714285	0.481605298367394	0	-0.290083461538462	0.117826564954628	0	0.319161814050139	1.91344758962782	E	E	E	E	E	E	0	0
M792.86T0.8_1	c18acqui	M793T48_1	792.86001655191	48.2165372119505	[520][M]2-		18	NA				NA		0.0150959999999998	0.955333775599802	0	-0.013814285714286	0.839899530197993	0	-0.00974899999999934	0.94747844271504	0	0.0418922596153841	0.368827703472029	0	0.0434263863670245	0.48547548276915	E	E	E	E	E	E	0	0
M793.362T0.8_2	c18acqui	M793T48_2	793.361982133192	48.1585425120662	[520][M+1]2-		18	NA				NA		-0.0644054358974362	0.823984163983343	0	-0.0689800000000016	0.495824557474156	0	-0.0539932380952379	0.862864456443553	0	0.00864096153846283	0.93556947737738	0	1.38556718987801	0.808930777152282	E	E	E	E	E	E	0	0
M793.5796T15.6	c18acqui	M794T937	793.579636960324	937.187823771486	[518][M+1]-		17	NA				NA		0.119682774358973	0.884357402260494	0	-0.00946107142857144	0.997546039183483	0	-0.235205604761905	0.678924715311304	0	-0.175427134615385	0.442097634774124	0	0.575812186963727	1.45061916954495	E	E	E	E	E	E	0	0
M794.8645T0.8	c18acqui	M795T48	794.864478276703	48.2054917223579	[520][M+4]2-		18	NA				NA		0.0472163076923078	0.794621662515401	0	0.00945142857142756	0.875741928697016	0	0.0407511428571432	0.835296024091683	0	0.0857698076923086	0.141701668448157	0	0.62294896485136	0.446611990720607	E	E	E	E	E	E	0	0
M795.8685T0.8	c18acqui	M796T48	795.868507686311	48.1725116969427			18	NA				NA		0.0523327692307696	0.913947279969997	0	0.0807249999999993	0.552816482105416	0	-0.0665202142857151	0.862864456443553	0	0.0981865144230767	0.443628012425911	0	0.524661603019138	0.569140566936944	E	E	E	E	E	E	0	0
M796.5132T14.7	c18acqui	M797T881	796.513202790703	880.826872094628			11	NA				NA		0.00773760512820587	0.990965365456102	0	0.0472213571428579	0.798392969468431	0	-0.0387854333333326	0.94747844271504	0	-0.105654932692309	0.481762978282846	0	0.457415160187483	0.272075645716638	E	E	E	E	E	E	0	0
M800.8472T0.8_1	c18acqui	M801T48_1	800.847244957435	48.2165372119505			18	NA		Unknown		4		0.0604206666666673	0.823984163983343	0	-0.197126428571428	0.00209908231415854	1	0.0078356666666668	0.949938360835653	0	-0.217901971153847	0.00190914657910562	1	0.755321051944024	0.0887059741828609	E	E	E	E	E	E	0	0
M801.3491T0.8_2	c18acqui	M801T48_2	801.349096827991	48.2322259876517		[M-H]- 802.356	18	NA		Unknown		4		0.054260871794872	0.934702407845416	0	-0.204617857142859	0.0700454555656588	0	0.0414186190476205	0.875308608048379	0	-0.296582692307693	0.00397957376082761	1	0.268165480494094	0.464058951871054	E	E	E	E	E	E	0	0
M801.8487T0.8	c18acqui	M802T48	801.848673005138	48.2236227640905			18	NA		Unknown		4		-0.0743594358974349	0.806734158894934	0	-0.118339285714287	0.275546085202464	0	0.0442134761904764	0.875308608048379	0	-0.238971105769231	0.0241629209508165	1	1.01464012091297	0.672031002430952	E	E	E	E	E	E	0	0
M808.916T0.8	c18acqui	M809T47	808.915982583745	47.2451142658691		[M+Cl]- 773.958	18	NA		Unknown		4		-0.172161897435897	0.671810770738823	0	0.205650857142858	0.183965642147748	0	0.0322504047619034	0.974631922884215	0	0.35824073076923	0.021247474122745	1	0.82801240906101	0.14348822878991	E	E	E	E	E	E	0	0
M810.8348T0.8	c18acqui	M811T48	810.834810367466	48.2894596163034	[541][M+2]-		18	NA		Unknown		4		0.0108734871794862	0.995685619482662	0	-0.179847857142857	0.0352193779872854	1	0.0384859047619042	0.885283741728415	0	-0.244846875	0.0160018070948933	1	0.55650714450029	0.602398629698403	E	E	E	E	E	E	0	0
M810.9569T0.8	c18acqui	M811T47	810.956881050111	47.1444886288279			18	NA				NA		-0.0289803589743602	0.973746888287578	0	-0.0221450000000001	0.923023262059104	0	0.247743047619046	0.424214738064623	0	-0.0776438942307678	0.556282858691325	0	0.0914105696740172	1.98792726450282	E	E	E	E	E	E	0	-0.0469193342942811
M818.5908T15.7	c18acqui	M819T941	818.590806654204	940.999882592388			270	NA				NA		0.2440286	0.829562460374315	0	0.245999928571429	0.540337019705089	0	-0.312652542857142	0.780456007582398	0	-0.347816942307691	0.396637211011439	0	0.987489360229266	0.913163590178348	E	E	E	E	E	E	0	0
M818.8671T0.8	c18acqui	M819T48	818.867056384814	48.0884688525394			18	NA				NA		-0.120415230769231	0.687484132444199	0	-0.0300235714285719	0.796627607002325	0	-0.0437652857142847	0.895632091960567	0	0.0724474519230771	0.559794211131209	0	1.54619222599278	0.683537137822709	E	E	E	E	E	E	0	0
M823.845T0.8	c18acqui	M824T47	823.845037042823	47.2402811439496			18	NA				NA		0.145871205128206	0.801724682361111	0	-0.0775103571428577	0.759337503108796	0	0.0305810952380945	0.949938360835653	0	-0.203361514423078	0.18873878285475	0	0.998258084954705	0.360420672553745	E	E	E	E	E	E	0	0
M824.8094T0.8	c18acqui	M825T48	824.809416400361	48.4348679273351		[M-H-C3H2O3]- 911.823	18	NA		Unknown		4		0.0283043589743599	0.981930033222828	0	-0.147872142857143	0.369238924697918	0	-0.0571319047619046	0.944881751783857	0	-0.41565764423077	0.0108009419717951	1	0.4630010802998	0.348416528932331	E	E	E	E	E	E	0	0
M826.8543T0.8_1	c18acqui	M827T48_1	826.854294908123	48.2141030381293		[M+Cl+CF3COOH]- 657.892	18	NA				NA		0.0035466153846162	0.995685619482662	0	0.00266214285714206	0.985894232085546	0	-0.0364794285714272	0.850973746455242	0	0.0883808653846145	0.162908024539412	0	0.0824193479064816	0.765083082631649	E	E	E	E	E	E	0	0
M826.9307T0.8_1	c18acqui	M827T47_1	826.930726614572	47.417297479998			18	NA				NA		-0.130704625641027	0.985689859272219	0	0.676361	0.533159713600097	0	-1.51786793333333	0.481605298367394	0	1.69044880769231	0.0615606099252689	0	0.219255169379965	1.51148409317451	E	E	E	E	E	A	0	0
M826.9779T0.8_2	c18acqui	M827T47_2	826.97789516708	47.2499473877885	[548][M+2]-		662	NA		Unknown		4		-0.0619095179487186	0.961393587402552	0	0.435016428571428	0.00122276995498472	1	0.0304650809523803	0.98372539609526	0	0.544461250000001	0.000373769147097515	1	0.141521704846091	0.0956430177706053	E	E	E	E	E	E	0	0
M827.5632T14.5	c18acqui	M828T870	827.563225337633	869.919139081896	[552][M+1]-		36	NA				NA		-0.184452312820515	0.934702407845416	0	-0.033298642857142	0.952432953761392	0	-0.328010538095239	0.782871746896478	0	0.00883052403846207	0.972930707304842	0	0.3912141171368	0.79840263022707	E	E	E	E	E	E	0	0
M827.5636T15	c18acqui	M828T898	827.563604496327	897.922719309822	[550][M+1]-		26	NA				NA		-0.215818061538462	0.934702407845416	0	0.0182494285714281	0.997546039183483	0	-0.353021314285714	0.780058157881769	0	0.0676335384615392	0.884439537799897	0	0.403699582269542	0.784247183625563	E	E	E	E	E	E	0	0
M827.5637T14.8	c18acqui	M828T885	827.563742604165	885.124659163686	[554][M+1]-		172	NA				NA		-0.0156457025641039	0.995685619482662	0	0.133656142857143	0.860658641910815	0	-0.219689933333335	0.885283741728415	0	0.162759490384616	0.75562587455663	0	0.091416161859065	0.503289009970621	E	E	E	E	E	E	0	0
M827.8567T0.8_1	c18acqui	M828T48_1	827.856695321436	48.1278151803718	[558][M]2-		18	NA				NA		0.0500296923076906	0.882830955420591	0	-0.0253621428571424	0.860552323577443	0	0.05317057142857	0.851553594309904	0	0.0503854326923072	0.594109935333431	0	0.516958951754973	0.638211308418552	E	E	E	E	E	E	0	0
M828.3576T0.8_2	c18acqui	M828T48_2	828.357563013728	48.1585425120662	[558][M+1]2-		18	NA				NA		0.0912577794871794	0.829562460374315	0	-0.00973549999999967	0.990196337099081	0	0.0775750047619042	0.862864456443553	0	0.13031845673077	0.341518745956583	0	0.517761860784367	0.770605503070137	E	E	E	E	E	E	0	0
M834.5333T15.2	c18acqui	M835T914	834.533282791436	913.606907829282		[M+Cl+NaCOOH]- 731.586 [M-H+NaCOOH]- 767.564	9	NA				NA		0.176518	0.829562460374315	0	0.145253428571428	0.621327340708157	0	-0.0630135000000003	0.893200580889145	0	-0.0711383990384622	0.653569344675409	0	1.04678405250739	0.357049707023382	E	E	E	E	E	E	0	0
M834.8415T0.8_1	c18acqui	M835T48_1	834.841529662056	48.2984082308875		[M-H-C3H2O3]- 921.857	18	NA		Unknown		4		0.0414151282051289	0.913947279969997	0	-0.139596428571428	0.0413469345841481	1	0.0422873809523825	0.804208302667219	0	-0.171163701923076	0.0118853245023205	1	0.780727679859966	0.872391480775529	E	E	E	E	E	E	0	0
M835.8423T0.8_1	c18acqui	M836T48_1	835.842329007858	48.2175105498202	[568][M]2-		663	NA		Unknown		4		0.0733157948717942	0.829562460374315	0	-0.179134285714287	0.0481289157045972	1	0.104917333333333	0.627653572070904	0	-0.239036490384615	0.00680541319540764	1	1.04022243053464	1.26906948166381	E	E	E	E	E	E	0	0
M836.3447T0.8_2	c18acqui	M836T48_2	836.344739974727	48.181577217809	[568][M+1]2-		18	NA				NA		0.212649353846153	0.374134526663859	0	-0.0789709999999992	0.602943543140895	0	0.146455057142857	0.481605298367394	0	-0.141033394230769	0.11713763738747	0	2.22222541930584	1.8146045403426	E	E	E	E	E	E	0	0
M838.853T0.8	c18acqui	M839T46	838.853016880164	46.3027994818453		[3M-H+Cl]2- 547.912	139	NA				NA		0.274838666666666	0.578341805615655	0	-0.0369414285714296	0.958349864548893	0	0.0647308095238088	0.9092641141493	0	0.092159903846154	0.657902760460167	0	1.48157812388278	0.299346732471527	E	E	E	E	E	E	0	0
M840.9465T0.8	c18acqui	M841T47	840.946520928363	47.3378990674385		[M-H+NaCOOH]- 773.958	18	NA				NA		-0.0988331999999996	0.913947279969997	0	0.307927000000001	0.0628990655234212	0	0.0580336571428575	0.930611334937965	0	0.246852298076924	0.136870411009219	0	0.229537433798008	0.419351908646699	E	E	E	E	E	E	0	0
M843.3302T0.8_2	c18acqui	M843T48_2	843.33021665432	48.2395949445535		[M-H]- 844.34 [M-H-C3H2O3]- 930.343	18	NA		Unknown		4		0.038546430769232	0.973746888287578	0	-0.228788142857143	0.0796030450776231	0	0.11719562857143	0.740851291584333	0	-0.4323483125	0.00267202767222727	1	0.170235812541844	0.827983521965303	E	E	E	E	E	E	0	0
M843.4123T0.8_2	c18acqui	M843T47_2	843.412290142965	47.2705353987679	[570][M+1]2-		664	NA		Unknown		4		-0.163692887179486	0.738950580109188	0	0.193498642857143	0.265347602055051	0	0.0133486238095237	0.996910523974635	0	0.430869125000001	0.00818710655257917	1	1.1003460837898	0.109494422274903	E	E	E	E	E	E	0	0
M844.8736T0.8	c18acqui	M845T48	844.873581002019	48.1421584075381			18	NA				NA		-0.119455743589745	0.626665363937795	0	0.0110064285714291	0.98981942635577	0	-0.0625198095238098	0.862864456443553	0	-0.0126123557692299	0.949877496885316	0	1.64778906142084	0.680204066975921	E	E	E	E	E	E	0	0
M850.8977T0.8	c18acqui	M851T48	850.897714767035	47.9812431999805		[M-H-C2H4]- 879.949	18	NA		Unknown		4		-0.0803901846153838	0.913947279969997	0	0.333302142857143	0.00580898007944906	1	0.0376743428571427	0.97069954006108	0	0.348133899038462	0.0400088255592455	1	0.612545229177865	0.0494233022095204	E	E	E	E	E	E	0	0
M852.861T0.8_1	c18acqui	M853T48_1	852.86101186005	48.1421584075381	[577][M]2-		18	NA				NA		-0.0641802564102552	0.872542621932432	0	-0.0233735714285714	0.860552323577443	0	-0.0863633333333329	0.782871746896478	0	0.10697639423077	0.363556589706931	0	1.19544050924001	0.885857206450967	E	E	E	E	E	E	0	0
M854.8299T0.8	c18acqui	M855T46	854.829922586886	46.3264852050515		[M+Cl+NaCOOH]- 751.873 [M-H+NaCOOH]- 787.85	139	NA				NA		0.15964394871795	0.806734158894934	0	-0.0957221428571415	0.723985302374623	0	0.0183379047619052	0.97069954006108	0	-0.217173076923077	0.243249358302821	0	1.14584791437358	0.164172423487606	E	E	E	E	E	E	0	0
M857.8383T0.8	c18acqui	M858T47	857.838330569804	47.1551263585427			666	NA				NA		0.223294717948718	0.512679388157418	0	-0.000365000000000393	0.948134447598598	0	0.00191790476190512	0.98715026677673	0	-0.181816730769231	0.224242170515807	0	1.5610291598007	0.202003983658409	E	E	E	E	E	E	0	0
M858.5307T14.7	c18acqui	M859T882	858.530724582636	881.848584258342			11	NA				NA		-0.0259753282051278	0.965513380535674	0	0.00158335714285585	0.997546039183483	0	-0.00607822380952427	0.996910523974635	0	-0.0914162019230762	0.428525925555124	0	0.137044647062446	0.036232015919348	E	E	E	E	E	E	0	0
M861.3498T0.8_2	c18acqui	M861T48_2	861.34979366448	48.166923113453			18	NA				NA		0.0385117435897442	0.913947279969997	0	-0.0529335714285715	0.56893496950438	0	0.0165186666666681	0.954537569210784	0	0.0423018269230777	0.581762030701447	0	0.103332025796008	0.0746852537207644	E	E	E	E	E	E	0	0
M861.851T0.8_1	c18acqui	M862T48_1	861.850962363888	48.2322259876517	[583][M]2-		18	NA				NA		0.164836164102564	0.931337371639711	0	0.540008857142857	0.315614174299714	0	-0.163405923809524	0.900015579988087	0	0.960304442307692	0.0737604866653466	0	0.205677899203357	0.319937945509927	E	E	B	E	E	E	0	0
M862.8521T0.8	c18acqui	M863T48	862.852091812601	48.2243815998011	[583][M+2]2-		18	NA				NA		-0.00842712820512759	0.985689859272219	0	0.0297092857142864	0.735372112141756	0	-0.0283122380952374	0.891043999575817	0	0.0891302403846144	0.204403051448363	0	0.481268530879585	0.391334994952904	E	E	E	E	E	E	0	0
M869.3367T0.8_2	c18acqui	M869T48_2	869.33665723511	48.2322259876517		[M-H+NaCOOH]- 802.356	18	NA		Unknown		4		0.0266508717948728	0.973746888287578	0	-0.194900000000001	0.00658089468817299	1	0.0274879047619052	0.899009962227187	0	-0.268862211538462	0.00650000944310922	1	0.40480625443701	0.294538595788783	E	E	E	E	E	E	0	0
M869.8961T0.8	c18acqui	M870T47	869.896088393143	47.3282351702603			18	NA				NA		-0.0556939076923086	0.93922135985104	0	-0.100832714285714	0.630314175036353	0	0.124042257142856	0.800710850717945	0	0.0282986874999995	0.916862974254465	0	0.162172250109777	0.552379127851036	E	E	E	E	E	E	0	0
M876.9045T0.8_2	c18acqui	M877T48_2	876.904518009042	47.524213678471	[590][M]2-		18	NA		Unknown		4		-0.143411025641026	0.763304547411337	0	0.498566428571428	0.000109283378499587	1	-0.0330790476190472	0.88844249678257	0	0.615312211538463	1.27191254542354e-05	1	0.596167414768984	0.456980916198505	E	E	E	E	E	E	0	0
M877.3241T0.8_3	c18acqui	M877T48_3	877.324096454948	48.2395949445535		[M+Cl]- 842.355 [M-H]- 878.331 [M-H-C3H2O3]- 964.336	18	NA		Unknown		4		0.0435876923076925	0.965513380535674	0	-0.235545714285713	0.0517648307512499	0	0.141685714285714	0.612359922715218	0	-0.462888798076923	0.000267788801427118	1	0.449168916063773	0.957833950913257	E	E	E	E	E	E	0	0
M877.4057T0.8	c18acqui	M877T47	877.405705456631	47.3372035278198	[590][M+1]2-		18	NA		Unknown		4		-0.300140348717949	0.450237053523024	0	0.267862857142857	0.111416764796378	0	-0.0971184476190476	0.765561366864927	0	0.502737942307693	0.00035898195733342	1	1.88070695117793	0.810470672179738	E	E	E	E	E	E	0	0
M878.8229T0.8	c18acqui	M879T48	878.822940312447	48.2805110017193	[589][M+2]-		18	NA		Unknown		4		0.115857538461539	0.763304547411337	0	-0.238402857142857	0.0315838758285996	1	0.104608142857144	0.600016516666728	0	-0.414000336538461	2.15354289192163e-05	1	0.974934294838478	0.98226848778602	E	E	E	E	E	E	0	0
M878.9443T0.8	c18acqui	M879T47	878.944274056346	47.1920187793446		[M-H]- 879.949 [M-H-CH2]- 893.968	18	NA				NA		-0.0215969743589746	0.981930033222828	0	0.019025000000001	0.948134447598598	0	0.201868904761906	0.602097418249213	0	0.07193701923077	0.696563863002708	0	0.0570465600509913	1.56953409944028	E	E	E	E	E	E	0	0
M883.8448T0.8	c18acqui	M884T47	883.844841828463	47.1917546042648		[3M-2H]2- 589.904 [M-H-C2H4]- 912.882	18	NA				NA		0.185717076923076	0.60223732960313	0	0.00276500000000013	0.948134447598598	0	-0.0610502857142858	0.900015579988087	0	-0.172467067307691	0.262844767951826	0	1.30417109242999	0.585666122425258	E	E	E	E	E	E	0	0
M884.8911T0.8_1	c18acqui	M885T48_1	884.891137629257	48.0672837412352	[593][M]2-		18	NA				NA		-0.0415680512820504	0.965513380535674	0	0.189723571428571	0.131019310140356	0	0.08735519047619	0.875308608048379	0	0.288061153846154	0.0582289625074691	0	0.0231908132466477	0.368188098033228	E	E	E	E	E	E	0	0
M885.5506T15.6	c18acqui	M886T936	885.550614319579	936.414593832588			17	NA				NA		0.112286512820512	0.667004834898054	0	-0.0566421428571413	0.666266680113762	0	0.015766952380952	0.950171475736598	0	-0.0953686538461547	0.257008674718845	0	1.01946336092577	0.349990364300126	E	E	E	E	E	E	0	0
M886.8544T0.8_1	c18acqui	M887T48_1	886.854439879661	48.2265720245814	[595][M]2-		18	NA				NA		-0.0939434871794873	0.794621662515401	0	-0.00631714285714402	0.948040423900856	0	-0.153912333333334	0.606329014330985	0	0.0495025480769229	0.663568605933609	0	1.39861877744486	1.57141661836262	E	E	E	E	E	E	0	0
M891.8324T0.8_1	c18acqui	M892T47_1	891.832409054485	47.2499473877885	[597][M]2-		18	NA				NA		0.12008317948718	0.834298117446179	0	-0.0395414285714288	0.908929024784113	0	-0.0130756666666656	0.994538334388255	0	-0.214880576923077	0.182675735055059	0	0.738888274080186	0.290767904215134	E	E	E	E	E	E	0	0
M892.3343T0.8_2	c18acqui	M892T47_2	892.334325854798	47.0790383046635	[597][M+1]2-		18	NA				NA		0.0404752358974356	0.978216938503131	0	-0.19187292857143	0.297526166291664	0	-0.21064939047619	0.668759416043962	0	-0.316327620192308	0.0643990843755767	0	0.538801403271451	0.968578851778122	E	E	E	E	E	E	0	0
M893.9631T0.8	c18acqui	M894T47	893.963096476938	47.2209830835666	[598][M+1]-		18	NA		Unknown		4		-0.0974265641025642	0.860119928940547	0	0.376485714285714	0.0023351617183893	1	-0.041557690476191	0.889191638405187	0	0.543111442307692	0.000219052408814139	1	0.206922493514534	0.331462789955125	E	E	E	E	E	E	0	0
